Chr	Start	End	gene	root	shoot	anther	base	middle	tip	ear	tassel		
3	143978310	143985696	Zm00019ab131980	19.8255	7.82629	6.3136	12.8415	8.07352	9.5261	19.7648	10.9803		
3	143986323	143987164	Zm00019ab131990	45.1091	5.171	7.1649	4.88364	4.83382	13.4775	3.2767	11.4057		
3	144002852	144004915	Zm00019ab132000	0.983317	0.502924	0.0843142	0.137397	0	0	11.6511	0.754522		
3	144002925	144004923	Zm00019ab132010	1.01529	0.519277	0.0870558	0.141865	0	0	12.0113	0.779057		
3	144074437	144075444	Zm00019ab132020	13.5829	4.40524	0	40.0906	7.0867	1.03126	1.10963	1.41623		
3	144076369	144090678	Zm00019ab132030	1.49033	0.85435	0.563462	1.4219	0.992574	0.952423	1.28708	1.44651		
3	144099019	144099819	Zm00019ab132040	1.60876	136.252	14.3753	22.3047	167.854	14.5278	0	3.88847		
3	144372510	144373899	Zm00019ab132050	21.2065	4.54296	2.19096	24.1509	3.40617	3.90545	1.1802	1.54053		
3	144377967	144386690	Zm00019ab132060	17.9097	93.6752	41.764	41.3769	112.042	276.795	26.9285	45.513		
3	144385681	144386690	Zm00019ab132070	0.255171	728.937	298.196	133.897	836.851	2247.08	2.95315	273.24		
3	144502873	144503299	Zm00019ab132080	1.65981	1.2155	0.679253	1.49432	1.29684	0.405743	4.71502	1.51965		
3	144526969	144527772	Zm00019ab132090	0	0	0	0.176361	0	0	0	0		
3	144530751	144531652	Zm00019ab132100	36.2155	29.3778	9.16426	14.2266	13.9666	15.8462	13.599	17.4092		
3	144543545	144543974	Zm00019ab132110	0.899033	0.536452	0.404708	0.164877	0.708287	0.134304	0	0.603618		
3	144545097	144555612	Zm00019ab132120	4.60744	3.82502	1.64934	3.46193	3.85457	3.11105	9.38826	3.48633		
3	144574928	144576987	Zm00019ab132130	2.28322	0	0	0	0	0	0	0		
3	144651242	144652481	Zm00019ab132140	0	2206.27	596.338	359.488	2618.51	4039.78	43.4173	1290.87		
3	144851557	144870183	Zm00019ab132150	1.79868	1.12384	0.865747	1.94113	1.69749	0.999872	3.36867	1.65122		
3	144887809	144889246	Zm00019ab132160	0.246432	28.4734	12.2229	8.13492	15.8077	141.064	3.83725	14.5752		
3	144959665	144960980	Zm00019ab132170	3.76988	6.2226	6.0168	23.5426	9.50972	1.71146	2.09649	10.5518		
3	144989644	144996116	Zm00019ab132180	0.726624	0.142546	0.510809	0.295724	0.594558	0.0713743	0.126717	0.260638		
3	145012305	145018370	Zm00019ab132190	7.18021	5.73264	3.06489	6.17106	6.8192	5.60276	9.01665	7.1243		
3	145114184	145118182	Zm00019ab132200	27.6235	36.8018	20.2354	35.0585	23.2426	19.5824	30.0954	27.1953		
3	145177450	145187167	Zm00019ab132210	6.55047	3.57833	1.87431	5.4424	4.03433	3.61908	13.6581	5.26162		
3	145281062	145285379	Zm00019ab132220	0	0	0	0.016419	0	0	0.0345378	0.0601102		
3	145454110	145458141	Zm00019ab132230	14.6375	17.3921	1.59695	6.0048	5.11589	1.26043	16.9404	7.01676		
3	145546474	145551084	Zm00019ab132240	0	0	0.32709	0	0	0	0	0.140726		
3	145552025	145553974	Zm00019ab132250	0.198248	0.118295	0.832938	0	0.45436	1.19944	0.114719	0		
3	145598574	145602702	Zm00019ab132260	1.25616	0.321235	115.546	0.214631	0.0670564	3.6575	0.108356	0.282877		
3	145631580	145637200	Zm00019ab132270	0	0	0	0	0	0.0102741	0	0		
3	145658920	145665614	Zm00019ab132280	6.67885	5.26296	4.3322	7.43387	5.11983	4.97717	18.4107	5.83467		
3	145684568	145686457	Zm00019ab132290	0	0	2.25587	0	0	0	0	1.37331		
3	145687242	145690435	Zm00019ab132300	0.0806896	0.162498	11.0513	0.0665908	0	0	0	11.1331		
3	145748235	145748814	Zm00019ab132310	27.272	22.272	12.5018	63.6851	12.173	2.48926	25.52	16.1104		
3	145780994	145781855	Zm00019ab132320	48.7715	20.8396	15.7806	51.3633	19.1757	20.9363	36.7645	27.1751		
3	145784621	145786796	Zm00019ab132330	173.75	74.8023	41.4668	140.996	62.6152	48.0106	96.67	95.0372		
3	145924420	145925616	Zm00019ab132340	7.32044	9.97277	5.33074	14.363	61.1579	4.65576	2.42951	50.686		
3	145924822	145925684	Zm00019ab132350	6.458	11.527	5.04127	15.8142	61.9522	4.6843	2.28972	49.099		
3	146094836	146095824	Zm00019ab132360	2.44302	0.758031	2.49277	0.89607	0.223964	0.467145	1.16865	2.69004		
3	146105575	146114396	Zm00019ab132370	7.78543	3.45149	2.9392	5.28795	3.82266	3.9441	8.45241	5.85486		
3	146146630	146150063	Zm00019ab132380	10.3194	5.86091	4.31598	15.5358	9.53021	6.68489	7.61089	8.50321		
3	146285163	146286567	Zm00019ab132390	6.05327	3.36571	0.701878	28.2831	12.691	2.54843	0.5838	2.77106		
3	146285527	146286544	Zm00019ab132400	8.32282	4.58856	0.91172	38.7566	17.4067	3.34705	0.805735	3.82449		
3	146310688	146317139	Zm00019ab132410	15.9579	7.16836	4.08179	10.8675	9.51385	6.74892	36.4052	10.4192		
3	146378205	146379490	Zm00019ab132420	0.501016	2.86998	0.383413	0.192955	1.03344	1.97592	0.347903	0.100916		
3	146387414	146393446	Zm00019ab132430	47.7383	19.9541	19.3505	36.8	26.3154	29.6172	37.815	37.2146		
3	146560799	146562313	Zm00019ab132440	5.08216	2.16971	0.861507	1.98886	0.676199	0.457432	8.07196	1.07077		
3	146567409	146570616	Zm00019ab132450	0.662784	1.05163	0.054247	0.364651	0.258924	0.0360042	2.27792	0.424772		
3	146573038	146577831	Zm00019ab132460	4.47547	9.55129	2.00863	12.9623	11.4412	2.91524	11.8135	8.41905		
3	146582568	146587802	Zm00019ab132470	40.843	23.2602	15.7459	22.0207	20.7855	16.1173	69.1188	18.9399		
3	146664895	146691884	Zm00019ab132480	2.96013	2.21572	0.833908	3.69589	3.87975	2.3387	5.74518	2.45227		
3	146914219	146920414	Zm00019ab132520	8.27221	10.9455	1.40433	10.733	3.42297	1.0812	31.2421	8.68188		
3	146987306	147053719	Zm00019ab132530	10.332	2.73651	2.12594	6.21873	4.77927	2.74563	2.26742	9.12748		
3	147097432	147100400	Zm00019ab132540	131.129	73.2463	43.3547	83.3739	33.4321	32.8726	57.8655	48.9563		
3	147148532	147150397	Zm00019ab132560	6.88849	10.5077	18.2169	8.11175	9.7782	11.1571	18.9415	10.5714		
3	147196958	147199930	Zm00019ab132570	12.6347	17.8651	5.82423	11.9235	11.4178	7.88658	18.6355	8.46852		
3	147240440	147254227	Zm00019ab132590	26.7316	27.6716	0.252429	1.44231	0.188761	0.0502617	202.412	2.03307		
3	147331133	147331992	Zm00019ab132610	0.149839	0.0670565	0	4.78143	0.0643897	0	0.086706	2.71628		
3	147443013	147456786	Zm00019ab132620	13.5887	7.07774	2.09729	5.68762	5.50777	5.308	22.8373	4.92768		
3	147646712	147647326	Zm00019ab132630	0	0	0.235806	0	0	0.0939037	0	0		
3	147667242	147669739	Zm00019ab132640	0.747994	0	96.4403	0	0	0.0231188	0.0298507	0.259763		
3	147671958	147675391	Zm00019ab132650	0.684834	0.419836	0.591231	0.743242	1.35455	4.48182	0.0977147	0.340128		
3	147791281	147793604	Zm00019ab132670	1.19213	1.16628	0.149763	2.8066	1.16755	0.521844	0.545457	0.335055		
3	147909584	147924289	Zm00019ab132680	11.354	5.85078	4.36659	11.8379	7.723	5.90231	16.8063	10.0912		
3	147927303	147933795	Zm00019ab132690	17.9608	6.47029	3.47978	11.4595	4.00837	4.82961	20.4017	8.74446		
3	147934991	147936598	Zm00019ab132710	4.56785	1.64972	85.5512	2.51314	2.99605	0.46689	7.2805	8.55501		
3	148054180	148056721	Zm00019ab132730	22.7484	13.0673	10.2119	30.233	27.3935	16.8686	49.5012	25.7054		
3	148056844	148059533	Zm00019ab132740	22.0477	12.5842	10.7606	33.5246	28.7889	16.1766	56.0501	22.9644		
3	148060751	148061456	Zm00019ab132750	20.0319	8.33173	9.77758	27.2642	26.0012	14.3559	37.178	17.0954		
3	148062215	148069508	Zm00019ab132760	9.35455	5.04423	3.37997	6.3714	4.79048	6.73785	37.9174	10.7466		
3	148468546	148471440	Zm00019ab132770	35.231	30.2785	23.4137	25.616	22.6187	12.4079	27.7405	34.9436		
3	148471147	148486715	Zm00019ab132780	12.3097	7.07477	3.93639	7.09244	6.01448	5.37298	12.558	7.36455		
3	148515674	148519827	Zm00019ab132790	9.37611	7.42723	3.924	8.10691	5.98543	6.8539	21.6755	5.59226		
3	148913551	148913850	Zm00019ab132800	0	0	0	0	0	0	0	0		
3	148946530	148952189	Zm00019ab132810	7.51881	7.58047	2.9414	7.02707	4.86245	5.05064	29.4712	6.06471		
3	148955876	148957292	Zm00019ab132830	122.587	38.6018	58.786	35.2734	42.5572	6.07259	22.8648	70.9794		
3	149013262	149013807	Zm00019ab132840	0	0	2364.2	0	0.811358	0.951935	0	161.034		
3	149165326	149166244	Zm00019ab132850	1.4723	8.09494	0	8.64034	3.31408	0	0.0811394	0		
3	149289550	149290551	Zm00019ab132860	36.395	6.79132	3.64722	5.34204	19.5361	0.172906	107.051	25.0619		
3	149500869	149502878	Zm00019ab132870	0.593019	1.14763	0.562766	2.99813	0.371923	0.0861951	2.33718	2.06611		
3	149503932	149504782	Zm00019ab132880	0.529982	0	0.102247	0	0.195212	0	0	1.29625		
3	149506700	149507184	Zm00019ab132890	2.98905	0.891783	1.31565	1.31562	1.25593	1.25027	0.845607	2.14067		
3	149574522	149575496	Zm00019ab132900	0	0	0	0	0	0	0.229437	0		
3	149577890	149579415	Zm00019ab132910	0	0	9.57933	0	0	0	0	0		
3	149584697	149585760	Zm00019ab132920	3.05804	2.70999	1.90816	4.96413	4.99626	3.77225	11.4934	4.51295		
3	149657832	149660995	Zm00019ab132930	10.8233	9.29551	6.67351	11.8423	11.6561	10.194	27.5503	14.0688		
3	149766196	149776223	Zm00019ab132940	13.2517	4.35045	2.17502	8.11979	3.34084	1.56931	7.33551	4.19953		
3	149814396	149817869	Zm00019ab132950	0.111279	0.0332001	17.2906	0.10204	0.0159399	0.0166237	0.0214643	7.32195		
3	149869910	149874281	Zm00019ab132960	50.6294	20.5507	16.6913	24.6161	12.6279	17.8853	37.2324	26.5967		
3	150038867	150050948	Zm00019ab132970	6.61532	3.47959	1.74764	4.23669	2.69955	2.96832	13.4081	4.94105		
3	150061193	150061640	Zm00019ab132980	0.862911	1.15852	0.51793	2.05728	0.370816	0.64454	2.08056	2.31746		
3	150097147	150102556	Zm00019ab132990	25.1589	14.3692	11.4301	19.8931	13.2911	13.2955	34.4787	18.0394		
3	150115577	150116539	Zm00019ab133000	8.79817	12.0667	15.2399	24.2213	32.5753	24.2577	16.3769	24.5944		
3	150118352	150124889	Zm00019ab133010	11.4513	4.33088	2.94122	10.383	9.33366	5.18061	11.6333	7.24517		
3	150125336	150127266	Zm00019ab133020	51.4011	5.25618	22.0647	17.7702	76.9689	30.1614	0.231695	38.846		
3	150373775	150385702	Zm00019ab133030	12.9963	6.92333	7.75679	11.5606	7.63451	6.35219	21.8144	10.3579		
3	150454963	150458375	Zm00019ab133040	22.5875	38.0599	14.8632	21.3439	38.5582	37.9111	25.9554	22.7577		
3	150624269	150626637	Zm00019ab133050	6.94894	7.09599	7.24796	7.61642	5.25936	5.94816	2.1876	5.91642		
3	150625565	150626669	Zm00019ab133060	3.76089	5.1406	3.59598	4.81202	3.88378	2.63929	1.78826	3.34721		
3	150704801	150707546	Zm00019ab133080	6.18262	3.36015	1.15129	0.800367	0.181492	0.210309	24.738	3.02468		
3	150735064	150738282	Zm00019ab133090	12.1195	12.6122	0.216247	1.40957	1.18698	0.125584	74.822	1.0079		
3	150851045	150852990	Zm00019ab133100	2.05278	4.69706	0.149045	6.77639	0.0284559	0	0	0		
3	151172370	151178573	Zm00019ab133110	13.2102	0.111545	0.191678	0.38854	0.240995	0.0558518	1.30408	0.439287		
3	151176135	151176996	Zm00019ab133120	5.23219	0.267604	0.201885	0.328989	0.417562	0	1.90311	0.301109		
3	151265606	151266697	Zm00019ab133130	1.53406	1.0562	1.11554	10.8748	16.2018	5.73805	0.13657	0.118844		
3	151271379	151274723	Zm00019ab133140	7.31948	6.34441	40.3976	4.11182	8.29386	2.7969	21.3224	9.36961		
3	151274830	151277136	Zm00019ab133150	197.104	99.214	65.4383	235.478	135.894	83.3093	86.1061	152.898		
3	151280785	151281410	Zm00019ab133160	2.05849	0.690918	0.509656	0.849406	0.70767	0.645775	0.833818	1.6585		
3	151285875	151289600	Zm00019ab133170	0.337198	0.325024	1.88379	2.05499	2.1624	4.97531	0.120076	5.71218		
3	151289652	151291229	Zm00019ab133180	102.505	33.8045	33.1948	17.4322	21.371	6.69733	19.705	64.1487		
3	151360959	151363780	Zm00019ab133190	1.2329	0.715238	1.4389	1.15566	0.745662	0.675328	2.45739	1.70155		
3	151369805	151371944	Zm00019ab133200	20.1722	16.5326	3.29345	11.3303	10.3117	12.3058	54.2528	12.0681		
3	151425898	151428223	Zm00019ab133210	1.88361	13.9833	14.6517	0.518164	3.85674	16.2005	3.57448	10.7125		
3	151451758	151455429	Zm00019ab133220	39.0058	2.99965	9.09932	0.0965374	0.919904	1.42332	1.19811	9.27742		
3	151468533	151472535	Zm00019ab133230	5.34374	10.7183	6.74564	12.6102	7.31788	7.69673	40.4037	13.7786		
3	151589950	151591718	Zm00019ab133240	25.6412	35.7617	6.49272	16.572	21.5991	13.4501	39.2015	17.6069		
3	151694725	151697658	Zm00019ab133250	10.4749	4.28485	8.22474	6.8384	8.00241	7.81426	11.8941	12.2081		
3	151699476	151700004	Zm00019ab133270	0.0608986	0.0545072	0	0.268042	0.104679	0.163754	0.281917	0.122663		
3	151755511	151763401	Zm00019ab133280	7.68334	3.69792	2.57291	7.3853	5.31927	4.80829	10.4608	7.17059		
3	151769259	151770682	Zm00019ab133290	41.3098	0.728957	0.325889	0.0497873	0.0777741	0	0	0		
3	151796442	151797828	Zm00019ab133300	4.55242	0	0.0836455	0	0	0	0	0		
3	151796452	151797400	Zm00019ab133310	5.60119	0	0.122251	0	0	0	0	0		
3	151917256	151918703	Zm00019ab133330	15.3957	0.43809	0.0801218	0.048962	0	0	0	0.0896256		
3	151917256	151918905	Zm00019ab133320	13.5109	0.384458	0.0703129	0.0429679	0	0	0	0.0786532		
3	151936990	151940416	Zm00019ab133340	17.6352	20.6392	6.64377	8.50268	14.4295	17.4584	35.5211	8.40697		
3	151943102	151946546	Zm00019ab133350	6.88258	20.7574	3.82231	12.389	18.3244	12.5141	12.1753	7.59078		
3	152071200	152075908	Zm00019ab133360	32.6532	3.08611	5.26003	2.07015	3.90413	6.30978	6.5082	6.44893		
3	152071459	152072905	Zm00019ab133370	19.9481	2.92926	2.52558	4.04216	2.18133	3.39241	3.14347	2.64578		
3	152082911	152086113	Zm00019ab133380	32.849	25.7195	6.80958	22.6105	19.7608	14.8929	59.8423	17.0984		
3	152087011	152091393	Zm00019ab133390	23.7554	14.8086	2.65358	7.06868	8.84386	6.4431	27.7479	7.52078		
3	152092699	152108258	Zm00019ab133400	20.6418	5.4611	10.8299	4.52675	11.8082	14.4247	7.37285	22.7528		
3	152136257	152137406	Zm00019ab133420	0.560267	0.0501466	0	0.123299	0	0	0.518728	0		
3	152241822	152242319	Zm00019ab133430	0.129379	0	0.116482	0.142364	0.333585	0.347896	0.149733	0		
3	152244552	152248125	Zm00019ab133440	2.7402	51.521	11.475	25.2524	60.9452	93.0088	7.61528	11.8013		
3	152357252	152359847	Zm00019ab133470	17.6713	14.1728	5.63099	10.8148	9.47095	11.4122	11.2598	9.79833		
3	152384854	152386169	Zm00019ab133480	0.293757	0.0876423	0.484871	0	0	0.0438835	0.056662	0.591692		
3	152492961	152497904	Zm00019ab133490	7.16765	0.82817	302.853	0.702661	0.806435	0.858552	0.2564	32.6413		
3	152557652	152558977	Zm00019ab133500	2.96401	5.04492	0.612454	2.24561	1.04403	0.304868	50.6674	4.30635		
3	152658998	152662044	Zm00019ab133510	10.9429	86.5976	9.66168	21.4646	56.5656	33.0735	14.1695	21.7645		
3	152662217	152668100	Zm00019ab133520	15.3466	8.67382	5.54055	19.622	7.03954	7.38079	14.6118	10.1899		
3	152668267	152669981	Zm00019ab133530	0.0751378	0.100878	1.36987	0.124018	0.0322887	0.0673478	0.608711	0.68105		
3	152706301	152708228	Zm00019ab133550	20.9366	18.4701	69.0201	47.3628	21.8715	4.95734	0.154704	10.9046		
3	152777991	152780127	Zm00019ab133560	145.384	144.819	12.8394	42.4487	39.413	25.4298	95.4334	28.4515		
3	152780838	152784029	Zm00019ab133570	11.2027	4.78765	1.56288	4.64207	3.84261	4.66782	22.8584	3.92342		
3	152784303	152786533	Zm00019ab133580	136.168	62.9676	76.7679	74.3609	36.4121	92.3209	82.2378	115.061		
3	152788715	152791700	Zm00019ab133600	2.35196	118.128	34.6864	21.1077	42.5514	175.708	24.8474	54.9361		
3	152823267	152826182	Zm00019ab133610	12.6608	9.84876	6.82332	39.2171	16.4834	6.72372	66.8317	22.7423		
3	152827238	152844206	Zm00019ab133620	29.4322	16.802	9.39911	63.6252	26.9892	13.7494	60.1692	34.0218		
3	152842709	152843401	Zm00019ab133630	0.0929736	0.374472	0.251118	0.613827	0.279673	0.208336	0.699403	0.374539		
3	153130666	153136104	Zm00019ab133640	7.31494	3.75339	2.40501	4.45795	3.96555	4.52853	22.196	6.31113		
3	153249150	153255320	Zm00019ab133650	14.3197	29.124	4.95387	8.81187	13.9806	15.7876	10.8147	10.7254		
3	153357942	153359615	Zm00019ab133660	74.5148	44.2333	54.3004	22.0865	44.7401	35.2059	38.6867	103.923		
3	153406711	153409622	Zm00019ab133670	0.940352	0.73274	1.41435	0.365198	1.02687	0.872607	1.89491	0.579365		
3	153437419	153442898	Zm00019ab133680	36.0247	34.9169	10.506	35.7202	32.2904	22.879	105.122	23.3032		
3	153522223	153522561	Zm00019ab133690	0	0	0	0	0	0	0	0		
3	153558921	153559523	Zm00019ab133700	1.22878	0.76509	0	0	0.0918328	0	0	0		
3	153730259	153735001	Zm00019ab133730	7.81781	0.0607934	0.0122303	0.0149477	0.134264	0.073056	0.110051	0.300982		
3	153809002	153814578	Zm00019ab133740	13.9559	5.69758	5.76233	17.4351	3.50997	1.22191	4.17159	6.58546		
3	153817439	153822062	Zm00019ab133750	21.9251	11.0872	9.54676	16.7353	15.209	11.4902	22.7781	16.2643		
3	153893860	153897440	Zm00019ab133760	1.57433	36.3549	3.72574	12.2451	29.7984	25.521	4.77888	6.81325		
3	153899289	153908681	Zm00019ab133770	19.57	7.26614	2.55056	5.01178	3.97643	4.06401	22.7123	5.85126		
3	153986294	153988255	Zm00019ab133780	0.591107	5.64341	0.827843	1.69835	20.4623	0.294346	5.58684	3.9026		
3	154007206	154009375	Zm00019ab133790	7.51196	491.685	180.788	67.3685	464.322	1462.94	21.786	194.188		
3	154109165	154113372	Zm00019ab133800	2.28141	301.445	30.7548	13.1416	337.396	237.364	1.34675	34.2949		
3	154115483	154119686	Zm00019ab133810	11.7091	21.3857	0.57953	27.632	4.22822	0.206056	5.23247	0.771752		
3	154120077	154128705	Zm00019ab133820	9.03851	4.20368	5.06538	11.1534	7.55641	5.67201	7.4835	15.9045		
3	154232349	154234007	Zm00019ab133830	4.31091	2.78089	6.48614	7.05124	11.1818	8.19789	1.88778	4.92827		
3	154301407	154308900	Zm00019ab133840	7.76796	2.4548	1.4204	3.13143	2.80423	2.42747	5.65174	5.126		
3	154316974	154318358	Zm00019ab133850	2.18646	1.14504	48.6682	1.79162	6.75697	5.50404	0.161517	14.7581		
3	154317268	154318017	Zm00019ab133860	3.30744	1.61472	76.8028	3.07221	10.7797	8.35461	0.298269	23.6196		
3	154351098	154353397	Zm00019ab133870	53.6175	13.7151	9.30653	23.1186	14.0605	4.03	11.3148	20.8773		
3	154357565	154358138	Zm00019ab133880	0	0.301404	1.3643	0.123514	0	0.150917	0	0.226094		
3	154440590	154447998	Zm00019ab133890	51.021	31.3134	16.0738	26.9273	26.8916	26.9696	62.0672	25.7839		
3	154502314	154504746	Zm00019ab133900	53.4274	21.8539	86.7381	49.0714	25.9009	25.5048	57.4961	47.9799		
3	154656325	154657380	Zm00019ab133910	0	0.163831	0.219728	0	0.209754	0	1.44756	0.368687		
3	154677368	154678907	Zm00019ab133920	146.998	56.9571	25.3503	95.3657	44.1024	20.794	71.9767	58.4		
3	154734055	154744715	Zm00019ab133930	0.746383	0.0757303	0.00544116	0.0864517	0.00519418	0.00541701	0.0769382	0.0243463		
3	154746995	154747917	Zm00019ab133940	0	0.0624796	4.33647	0	0.899922	0.187706	0	0.421813		
3	154773161	154775317	Zm00019ab133950	8.58777	13.702	7.12664	16.4177	21.5519	17.6037	21.5716	9.86721		
3	154872232	154876987	Zm00019ab133970	1.9779	0.75784	0.768401	2.92175	2.21221	6.90313	0.877998	1.52808		
3	154877383	154889314	Zm00019ab133980	27.7092	14.0982	13.537	15.8229	13.2126	18.5977	15.814	25.1844		
3	154891900	154895003	Zm00019ab133990	31.904	18.9039	17.5576	6.88642	19.8915	29.1917	25.2241	28.6189		
3	154973628	154975956	Zm00019ab134000	5.00728	4.0113	0.896648	3.98777	6.0392	4.73611	10.9978	2.28462		
3	155055797	155066832	Zm00019ab134010	11.9538	7.91402	7.07494	18.4823	5.9008	6.1801	16.4999	12.1476		
3	155238226	155264299	Zm00019ab134020	3.8697	2.91948	2.44945	5.75491	4.36329	3.69442	5.63386	6.08722		
3	155343645	155345012	Zm00019ab134040	4.66275	5.3959	0.0424036	38.869	4.18957	1.01317	0	4.55361		
3	155409105	155409520	Zm00019ab134050	0.619526	0.623819	0.0697214	0.766915	0.465897	0.138824	0.716992	0.311966		
3	155413058	155425231	Zm00019ab134060	61.3928	23.896	118.589	61.0434	14.6034	5.43163	56.1857	34.6511		
3	155535551	155536142	Zm00019ab134070	0	0.194826	0.0979868	0	0.140309	0.048776	0	0		
3	155536674	155538737	Zm00019ab134080	4.52638	3.7859	1.29282	2.79947	7.25726	0.71349	0.794805	2.32644		
3	155538898	155551152	Zm00019ab134090	6.03035	2.88696	5.89548	2.99382	0.768158	4.38727	12.5435	9.00661		
3	155551599	155557216	Zm00019ab134100	17.3864	9.51563	2.58135	2.94037	2.67118	3.77775	21.7676	4.55077		
3	155676168	155684493	Zm00019ab134120	13.7513	9.48215	3.57413	9.70726	6.90028	5.32006	28.9277	7.53634		
3	155684908	155687251	Zm00019ab134130	8.0126	12.6212	4.56592	8.86213	9.63868	8.59855	6.58507	5.64733		
3	155719679	155722274	Zm00019ab134140	4.95143	6.53104	2.62556	7.15525	5.65271	4.89413	16.3152	6.29892		
3	155721391	155723995	Zm00019ab134150	3.28955	4.47181	1.65897	4.34091	3.30551	2.79332	11.4499	4.83242		
3	155811570	155812608	Zm00019ab134160	9.6739	0.333024	0.502477	0.204708	0.213186	0.722579	0	0.374719		
3	155814386	155818959	Zm00019ab134180	0.781789	0.0630396	0.0253643	0.0775001	0.0363195	0.0126259	0.146722	0.0851188		
3	155830830	155831852	Zm00019ab134190	124.799	11.1053	14.1193	11.4697	5.03411	3.97989	0.656016	11.2271		
3	155833557	155834172	Zm00019ab134200	2.56258	2.34045	0	0	0	0	19.8523	0		
3	155899317	155901389	Zm00019ab134210	11.4067	3.35218	3.66574	8.75526	4.54114	3.25945	7.82362	6.00997		
3	155925269	155935823	Zm00019ab134220	0.280797	0.0546363	0.0164874	0.107471	0.0445939	0.0656569	0.0494524	0.0430339		
3	155941553	155942669	Zm00019ab134230	69.8528	24.6008	13.5283	14.0906	9.81583	23.5243	47.6976	17.1953		
3	155976110	155977173	Zm00019ab134240	21.1337	31.3004	16.9009	1.06612	3.01857	7.76161	1.75205	1.58563		
3	156051753	156053411	Zm00019ab134250	17.2825	33.1968	40.298	33.6964	11.6992	13.4195	58.9481	39.8564		
3	156057004	156058192	Zm00019ab134260	42.1861	57.8626	86.6951	95.4934	98.0825	91.1432	132.735	76.295		
3	156556652	156560446	Zm00019ab134270	4.65191	7.38523	5.83903	9.86394	1.24029	0.357613	8.39986	9.19901		
3	156676428	156677751	Zm00019ab134290	5.40167	3.0925	52.4001	18.4739	6.10633	10.1195	0.732155	15.9772		
3	156677889	156681212	Zm00019ab134300	1.35684	1.69154	2.89692	4.09514	4.58961	4.57801	0.919751	3.12341		
3	156774204	156777868	Zm00019ab134310	14.6617	13.9726	10.4304	16.2686	17.7533	36.4862	36.9275	20.0952		
3	156777884	156780650	Zm00019ab134320	33.2748	16.5065	17.0859	32.6685	22.4743	21.5704	22.2597	25.0926		
3	156904481	156910795	Zm00019ab134330	9.02948	9.3877	0.183715	46.041	120.251	3.7083	0.0236159	13.2141		
3	157063667	157065285	Zm00019ab134350	0.0397966	4.4703	0.0358296	8.05748	12.1593	1.24847	0.644805	1.32263		
3	157134362	157136540	Zm00019ab134370	12.1676	19.6772	19.6999	14.6414	10.9912	23.5217	15.502	24.5083		
3	157186237	157203387	Zm00019ab134380	2.24085	1.60051	1.13304	1.13677	0.88466	0.973119	9.64534	2.81484		
3	157186261	157187122	Zm00019ab134390	3.99889	3.94716	2.11979	1.31595	0.738764	1.40692	23.0535	6.248		
3	157242885	157243853	Zm00019ab134420	3.05863	1.66638	1.37687	1.53647	1.7144	2.08594	4.69411	2.41073		
3	157440117	157444055	Zm00019ab134430	4.86624	4.46533	0.0736331	0.0539962	0.0562327	0.0366532	20.2745	1.15314		
3	157444089	157453614	Zm00019ab134440	10.7576	7.32511	0.267936	0.528416	0.0523175	0.136405	45.2013	1.37598		
3	157504204	157505948	Zm00019ab134450	4.35692	2.69341	12.2997	1.17823	0.126935	0	17.6696	0.0743713		
3	157504256	157505827	Zm00019ab134460	4.79541	2.93479	13.598	1.3079	0.140904	0	19.4956	0.0825559		
3	157640852	157646212	Zm00019ab134470	39.9011	30.8513	13.7798	30.0198	22.869	24.044	62.0558	30.2113		
3	157655532	157658342	Zm00019ab134480	1.14605	0.0820614	1.40326	0	0.709181	5.27995	0.159161	1.01569		
3	157682363	157698865	Zm00019ab134490	1.304	0.0489221	0.235505	0.017184	0.0905975	1.4505	0.0180736	0.0550473		
3	157897490	157910581	Zm00019ab134500	11.5357	5.6933	7.45041	13.1673	8.72798	8.23782	14.7232	12.9262		
3	157911178	157914157	Zm00019ab134510	0.951325	0.154815	4.53554	0.511506	0.678253	2.15112	0.287759	1.13229		
3	157971481	157992384	Zm00019ab134520	3.58	1.64145	0.571646	1.26505	1.41458	1.59682	4.47317	1.56759		
3	158009374	158010624	Zm00019ab134530	0	0.046098	0.0231847	0	0	0	0	0.622436		
3	158134074	158136263	Zm00019ab134540	0.147102	4.3449	101.581	0.0323731	39.3442	6.17063	0	1535.08		
3	158153232	158156285	Zm00019ab134550	3.52322	1.24628	0.436866	23.2029	15.2853	0.132369	0	0.764899		
3	158213602	158215405	Zm00019ab134560	7.41096	2.66925	0.932504	10.9254	18.2179	0.752296	11.5736	10.7908		
3	158217494	158218879	Zm00019ab134570	0.13946	1.78914	31.8082	0.0511523	28.8662	20.2294	0.0269001	24.9069		
3	158218975	158220044	Zm00019ab134580	0.0602156	73.9721	4.01178	22.263	63.578	32.3296	4.42525	15.828		
3	158347174	158353289	Zm00019ab134590	6.77386	3.22948	1.24249	3.18782	1.2042	0.972584	11.9971	3.16169		
3	158357799	158360580	Zm00019ab134600	0.741115	2.54969	10.2171	0.815494	3.04544	17.1363	10.574	10.0062		
3	158672730	158673981	Zm00019ab134620	1.77545	2.21094	0.996147	1.30242	1.06151	0.253697	5.77717	1.76216		
3	158675860	158681116	Zm00019ab134630	12.7832	48.4594	14.0248	56.6084	7.44726	0.862361	14.4893	92.0566		
3	158771000	158776792	Zm00019ab134640	3.8149	1.97107	5.197	2.83931	1.87356	1.14644	2.9348	2.55389		
