Chr	Start	End	gene	root	shoot	anther	base	middle	tip	ear	tassel		
4	1376188	1376472	Zm00024ab167580	0	0	1.33613	0	0	0	0	0		
4	1376954	1377968	Zm00024ab167590	0	0	0.0441374	0	0	0	0	0.343919		
4	1378365	1386216	Zm00024ab167600	0	0.0203844	0.00285274	0.0167721	0.0371135	0.0831214	0	0		
4	1388692	1397515	Zm00024ab167620	0	15.2471	7.94044	19.2042	12.5694	7.264	47.5081	14.6768		
4	1417805	1420262	Zm00024ab167630	0	0	0	0	0	0	0	0.0142017		
4	1438588	1440012	Zm00024ab167640	0	1038.93	56.6046	458.552	240.617	72.2898	309.022	118.442		
4	1442110	1445579	Zm00024ab167650	0	5.15956	0.710078	4.24118	4.41742	7.9546	0.0498444	0.804791		
4	1542066	1554119	Zm00024ab167660	0	1.10211	0.765613	1.03791	2.31363	2.40496	0.0609822	1.06861		
4	1583093	1589875	Zm00024ab167670	0	0.57644	2.36117	0.74264	2.56487	17.2798	0.0701223	2.1203		
4	1595447	1597782	Zm00024ab167680	0	3.69019	2.15751	10.3732	4.76544	0.84983	21.8976	6.02219		
4	1599492	1600104	Zm00024ab167690	0	3.28248	3.65412	12.5142	6.32272	0.487994	28.7091	8.48493		
4	1610630	1615108	Zm00024ab167700	0	0.102101	0.00500106	0	0	0	0.0193079	0.0155873		
4	1624442	1628040	Zm00024ab167710	0	0.400257	2.35885	0	0.0485827	0.982299	0.0240289	0.688651		
4	1635299	1635776	Zm00024ab167720	0	0	0	0	0	0	0	0		
4	1646339	1648998	Zm00024ab167730	0	0	0.934726	0	0	0	0	0		
4	1651576	1654302	Zm00024ab167740	0	1.71051	5.24057	0.313904	2.13726	2.41331	0.063425	3.68663		
4	1727954	1729484	Zm00024ab167760	0	1.28441	2581.78	1.76339	1.97957	0.248677	0.225944	887.105		
4	1750386	1751137	Zm00024ab167770	0	3.28387	0	0.831849	2.32512	0.289304	0.46	2.22816		
4	1782656	1784202	Zm00024ab167780	0	0.221708	0	0.0425646	0	0.0703156	0.223607	0		
4	1788194	1793711	Zm00024ab167790	0	69.7152	34.9149	58.0849	36.2923	20.1914	152.171	52.4629		
4	1831535	1832027	Zm00024ab167800	0	0	0.227178	0	0	0	0	0		
4	1855887	1868300	Zm00024ab167810	0	0.00736764	0.0144352	0.00530429	0.0704242	0.0131438	0.0139327	0		
4	1879598	1880081	Zm00024ab167820	0	0.188971	0	0	0	0	0	0		
4	1883458	1909569	Zm00024ab167830	0	0.010508	0.0248772	0.0289999	0.0290165	0.0291608	0.00331189	0.0294107		
4	1934320	1936048	Zm00024ab167840	0	6.51977	9.57398	4.01787	5.39346	1.91888	3.70128	10.2159		
4	1934358	1939807	Zm00024ab167850	0	4.43045	4.9115	6.98345	6.83891	1.83127	9.52867	6.82143		
4	1943900	1944483	Zm00024ab167860	0	28.7384	47.446	86.312	71.9058	18.8592	102.769	44.89		
4	1946767	1947761	Zm00024ab167870	0	4.77992	1.50832	10.8532	8.5228	5.00161	14.4713	4.77132		
4	1955252	1961716	Zm00024ab167880	0	0.0990306	0.0381125	0.122223	0.0360607	0.0252386	0.254156	0.0863921		
4	1963715	1976144	Zm00024ab167890	0	1.0375	0.985733	0.715157	0.76898	0.866375	8.88455	1.55863		
4	1995073	1996066	Zm00024ab167900	0	6.07292	0.0450699	2.05359	1.31929	0.492457	6.30764	1.5101		
4	1995123	1998387	Zm00024ab167910	0	20.2673	0.315586	7.18977	4.72155	1.82408	26.0499	7.40922		
4	2002763	2005570	Zm00024ab167920	0	0.488578	0.30313	0.492449	0.332097	0.280855	0.862336	0.770756		
4	2007666	2008966	Zm00024ab167930	0	8.08464	0.206608	27.1791	1.52316	1.71403	40.8802	2.57583		
4	2009985	2015428	Zm00024ab167940	0	3.3391	1.23437	1.35469	0.117765	0.179832	16.8385	1.8467		
4	2015885	2020716	Zm00024ab167950	0	6.98457	432.159	5.58722	4.99363	0.393961	15.8928	16.1391		
4	2140308	2140891	Zm00024ab167970	0	382.488	1.68765	56.0943	5.93809	13.2713	51.5326	4.06461		
4	2143269	2150637	Zm00024ab167980	0	8.57339	12.1194	36.9135	17.2184	11.2963	8.41446	15.244		
4	2158527	2161957	Zm00024ab167990	0	1.31955	0.457004	1.55454	1.67324	0.729204	7.30959	1.48544		
4	2203353	2205337	Zm00024ab168000	0	1.88914	1.77167	1.19421	1.08638	3.63051	4.05171	4.11508		
4	2207228	2228908	Zm00024ab168010	0	4.89033	3.13561	10.4233	10.7757	4.68232	24.5567	7.94889		
4	2213173	2214276	Zm00024ab168020	0	14.001	6.73616	28.7784	23.6247	6.62621	66.6225	23.1138		
4	2223142	2224718	Zm00024ab168030	0	1.05845	0.624977	1.83721	1.10875	0.431112	7.5951	1.39454		
4	2230998	2231927	Zm00024ab168040	0	0.196692	0.144514	0.354018	0.6267	0.0584829	1.30185	0.187676		
4	2241785	2254419	Zm00024ab168050	0	3.80397	1.01406	6.95215	3.9186	1.56689	10.7048	3.3706		
4	2265151	2267142	Zm00024ab168060	0	22.4867	2.11403	0.859454	1.9457	12.7236	1.43265	4.4511		
4	2322234	2333358	Zm00024ab168070	0	31.8698	25.3032	38.7597	37.3169	18.8101	90.9264	47.7005		
4	2335396	2344336	Zm00024ab168080	0	0.485901	2.26728	0.338774	0.273783	0.218992	1.12682	0.456796		
4	2345527	2349229	Zm00024ab168090	0	10.4355	2.69789	10.3581	6.50038	5.90452	30.6522	10.6901		
4	2356312	2360352	Zm00024ab168110	0	2.21808	6.65174	0.456255	0.793261	1.30555	1.99026	16.7758		
4	2423843	2429843	Zm00024ab168120	0	44.3669	15.4346	0.927196	1.91331	9.00896	24.9597	20.1152		
4	2431827	2432941	Zm00024ab168130	0	0.0410143	0.3817	26.9886	65.2614	0.487795	3.80047	1.06445		
4	2437110	2440677	Zm00024ab168140	0	3.25551	1.28698	12.4294	12.5452	1.21949	9.98592	5.32227		
4	2444088	2447910	Zm00024ab168150	0	11.4836	12.2516	80.9356	23.8362	5.2497	15.8799	62.3647		
4	2449847	2451296	Zm00024ab168160	0	0.0157693	0.108137	0.045412	0.0401952	0	0	0.0962974		
4	2469803	2473394	Zm00024ab168170	0	0	71.1716	0	0	0	0	18.0856		
4	2506290	2515186	Zm00024ab168180	0	4.64403	0.40031	2.01309	2.20764	2.43917	3.31456	1.45956		
4	2548805	2551230	Zm00024ab168190	0	602.693	7.40503	183.089	47.2079	12.5212	11.9774	6.67651		
4	2600882	2602931	Zm00024ab168200	0	1078.56	10.4459	67.7746	28.3171	68.2384	41.869	15.5978		
4	2667223	2669517	Zm00024ab168210	0	1223.91	4.41163	41.9042	5.35849	21.2106	18.5018	3.55923		
4	2789384	2791575	Zm00024ab168220	0	174.276	8.63494	91.2611	33.7414	21.9095	33.5347	25.5757		
4	2812843	2814909	Zm00024ab168230	0	497.399	0.216737	0.0955695	1.56493	0.0526261	1.75721	0.675526		
4	2817318	2819457	Zm00024ab168240	0	519.27	0.669899	1.20002	0.871523	0.686218	6.97093	2.18582		
4	2823018	2824867	Zm00024ab168250	0	67.9537	1.53771	3.15	0.189026	1.71987	2.05682	0.886847		
4	2830815	2836881	Zm00024ab168270	0	12.4673	4.79968	31.5345	23.7955	5.42367	30.7177	15.2646		
4	3020312	3024171	Zm00024ab168290	0	0	2282.9	0	0	0.0140904	0.134425	457.509		
4	3021507	3024167	Zm00024ab168300	0	0	3059.36	0	0	0.0204394	0.194994	537.877		
4	3081275	3081793	Zm00024ab168320	0	0.396511	30.7295	0.507494	0.786092	0.733572	1.1664	1.0089		
4	3082426	3089044	Zm00024ab168330	0	34.4416	6.01027	6.42656	15.3743	16.2083	6.2322	5.57976		
4	3089430	3095132	Zm00024ab168340	0	16.3141	0.604868	7.48187	1.4512	2.08859	69.7996	1.40782		
4	3099074	3099797	Zm00024ab168350	0	0.252657	0.0618778	0.272848	0	0.0751231	0	0		
4	3110853	3111625	Zm00024ab168360	0	3.01718	0.637509	0.0851842	0.829384	2.81444	0.111876	1.85151		
4	3114329	3115215	Zm00024ab168380	0	7.57886	1.94451	0.965069	2.03695	17.9662	0	8.3826		
4	3116912	3121000	Zm00024ab168400	0	8.80731	6.16828	12.593	14.838	6.67061	12.6791	15.3154		
4	3122069	3123665	Zm00024ab168410	0	1.05951	0.98183	2.04098	1.22259	0.69817	4.87364	0.786901		
4	3125071	3126351	Zm00024ab168420	0	2.8738	1.18906	4.00944	3.48061	0.912854	10.329	3.4063		
4	3151280	3152600	Zm00024ab168430	0	0	0.0339133	0	0	0	0	0		
4	3172400	3173031	Zm00024ab168440	0	91.1001	9.6404	89.0815	38.9169	20.6111	33.3194	32.5327		
4	3201488	3203179	Zm00024ab168450	0	0.486499	0.158863	0.525378	0.55114	0.128579	1.89111	0.94903		
4	3206864	3209287	Zm00024ab168460	0	2.4903	2.05146	3.01529	4.97714	1.66039	4.63795	2.56336		
4	3219909	3222393	Zm00024ab168470	0	2.22674	0.901398	6.14752	7.70463	5.73439	7.51697	6.34943		
4	3224510	3225520	Zm00024ab168480	0	0	0	0	0.0288245	0	0	0		
4	3226137	3227033	Zm00024ab168500	0	0	0.149831	0	0	0.0606345	0	0		
4	3230097	3231093	Zm00024ab168510	0	0	0	0	0.0584585	0	0	0		
4	3230396	3231108	Zm00024ab168520	0	0	0	0	0.0817435	0	0	0		
4	3308399	3309528	Zm00024ab168530	0	1.29504	6.62081	0.611856	0.954192	1.2033	1.9898	4.38664		
4	3341809	3345562	Zm00024ab168540	0	3.62412	15.1321	12.0065	9.556	7.08478	14.1561	36.9257		
4	3406814	3412252	Zm00024ab168550	0	12.5741	8.97802	10.46	17.4292	8.84986	18.6189	30.2162		
4	3413140	3426150	Zm00024ab168560	0	5.99272	3.85294	7.19913	7.40913	3.92316	26.0583	9.55665		
4	3557912	3560736	Zm00024ab168590	0	12.6994	1.21315	1.07221	0.618935	1.23218	1.74491	4.54728		
4	3561257	3563722	Zm00024ab168600	0	39.092	2.49794	1.78904	2.90706	18.1407	30.2645	1.01921		
4	3582939	3583701	Zm00024ab168610	0	0.41955	0.0587149	0.0863007	0.22916	0.0712832	0	0		
4	3622832	3627043	Zm00024ab168640	0	0.0108573	0.0106362	0.0156333	0.0138374	0	0.0410636	0		
4	3748809	3749054	Zm00024ab168650	0	1.39424	0.728447	2.54289	1.89538	0.994923	12.8314	2.41233		
4	3847837	3852855	Zm00024ab168660	0	0	3.54361	0.432948	0.0348375	0.0487649	0.0172305	0.0834616		
4	3848121	3848586	Zm00024ab168670	0	0	9.22908	1.34238	0.0625355	0.175072	0	0.374547		
4	3855892	3857664	Zm00024ab168680	0	4.92646	0	29.0427	3.61598	4.73949	10.3893	0.157508		
4	3860087	3872550	Zm00024ab168690	0	12.871	2.84849	11.4853	8.37258	4.85025	52.3397	10.3626		
4	3865852	3866663	Zm00024ab168700	0	0.760305	0.275859	0.56765	0.610106	0.234436	4.63286	1.03176		
4	3875633	3876126	Zm00024ab168710	0	1.99031	4.39833	6.66472	6.19405	2.09189	12.9545	5.29977		
4	3881709	3882684	Zm00024ab168720	0	0.21085	0.183604	0.2024	0.268723	0.0835898	1.3291	0.357662		
4	3909394	3912949	Zm00024ab168730	0	5.30484	0.66141	20.2672	14.6281	1.16242	27.1648	2.53268		
4	3941189	3942076	Zm00024ab168740	0	0	0	0	0	0	0	0		
4	3961208	3962634	Zm00024ab168750	0	0	0	0	0.0408431	0	0	0.0978495		
4	3967303	3967716	Zm00024ab168760	0	0	0	0	0	0	0	0		
4	3997469	3998413	Zm00024ab168780	0	0	0	0	0	0	0	0		
4	4042536	4043489	Zm00024ab168790	0	0	0	0	0	0	0	0		
4	4065129	4066716	Zm00024ab168800	0	0	0	0	0	0	0	0		
4	4076324	4078862	Zm00024ab168810	0	0.090057	0.0176445	0.389016	2.80053	0.321322	0	0.687432		
4	4081310	4082639	Zm00024ab168820	0	10.1433	0.202103	18.1947	3.22091	3.55778	3.77131	0.419944		
4	4083940	4085499	Zm00024ab168830	0	0.146573	0.660505	0.422099	0.149444	0	0	0.671304		
4	4121520	4129473	Zm00024ab168850	0	9.67053	5.89423	24.4465	41.2979	9.23466	14.928	14.316		
4	4230881	4232185	Zm00024ab168860	0	0.0350429	0.37762	0.201831	0.111653	0.0625162	0	0.213994		
4	4232887	4234105	Zm00024ab168870	0	0.750302	0.771771	1.10736	0.764995	0.691576	2.55396	1.20273		
4	4234249	4236279	Zm00024ab168880	0	2.97217	0.981574	1.71832	1.50658	2.611	3.4064	1.7875		
4	4280813	4290119	Zm00024ab168890	0	1.59692	1.19857	1.94917	3.21881	1.45513	3.23824	2.30293		
4	4290677	4291516	Zm00024ab168910	0	0.272208	0.159998	1.13665	0.693846	1.45685	1.18395	0.914252		
4	4291520	4301060	Zm00024ab168920	0	2.51398	1.97445	6.69447	7.32127	1.81848	11.466	5.32343		
4	4321032	4327337	Zm00024ab168930	0	16.9152	15.9136	21.7037	7.61118	5.47686	27.1878	20.8749		
4	4335100	4337929	Zm00024ab168940	0	8.12007	3.08689	52.643	24.7858	5.36204	30.6041	13.3094		
4	4339184	4339623	Zm00024ab168950	0	9.66586	0.509085	1.79584	8.21262	5.06808	11.5962	3.01477		
4	4342600	4344529	Zm00024ab168970	0	3.13956	0.104455	3.08766	2.20449	0.394532	0	1.22991		
4	4396248	4397301	Zm00024ab168980	0	11.4544	5.86559	14.9937	12.1101	4.25721	21.4969	13.1153		
4	4400139	4400414	Zm00024ab168990	0	0	0	0	0	0.591186	0	0		
4	4402434	4406462	Zm00024ab169000	0	0.0454018	0.044477	0.00817168	0.0289318	0.209241	0	0.0259924		
4	4407245	4409327	Zm00024ab169010	0	0.120749	0.0967824	2.19702	1.10522	1.5536	0	0.85468		
4	4453627	4455555	Zm00024ab169020	0	0.865308	0.534157	0.204813	1.90349	1.01504	0.0448315	11.4188		
4	4465722	4467780	Zm00024ab169030	0	8.76195	6.13572	14.663	14.7194	0.964159	0.378009	17.2081		
4	4473726	4474301	Zm00024ab169040	0	0	0	0	0	0	0	0		
4	4539436	4541546	Zm00024ab169050	0	1.01817	0	0.280733	0.0276092	0	0	0		
4	4543632	4549414	Zm00024ab169060	0	41.524	35.6002	52.3204	47.59	19.6423	99.7294	67.9745		
4	4584199	4585495	Zm00024ab169070	0	7.86276	14.6799	9.29073	14.245	2.85155	5.2008	79.1818		
4	4605883	4606934	Zm00024ab169080	0	1.73882	0.298095	0.125185	0.0554022	0.258503	0.0822053	0.0663647		
4	4634549	4635349	Zm00024ab169090	0	0	0	0	0	0.0679015	0	0.0871606		
4	4636322	4648394	Zm00024ab169100	0	2.66287	2.15778	4.3142	4.04791	1.25465	17.9471	6.02856		
4	4652712	4653129	Zm00024ab169150	0	0	0	0.0787648	0.139433	0.130118	1.55167	0.58458		
4	4657461	4666794	Zm00024ab169170	0	4.14979	2.97575	6.71596	8.47334	3.72636	35.0265	9.03923		
4	4679156	4681344	Zm00024ab169180	0	2.94567	21.5095	23.3128	94.2541	16.0136	0.474079	37.6666		
4	4684461	4686566	Zm00024ab169190	0	0.130288	0.308449	0.265766	0.442796	0.413213	0.410636	0.414385		
4	4689689	4691111	Zm00024ab169200	0	285.65	48.1996	351.055	148.001	89.5911	228.385	135.191		
4	4702478	4703986	Zm00024ab169210	0	6.30353	16.8777	8.42184	2.7809	10.3444	0.286547	9.2995		
4	4725587	4726803	Zm00024ab169220	0	0	0	0	0	0.0446911	0	0		
4	4845869	4847518	Zm00024ab169230	0	0.0415736	0.108605	0	0.0706462	0.0164816	0.262061	0.190406		
4	4847586	4850956	Zm00024ab169240	0	43.7571	9.51541	57.4382	56.1565	17.4978	18.6377	27.949		
4	4856582	4857529	Zm00024ab169250	0	260.42	17.6268	888.002	1777.48	241.366	14.2765	82.9613		
4	4859883	4861815	Zm00024ab169260	0	2.24751	3.63866	2.82738	3.33175	1.49127	1.81192	6.30255		
4	4863064	4867822	Zm00024ab169280	0	13.727	19.6416	27.0156	47.2486	19.4173	28.3481	33.4334		
4	4906667	4909279	Zm00024ab169290	0	5.18914	7.6466	23.7131	34.4724	18.9103	2.25053	8.21596		
4	4966995	4967591	Zm00024ab169300	0	2.68104	0.637849	9.98189	5.27184	2.55091	4.49059	1.11097		
4	4969877	4970434	Zm00024ab169310	0	0	0	0	0	0	0.154982	0		
4	5005672	5007092	Zm00024ab169320	0	15.6727	7.09352	36.6771	21.1845	18.1807	26.5343	9.33495		
4	5010283	5011462	Zm00024ab169330	0	136.301	11.4656	26.339	99.4023	238.413	3.15139	25.7075		
4	5012236	5013271	Zm00024ab169340	0	0.264851	0.216214	0.127119	0.618836	0.262496	0.0834749	1.81952		
4	5013965	5019104	Zm00024ab169350	0	20.7302	71.5528	15.4178	31.4887	15.703	21.9649	78.6784		
4	5018681	5019104	Zm00024ab169360	0	15.0459	40.1505	17.4713	40.3445	34.5063	16.113	61.9943		
4	5034006	5036559	Zm00024ab169370	0	3.75123	16.1464	5.31111	5.75072	4.45079	0.169303	12.5471		
4	5069591	5070583	Zm00024ab169380	0	0	0	0	0	0	0	0		
4	5084066	5085217	Zm00024ab169390	0	0	0.13611	0	0	0	0	0.0606038		
4	5088177	5089134	Zm00024ab169400	0	0	0.116909	0	0	0	0	0		
4	5123604	5124611	Zm00024ab169410	0	0	0.0666659	0	0	0	0	0		
4	5140338	5160244	Zm00024ab169420	0	0.00114861	0.020254	0	0	0.00273216	0.0086884	0.00876772		
4	5178101	5179074	Zm00024ab169430	0	0.28171	1.79382	0.642249	0.239356	6.03083	0	1.79198		
4	5183632	5184330	Zm00024ab169440	0	0	0	0	0	0	0	0		
4	5209430	5210429	Zm00024ab169450	0	0	0.201598	0	0	0.0543891	0	0		
4	5244587	5247177	Zm00024ab169460	0	0.317698	0.0345809	0	0	0.104958	0	0.0404181		
4	5285499	5288302	Zm00024ab169470	0	0.0163092	126.61	0.117417	0.0415714	0	0.0308416	0.298783		
4	5288860	5296026	Zm00024ab169480	0	5.97239	2.89412	9.75721	12.7227	6.28734	21.0318	7.21827		
4	5297245	5305482	Zm00024ab169490	0	22.4491	27.0929	35.8612	40.1961	23.0616	61.8629	71.5148		
4	5310842	5313360	Zm00024ab169500	0	21.4313	9.06127	36.897	18.533	11.2168	21.3196	22.7407		
4	5313487	5313957	Zm00024ab169510	0	0.0485466	0.0475578	0	0.247487	0.115476	0.275414	0.296457		
4	5359019	5361252	Zm00024ab169520	0	2.84539	0.180481	3.62544	1.86537	0.426056	20.2458	1.59382		
4	5381354	5381820	Zm00024ab169530	0	17.3327	12.5669	18.8236	14.5396	7.22083	40.8326	18.0145		
4	5382319	5383213	Zm00024ab169540	0	1.50733	0.400442	1.03002	1.79082	0.85078	4.68635	0.780063		
4	5383493	5383903	Zm00024ab169550	0	0.945774	6.75807	4.72627	5.2469	0.727835	7.57489	4.84123		
4	5385407	5386984	Zm00024ab169560	0	0.0579606	0.014195	0.0417284	1.01571	0.0689342	0	0.0884862		
4	5392405	5392848	Zm00024ab169570	0	0	1.009	0	0.525073	0.122498	0	0		
4	5392938	5393924	Zm00024ab169580	0	0	0.385811	0	0.354304	0	0	0.106103		
4	5427941	5432323	Zm00024ab169590	0	17.0435	12.8889	65.5995	80.5365	13.1288	34.7163	36.0706		
4	5432270	5435704	Zm00024ab169600	0	23.0053	8.35344	24.1824	16.382	9.63487	60.5486	23.9223		
4	5436357	5443738	Zm00024ab169610	0	20.4804	32.4192	32.7765	27.7559	15.7303	50.3978	39.3339		
4	5445738	5449052	Zm00024ab169620	0	9.27724	11.0005	11.2129	11.4193	6.47255	16.6177	18.9229		
4	5468896	5469960	Zm00024ab169630	0	1.22379	0.778207	24.6387	10.7263	2.40027	5.48113	1.70442		
4	5559022	5560900	Zm00024ab169650	0	13.4467	22.3044	1.29662	2.79163	28.1932	0.20711	15.7169		
4	5560217	5564110	Zm00024ab169660	0	15.778	11.0906	34.1835	30.6982	14.3096	30.5478	24.9393		
4	5564724	5568422	Zm00024ab169670	0	8.27706	11.1545	17.8192	14.7244	5.23453	13.4548	26.0936		
4	5603190	5605228	Zm00024ab169680	0	254.122	82.5352	334.969	81.3219	27.528	36.772	424.201		
4	5603377	5605256	Zm00024ab169690	0	275.602	89.4083	363.247	88.1842	29.8562	39.813	460.022		
4	5607241	5609452	Zm00024ab169700	0	0.268762	1.62023	0.312567	0.210789	0.0983528	0.175931	2.98263		
4	5612918	5614355	Zm00024ab169710	0	22.1499	3.80079	71.5255	27.5203	8.56685	44.1421	20.2941		
4	5656260	5657320	Zm00024ab169730	0	0	0.506686	0	0.0274661	0.0512621	0.081508	0		
4	5710349	5711474	Zm00024ab169740	0	0	0.99466	0	0	0	0.26881	0.0620032		
4	5714808	5715936	Zm00024ab169750	0	0	0.714252	0	0	0	0.536191	0		
4	5746333	5747418	Zm00024ab169760	0	0	0.536274	0	0	0	0.557422	0.0642869		
4	5863768	5869428	Zm00024ab169770	0	59.5488	4.95398	8.33416	14.6609	19.1049	17.2624	9.35438		
4	5898502	5903168	Zm00024ab169780	0	13.9829	14.2404	29.3047	16.9467	6.26984	30.0929	16.0664		
4	5904298	5905675	Zm00024ab169790	0	0.763288	0.0325105	0.860126	0	0.0394696	2.69858	0.0506645		
4	5947232	5955731	Zm00024ab169800	0	0.398128	0.218727	0.480299	0.0137137	0.0319936	6.8777	0.427107		
4	5997646	5999702	Zm00024ab169810	0	0.0666956	1.52453	0.128046	0.56668	0.951876	0.798794	1.52732		
4	6001980	6003411	Zm00024ab169820	0	0.287415	0.500553	0.0459828	0.610507	0.0759625	0	0.292524		
4	6027236	6029288	Zm00024ab169830	0	0.0891007	0.0872859	0	0	0.052985	0	0.0340066		
4	6040855	6042391	Zm00024ab169840	0	0.0297534	0	0	0	0	0	0		
4	6087591	6110122	Zm00024ab169850	0	0	0.39467	0.0014612	0	0	0	1.81728		
4	6144493	6149969	Zm00024ab169860	0	25.5916	14.4615	6.35992	5.59739	3.8133	49.9822	34.7102		
4	6159735	6163204	Zm00024ab169870	0	0	0	0	0	0	0	0.0201198		
4	6175917	6177317	Zm00024ab169880	0	0	0	0	0	0	0	0		
4	6180555	6181574	Zm00024ab169890	0	0	0	0	0	0	0	0		
4	6181961	6185433	Zm00024ab169900	0	0	0.0128994	0	0	0	0	0.0201024		
4	6189917	6190601	Zm00024ab169910	0	0.700985	0.0327004	1.24966	0.467966	0.1588	5.04993	0.203841		
4	6277263	6279300	Zm00024ab169920	0	0	0	0.0161549	0	0	0	0.102771		
4	6285105	6290421	Zm00024ab169930	0	0.0172018	0	0.204341	0.0219233	0	0	0.0393919		
4	6311877	6319773	Zm00024ab169950	0	0	0	0.258487	0.0405922	0.137746	0	0.00884078		
4	6324061	6325853	Zm00024ab169970	0	0.433589	0.1749	0	0	0.0606683	0	0.0778758		
4	6345455	6361730	Zm00024ab169990	0	8.69186	11.9183	11.1802	11.1474	6.58811	25.7963	16.5896		
4	6393511	6395120	Zm00024ab170000	0	1.22139	1.30781	0.613485	1.21272	1.97625	1.82629	1.40932		
4	6395305	6400936	Zm00024ab170020	0	5.02618	7.98627	2.78846	6.22983	16.3254	4.99809	7.95219		
4	6402728	6405584	Zm00024ab170030	0	4.76197	1.27797	1.90144	2.75401	1.91323	4.29827	2.57807		
4	6523248	6524571	Zm00024ab170040	0	0.06908	0.0338365	0	0	0	0	0		
4	6582963	6585354	Zm00024ab170050	0	2.12213	1.16119	3.68878	3.31375	2.11463	6.72461	2.42253		
4	6591456	6593018	Zm00024ab170060	0	0.468135	4.54301	0.0842577	0.522049	0.17399	0	13.0206		
4	6609566	6614692	Zm00024ab170080	0	16.3318	9.91321	16.5357	17.5918	7.78654	6.10606	17.682		
4	6614822	6620525	Zm00024ab170090	0	10.7633	0.353432	6.9149	3.95434	0.781891	51.8364	3.76985		
4	6621125	6623992	Zm00024ab170100	0	21.829	11.1452	37.2286	22.6284	7.88908	46.0895	26.6555		
4	6624504	6628537	Zm00024ab170110	0	15.3381	10.267	47.1575	65.9333	18.7814	16.8608	25.64		
4	6665823	6667308	Zm00024ab170120	0	1.06172	0.798914	1.24073	1.62769	0.237907	4.51023	2.41959		
4	6694245	6694991	Zm00024ab170130	0	0	0	0	0	0	0	0		
4	6705479	6707129	Zm00024ab170140	0	0	0	0	0	0	0	0		
4	6727584	6728786	Zm00024ab170150	0	0.0380141	0.148959	0	0.0484481	0.632957	0	0.725432		
4	6793823	6796139	Zm00024ab170160	0	23.3885	39.579	26.8278	25.0036	12.3473	13.9219	36.7308		
4	6821844	6826092	Zm00024ab170170	0	15.4768	4.19633	30.6069	21.8853	6.72024	108.746	13.9993		
4	6833126	6833491	Zm00024ab170180	0	0.124948	0	0.449777	0.0796217	0.891625	0.945136	0.190753		
4	6864836	6868871	Zm00024ab170190	0	2.15851	5.67209	3.67088	4.83045	2.78953	8.8387	11.2871		
4	6869137	6877359	Zm00024ab170210	0	24.5339	16.2679	33.4802	18.0775	9.01525	35.0211	22.911		
4	6876752	6877345	Zm00024ab170220	0	32.9509	23.9459	29.4318	16.9256	8.83594	51.4658	33.0273		
4	6891845	6893168	Zm00024ab170230	0	2.5905	0.778239	0.149201	0.0440205	0.492953	0.130634	0.158192		
4	7090237	7097584	Zm00024ab170240	0	0	0	0	0	0.0111028	0.0706151	0		
4	7104137	7109028	Zm00024ab170250	0	12.4937	4.57427	3.95731	2.62703	2.17356	3.99519	4.55971		
4	7112636	7113591	Zm00024ab170260	0	0	0.0468614	0	0	0	0.0904602	0		
4	7193341	7199111	Zm00024ab170270	0	13.2533	8.41106	15.0156	13.2452	9.057	16.7385	14.366		
4	7238295	7238922	Zm00024ab170280	0	0.61897	0.463689	0.41941	0.0464037	0.909372	0.137707	0.555857		
4	7243925	7244277	Zm00024ab170290	0	0	0	0	0	0	0	0		
4	7244306	7244512	Zm00024ab170300	0	0	0	0	0	0	0	0		
4	7244660	7245064	Zm00024ab170310	0	0	0	0	0	0	0	0		
4	7248008	7249011	Zm00024ab170320	0	0.0455487	0.089242	0.0655851	0	0.162517	0.172271	0.27815		
4	7255851	7258746	Zm00024ab170330	0	3.20559	2.45964	7.63975	5.49423	3.04249	3.97163	8.19658		
4	7623140	7624347	Zm00024ab170340	0	0	0	0	0	0	0	0		
4	7658445	7659082	Zm00024ab170350	0	0	0	0	0	0	0	0		
4	7734431	7746110	Zm00024ab170360	0	0.0313226	0.400817	0.338257	0.18962	0.069849	2.17681	4.24991		
4	7771322	7775668	Zm00024ab170370	0	31.3605	34.8544	54.9259	30.5695	24.3856	57.8224	39.1237		
4	7784479	7786641	Zm00024ab170380	0	6.49071	40.3154	31.569	109.048	34.3107	13.074	40.7661		
4	7923206	7930337	Zm00024ab170390	0	0	1.47929	0	0.0163441	0	0	5.58956		
4	7934810	7936501	Zm00024ab170400	0	0.270277	0.76784	0.583754	0.27557	0.289304	4.6	1.05219		
4	7942373	7943042	Zm00024ab170410	0	0	0.869244	0	0	0	0	0		
4	8114448	8116268	Zm00024ab170420	0	1.10498	1.46379	1.91648	1.6003	1.04537	3.06313	2.91378		
4	8199887	8204622	Zm00024ab170430	0	0.019312	0	0	0	0	0.164341	0		
4	8631711	8633148	Zm00024ab170440	0	0.508828	0	0.25185	0.344511	0.113468	1.41327	0.218477		
4	8657947	8659384	Zm00024ab170450	0	0.572432	0	0.297641	0.344511	0.151291	1.62375	0.218477		
4	8773475	8774128	Zm00024ab170460	0	2.5173	0.205502	1.15787	1.29221	0.790056	7.80171	1.28102		
4	9630283	9630696	Zm00024ab170470	0	0	0	0	0	0	0	0		
4	9766146	9769768	Zm00024ab170480	0	0.870945	0.234941	1.96288	1.09391	0.660536	2.26762	0.751534		
4	10162333	10165299	Zm00024ab170490	0	0	0	0	0	0	0	0		
