gene,pan,class,copy
Zm00027ab377210,pan_gene_28204,Core Gene,1
Zm00027ab377220,pan_gene_28205,Dispensable Gene,1
Zm00027ab377240,pan_gene_28206,Core Gene,1
Zm00027ab377260,pan_gene_28208,Core Gene,1
gmap_ID=chr9:7551530-7552152,pan_gene_28209,Dispensable Gene,1
Zm00027ab377280,pan_gene_28210,Core Gene,1
Zm00027ab377320,pan_gene_28211,Core Gene,1
Zm00027ab377340,pan_gene_28214,Core Gene,1
Zm00027ab377350,pan_gene_28216,Core Gene,1
Zm00027ab377370,pan_gene_28217,Core Gene,1
Zm00027ab377380,pan_gene_28218,Core Gene,1
Zm00027ab377390,pan_gene_28219,Core Gene,1
Zm00027ab377410,pan_gene_28220,Core Gene,1
Zm00027ab377430,pan_gene_28222,Core Gene,1
gmap_ID=chr9:8185059-8185385,pan_gene_28223,Core Gene,1
Zm00027ab377460,pan_gene_28225,Core Gene,1
Zm00027ab377470,pan_gene_28227,Core Gene,1
Zm00027ab377490,pan_gene_28228,Core Gene,1
Zm00027ab377500,pan_gene_28229,Core Gene,1
Zm00027ab377510,pan_gene_28230,Core Gene,1
Zm00027ab377520,pan_gene_28231,Core Gene,1
Zm00027ab377550,pan_gene_28232,Core Gene,1
Zm00027ab377580,pan_gene_28233,Dispensable Gene,1
Zm00027ab377590,pan_gene_28236,Core Gene,2
Zm00027ab377600,pan_gene_28237,Core Gene,2
Zm00027ab377650,pan_gene_28240,Core Gene,1
Zm00027ab377660,pan_gene_28241,Core Gene,2
Zm00027ab377680,pan_gene_28242,Core Gene,2
Zm00027ab377700,pan_gene_28243,Core Gene,1
Zm00027ab377710,pan_gene_28244,Core Gene,1
Zm00027ab377720,pan_gene_28245,Core Gene,2
Zm00027ab377740,pan_gene_28246,Core Gene,1
Zm00027ab377750,pan_gene_28248,Core Gene,1
Zm00027ab377760,pan_gene_28249,Core Gene,1
Zm00027ab377780,pan_gene_28250,Core Gene,1
gmap_ID=chr9:9552581-9554182,pan_gene_28251,Dispensable Gene,1
Zm00027ab377800,pan_gene_28252,Core Gene,5
Zm00027ab377840,pan_gene_28253,Core Gene,1
Zm00027ab377860,pan_gene_28254,Core Gene,1
Zm00027ab377900,pan_gene_28255,Core Gene,1
Zm00027ab377910,pan_gene_28256,Core Gene,1
Zm00027ab377920,pan_gene_28257,Core Gene,1
Zm00027ab377930,pan_gene_28258,Core Gene,1
gmap_ID=chr9:9993276-9993620,pan_gene_28259,Dispensable Gene,1
Zm00027ab377940,pan_gene_28260,Core Gene,1
Zm00027ab377950,pan_gene_28261,Core Gene,1
Zm00027ab377960,pan_gene_28262,Core Gene,1
Zm00027ab377970,pan_gene_28263,Core Gene,1
Zm00027ab377980,pan_gene_28264,Core Gene,1
Zm00027ab377990,pan_gene_28265,Dispensable Gene,1
gmap_ID=chr9:10352770-10353851,pan_gene_28266,Dispensable Gene,1
Zm00027ab378000,pan_gene_28267,Core Gene,2
Zm00027ab378020,pan_gene_28270,Core Gene,1
Zm00027ab378050,pan_gene_28271,Core Gene,1
Zm00027ab378060,pan_gene_28272,Core Gene,1
Zm00027ab378080,pan_gene_28273,Core Gene,1
Zm00027ab378090,pan_gene_28274,Core Gene,1
Zm00027ab378140,pan_gene_28275,Core Gene,1
Zm00027ab378150,pan_gene_28276,Core Gene,1
Zm00027ab378160,pan_gene_28277,Core Gene,1
Zm00027ab378170,pan_gene_28279,Core Gene,1
Zm00027ab378180,pan_gene_28281,Core Gene,1
Zm00027ab378190,pan_gene_28282,Core Gene,1
Zm00027ab378200,pan_gene_28283,Dispensable Gene,1
Zm00027ab378210,pan_gene_28284,Core Gene,1
Zm00027ab378220,pan_gene_28285,Core Gene,1
Zm00027ab378230,pan_gene_28286,Core Gene,1
Zm00027ab378250,pan_gene_28287,Core Gene,1
Zm00027ab378260,pan_gene_28288,Core Gene,1
Zm00027ab378270,pan_gene_28291,Core Gene,1
Zm00027ab378280,pan_gene_28292,Core Gene,2
Zm00027ab378310,pan_gene_28293,Core Gene,1
Zm00027ab378330,pan_gene_28294,Core Gene,1
gmap_ID=chr9:11825291-11845295,pan_gene_28295,Dispensable Gene,1
Zm00027ab378380,pan_gene_28297,Dispensable Gene,1
Zm00027ab378390,pan_gene_28298,Core Gene,1
Zm00027ab378400,pan_gene_28299,Core Gene,1
Zm00027ab378410,pan_gene_28300,Dispensable Gene,1
Zm00027ab378430,pan_gene_28301,Core Gene,1
Zm00027ab378460,pan_gene_28302,Near-Core Gene,2
Zm00027ab378490,pan_gene_28303,Core Gene,1
Zm00027ab378500,pan_gene_28304,Core Gene,1
Zm00027ab378510,pan_gene_28305,Core Gene,1
Zm00027ab378520,pan_gene_28306,Core Gene,1
Zm00027ab378540,pan_gene_28307,Core Gene,1
Zm00027ab378560,pan_gene_28308,Core Gene,1
Zm00027ab378570,pan_gene_28309,Core Gene,1
Zm00027ab378580,pan_gene_28310,Dispensable Gene,2
Zm00027ab378600,pan_gene_28313,Core Gene,1
Zm00027ab378610,pan_gene_28315,Core Gene,1
gmap_ID=chr9:13023877-13025989,pan_gene_28316,Dispensable Gene,1
Zm00027ab378620,pan_gene_28317,Core Gene,1
Zm00027ab378630,pan_gene_28318,Core Gene,1
Zm00027ab378640,pan_gene_28319,Core Gene,1
Zm00027ab378650,pan_gene_28320,Core Gene,1
Zm00027ab378690,pan_gene_28321,Core Gene,1
Zm00027ab378700,pan_gene_28323,Core Gene,1
Zm00027ab378710,pan_gene_28324,Core Gene,1
Zm00027ab378720,pan_gene_28325,Core Gene,1
Zm00027ab378730,pan_gene_28326,Core Gene,1
Zm00027ab378760,pan_gene_28327,Core Gene,1
Zm00027ab378780,pan_gene_28328,Core Gene,1
Zm00027ab378790,pan_gene_28329,Core Gene,1
Zm00027ab378800,pan_gene_28330,Core Gene,1
Zm00027ab378810,pan_gene_28331,Core Gene,1
Zm00027ab378840,pan_gene_28332,Core Gene,1
Zm00027ab378850,pan_gene_28333,Core Gene,1
Zm00027ab378860,pan_gene_28335,Core Gene,1
Zm00027ab378870,pan_gene_28336,Core Gene,2
Zm00027ab378890,pan_gene_28337,Core Gene,1
gmap_ID=chr9:13894528-13894857,pan_gene_28338,Dispensable Gene,1
Zm00027ab378900,pan_gene_28339,Core Gene,1
Zm00027ab378910,pan_gene_28340,Core Gene,1
Zm00027ab378920,pan_gene_28341,Core Gene,1
Zm00027ab378930,pan_gene_28342,Core Gene,1
Zm00027ab378960,pan_gene_28343,Core Gene,3
Zm00027ab378970,pan_gene_28344,Core Gene,1
Zm00027ab378980,pan_gene_28345,Core Gene,1
Zm00027ab378990,pan_gene_28346,Core Gene,1
Zm00027ab379000,pan_gene_28347,Core Gene,1
Zm00027ab379010,pan_gene_28348,Core Gene,2
Zm00027ab379020,pan_gene_28349,Dispensable Gene,1
Zm00027ab379050,pan_gene_28350,Core Gene,1
Zm00027ab379060,pan_gene_28351,Core Gene,1
Zm00027ab379070,pan_gene_28352,Core Gene,3
Zm00027ab379100,pan_gene_28353,Core Gene,1
Zm00027ab379120,pan_gene_28354,Core Gene,1
Zm00027ab379130,pan_gene_28356,Core Gene,1
Zm00027ab379150,pan_gene_28357,Core Gene,1
Zm00027ab379160,pan_gene_28358,Core Gene,2
Zm00027ab379190,pan_gene_28359,Core Gene,1
Zm00027ab379200,pan_gene_28360,Core Gene,1
Zm00027ab379210,pan_gene_28361,Core Gene,1
Zm00027ab379230,pan_gene_28362,Core Gene,1
Zm00027ab379240,pan_gene_28363,Core Gene,1
Zm00027ab379280,pan_gene_28364,Core Gene,1
Zm00027ab379290,pan_gene_28365,Core Gene,1
Zm00027ab379310,pan_gene_28366,Core Gene,1
Zm00027ab379320,pan_gene_28368,Core Gene,1
Zm00027ab379340,pan_gene_28369,Core Gene,1
Zm00027ab379360,pan_gene_28370,Core Gene,1
Zm00027ab379370,pan_gene_28371,Core Gene,1
Zm00027ab379380,pan_gene_28373,Core Gene,2
Zm00027ab379410,pan_gene_28374,Core Gene,1
gmap_ID=chr9:15696457-15699197,pan_gene_28375,Core Gene,1
Zm00027ab379440,pan_gene_28376,Core Gene,1
Zm00027ab379450,pan_gene_28377,Core Gene,1
Zm00027ab379460,pan_gene_28378,Core Gene,1
Zm00027ab379470,pan_gene_28379,Core Gene,1
gmap_ID=chr9:15945309-15967347,pan_gene_28380,Dispensable Gene,1
Zm00027ab379480,pan_gene_28381,Dispensable Gene,1
Zm00027ab379490,pan_gene_28383,Core Gene,1
Zm00027ab379520,pan_gene_28384,Core Gene,1
Zm00027ab379530,pan_gene_28385,Core Gene,1
Zm00027ab379540,pan_gene_28386,Core Gene,1
Zm00027ab379550,pan_gene_28387,Core Gene,1
Zm00027ab379560,pan_gene_28388,Core Gene,1
Zm00027ab379580,pan_gene_28389,Core Gene,4
gmap_ID=chr9:16247541-16248788,pan_gene_28390,Dispensable Gene,1
gmap_ID=chr9:16289461-16290809,pan_gene_28392,Dispensable Gene,1
Zm00027ab379590,pan_gene_28393,Core Gene,1
Zm00027ab379620,pan_gene_28394,Core Gene,1
Zm00027ab379630,pan_gene_28395,Core Gene,1
Zm00027ab379640,pan_gene_28396,Dispensable Gene,1
Zm00027ab379650,pan_gene_28397,Near-Core Gene,1
Zm00027ab379660,pan_gene_28398,Core Gene,1
Zm00027ab379670,pan_gene_28399,Core Gene,1
Zm00027ab379680,pan_gene_28400,Core Gene,1
Zm00027ab379690,pan_gene_28401,Core Gene,1
Zm00027ab379700,pan_gene_28402,Core Gene,1
Zm00027ab379740,pan_gene_28403,Core Gene,2
Zm00027ab379760,pan_gene_28404,Core Gene,4
Zm00027ab379920,pan_gene_28405,Dispensable Gene,1
Zm00027ab379930,pan_gene_28408,Core Gene,1
Zm00027ab379940,pan_gene_28409,Near-Core Gene,1
Zm00027ab379960,pan_gene_28411,Core Gene,1
Zm00027ab379980,pan_gene_28412,Core Gene,1
Zm00027ab379990,pan_gene_28413,Core Gene,1
Zm00027ab380000,pan_gene_28414,Core Gene,1
Zm00027ab380010,pan_gene_28415,Core Gene,1
Zm00027ab380020,pan_gene_28416,Core Gene,1
Zm00027ab380030,pan_gene_28417,Core Gene,3
Zm00027ab380040,pan_gene_28418,Core Gene,1
Zm00027ab380090,pan_gene_28419,Core Gene,1
Zm00027ab380130,pan_gene_28420,Core Gene,1
Zm00027ab380140,pan_gene_28421,Core Gene,1
Zm00027ab380150,pan_gene_28422,Core Gene,1
Zm00027ab380160,pan_gene_28423,Core Gene,1
Zm00027ab380180,pan_gene_28424,Core Gene,1
gmap_ID=chr9:18676728-18677138,pan_gene_28425,Dispensable Gene,1
Zm00027ab380190,pan_gene_28426,Core Gene,1
Zm00027ab380210,pan_gene_28427,Core Gene,1
Zm00027ab380220,pan_gene_28428,Core Gene,1
Zm00027ab380230,pan_gene_28429,Near-Core Gene,1
Zm00027ab380240,pan_gene_28430,Core Gene,2
Zm00027ab380280,pan_gene_28431,Core Gene,1
Zm00027ab380290,pan_gene_28432,Core Gene,1
Zm00027ab380310,pan_gene_28433,Core Gene,1
Zm00027ab380320,pan_gene_28434,Core Gene,1
Zm00027ab380330,pan_gene_28435,Core Gene,1
Zm00027ab380340,pan_gene_28436,Core Gene,1
Zm00027ab380350,pan_gene_28437,Core Gene,1
Zm00027ab380360,pan_gene_28438,Core Gene,1
Zm00027ab380370,pan_gene_28439,Core Gene,1
Zm00027ab380380,pan_gene_28440,Core Gene,1
Zm00027ab380390,pan_gene_28441,Core Gene,1
Zm00027ab380400,pan_gene_28442,Core Gene,1
Zm00027ab380410,pan_gene_28443,Core Gene,3
Zm00027ab380440,pan_gene_28444,Core Gene,1
Zm00027ab380460,pan_gene_28445,Core Gene,1
Zm00027ab380470,pan_gene_28446,Core Gene,1
Zm00027ab380590,pan_gene_28450,Core Gene,1
gmap_ID=chr9:20005963-20013193,pan_gene_28451,Dispensable Gene,1
Zm00027ab380620,pan_gene_28452,Core Gene,2
Zm00027ab380670,pan_gene_28453,Dispensable Gene,1
Zm00027ab380550,pan_gene_28454,Core Gene,11
Zm00027ab380720,pan_gene_28455,Core Gene,1
Zm00027ab380730,pan_gene_28456,Core Gene,1
Zm00027ab380740,pan_gene_28457,Core Gene,1
Zm00027ab380750,pan_gene_28458,Core Gene,1
Zm00027ab380760,pan_gene_28459,Core Gene,2
Zm00027ab380900,pan_gene_28460,Core Gene,2
Zm00027ab380830,pan_gene_28461,Core Gene,13
Zm00027ab380880,pan_gene_28462,Near-Core Gene,2
Zm00027ab381190,pan_gene_28463,Core Gene,1
Zm00027ab381210,pan_gene_28464,Core Gene,1
Zm00027ab381220,pan_gene_28471,Core Gene,1
Zm00027ab381230,pan_gene_28472,Core Gene,1
Zm00027ab381240,pan_gene_28473,Near-Core Gene,1
Zm00027ab381260,pan_gene_28474,Core Gene,1
Zm00027ab381270,pan_gene_28475,Core Gene,1
Zm00027ab381280,pan_gene_28476,Core Gene,2
Zm00027ab381290,pan_gene_28477,Core Gene,1
gmap_ID=chr9:21288256-21288635,pan_gene_28478,Core Gene,1
Zm00027ab381320,pan_gene_28479,Core Gene,1
Zm00027ab381330,pan_gene_28480,Core Gene,1
Zm00027ab381340,pan_gene_28481,Core Gene,1
Zm00027ab381350,pan_gene_28482,Core Gene,1
Zm00027ab381360,pan_gene_28483,Core Gene,1
Zm00027ab381370,pan_gene_28484,Core Gene,1
Zm00027ab381380,pan_gene_28485,Core Gene,1
Zm00027ab381390,pan_gene_28486,Core Gene,1
Zm00027ab381400,pan_gene_28487,Core Gene,1
gmap_ID=chr9:21568183-21569108,pan_gene_28488,Core Gene,1
Zm00027ab381430,pan_gene_28489,Core Gene,1
Zm00027ab381460,pan_gene_28490,Core Gene,1
Zm00027ab381470,pan_gene_28491,Core Gene,1
Zm00027ab381480,pan_gene_28492,Core Gene,1
Zm00027ab381490,pan_gene_28493,Core Gene,1
Zm00027ab381500,pan_gene_28494,Core Gene,1
Zm00027ab381510,pan_gene_28495,Core Gene,1
Zm00027ab381530,pan_gene_28496,Core Gene,2
Zm00027ab381550,pan_gene_28497,Dispensable Gene,1
Zm00027ab381560,pan_gene_28498,Near-Core Gene,1
Zm00027ab381580,pan_gene_28499,Core Gene,1
Zm00027ab381600,pan_gene_28500,Core Gene,1
Zm00027ab381610,pan_gene_28501,Core Gene,1
Zm00027ab381520,pan_gene_28502,Core Gene,7
Zm00027ab381640,pan_gene_28503,Dispensable Gene,1
Zm00027ab381650,pan_gene_28504,Near-Core Gene,4
Zm00027ab381740,pan_gene_28505,Core Gene,1
Zm00027ab381750,pan_gene_28506,Core Gene,1
Zm00027ab381760,pan_gene_28507,Core Gene,1
Zm00027ab381770,pan_gene_28508,Core Gene,1
gmap_ID=chr9:22113017-22114524,pan_gene_28509,Dispensable Gene,1
Zm00027ab381780,pan_gene_28510,Dispensable Gene,1
Zm00027ab381790,pan_gene_28511,Core Gene,1
Zm00027ab381800,pan_gene_28512,Core Gene,1
Zm00027ab381810,pan_gene_28513,Core Gene,1
Zm00027ab381820,pan_gene_28514,Core Gene,2
gmap_ID=chr9:22365461-22366090,pan_gene_28515,Dispensable Gene,1
Zm00027ab381830,pan_gene_28516,Core Gene,1
Zm00027ab381840,pan_gene_28517,Core Gene,1
Zm00027ab381860,pan_gene_28518,Core Gene,1
gmap_ID=chr9:22549924-22550484,pan_gene_28519,Core Gene,1
Zm00027ab381870,pan_gene_28520,Core Gene,1
Zm00027ab381880,pan_gene_28521,Core Gene,1
gmap_ID=chr9:22610325-22623935,pan_gene_28522,Dispensable Gene,1
Zm00027ab381900,pan_gene_28523,Core Gene,1
Zm00027ab381910,pan_gene_28524,Core Gene,1
Zm00027ab381930,pan_gene_28525,Core Gene,1
gmap_ID=chr9:22904041-22904677,pan_gene_28526,Dispensable Gene,1
Zm00027ab381940,pan_gene_28527,Core Gene,1
Zm00027ab381950,pan_gene_28528,Core Gene,1
Zm00027ab381960,pan_gene_28529,Core Gene,1
Zm00027ab381980,pan_gene_28530,Core Gene,1
Zm00027ab381990,pan_gene_28531,Core Gene,1
Zm00027ab382000,pan_gene_28532,Core Gene,1
Zm00027ab382010,pan_gene_28533,Core Gene,1
gmap_ID=chr9:23100007-23100401,pan_gene_28534,Dispensable Gene,1
Zm00027ab382020,pan_gene_28536,Core Gene,2
Zm00027ab382050,pan_gene_28537,Near-Core Gene,1
Zm00027ab382060,pan_gene_28538,Core Gene,1
Zm00027ab382100,pan_gene_28539,Core Gene,3
Zm00027ab382130,pan_gene_28540,Core Gene,1
Zm00027ab382140,pan_gene_28541,Core Gene,1
Zm00027ab382090,pan_gene_28542,Core Gene,2
gmap_ID=chr9:23324864-23325631,pan_gene_28543,Core Gene,1
Zm00027ab382190,pan_gene_28544,Core Gene,1
Zm00027ab382200,pan_gene_28545,Core Gene,4
Zm00027ab382240,pan_gene_28546,Core Gene,1
Zm00027ab382250,pan_gene_28547,Core Gene,1
Zm00027ab382260,pan_gene_28548,Core Gene,1
Zm00027ab382270,pan_gene_28549,Core Gene,1
Zm00027ab382290,pan_gene_28550,Core Gene,13
Zm00027ab382500,pan_gene_28551,Core Gene,1
Zm00027ab382510,pan_gene_28552,Core Gene,1
Zm00027ab382520,pan_gene_28553,Core Gene,1
Zm00027ab382540,pan_gene_28554,Core Gene,1
Zm00027ab382580,pan_gene_28555,Core Gene,1
Zm00027ab382570,pan_gene_28556,Dispensable Gene,1
Zm00027ab382590,pan_gene_28557,Core Gene,1
Zm00027ab382610,pan_gene_28558,Dispensable Gene,2
Zm00027ab382630,pan_gene_28559,Core Gene,1
Zm00027ab382640,pan_gene_28560,Core Gene,1
Zm00027ab382650,pan_gene_28561,Core Gene,1
gmap_ID=chr9:24708062-24709108,pan_gene_28562,Dispensable Gene,1
Zm00027ab382660,pan_gene_28563,Core Gene,1
Zm00027ab382670,pan_gene_28564,Core Gene,1
Zm00027ab382680,pan_gene_28565,Core Gene,1
Zm00027ab382690,pan_gene_28566,Near-Core Gene,1
Zm00027ab382700,pan_gene_28569,Core Gene,2
Zm00027ab382750,pan_gene_28570,Core Gene,1
Zm00027ab382760,pan_gene_28571,Core Gene,1
Zm00027ab382770,pan_gene_28572,Dispensable Gene,1
Zm00027ab382780,pan_gene_28573,Core Gene,1
Zm00027ab382790,pan_gene_28574,Core Gene,1
Zm00027ab382800,pan_gene_28575,Dispensable Gene,1
Zm00027ab382810,pan_gene_28576,Core Gene,3
gmap_ID=chr9:25731593-25732746,pan_gene_28577,Dispensable Gene,1
Zm00027ab382820,pan_gene_28578,Dispensable Gene,1
Zm00027ab382890,pan_gene_28579,Core Gene,1
Zm00027ab382910,pan_gene_28580,Core Gene,1
Zm00027ab382920,pan_gene_28581,Core Gene,1
Zm00027ab382940,pan_gene_28583,Core Gene,2
Zm00027ab382960,pan_gene_28584,Dispensable Gene,1
Zm00027ab382970,pan_gene_28585,Core Gene,1
Zm00027ab383040,pan_gene_28586,Core Gene,1
Zm00027ab383050,pan_gene_28587,Core Gene,1
Zm00027ab383070,pan_gene_28588,Core Gene,1
Zm00027ab383080,pan_gene_28589,Core Gene,2
Zm00027ab383100,pan_gene_28590,Core Gene,1
Zm00027ab383110,pan_gene_28591,Core Gene,1
Zm00027ab383120,pan_gene_28592,Core Gene,1
gmap_ID=chr9:26495226-26496466,pan_gene_28593,Core Gene,1
Zm00027ab383130,pan_gene_28594,Core Gene,2
Zm00027ab383160,pan_gene_28595,Core Gene,1
Zm00027ab383170,pan_gene_28596,Core Gene,1
Zm00027ab383210,pan_gene_28597,Core Gene,1
Zm00027ab383220,pan_gene_28598,Core Gene,1
Zm00027ab383230,pan_gene_28599,Core Gene,1
Zm00027ab383250,pan_gene_28600,Core Gene,1
Zm00027ab383260,pan_gene_28601,Core Gene,1
Zm00027ab383270,pan_gene_28602,Dispensable Gene,1
Zm00027ab383280,pan_gene_28603,Core Gene,1
Zm00027ab383290,pan_gene_28604,Core Gene,1
Zm00027ab383300,pan_gene_28605,Core Gene,1
Zm00027ab383310,pan_gene_28606,Core Gene,1
Zm00027ab383320,pan_gene_28607,Core Gene,1
Zm00027ab383330,pan_gene_28608,Core Gene,1
Zm00027ab383360,pan_gene_28610,Core Gene,1
Zm00027ab383380,pan_gene_28611,Core Gene,1
Zm00027ab383400,pan_gene_28612,Core Gene,1
Zm00027ab383410,pan_gene_28613,Core Gene,1
Zm00027ab383420,pan_gene_28614,Core Gene,1
Zm00027ab383470,pan_gene_28616,Core Gene,1
Zm00027ab383480,pan_gene_28618,Core Gene,1
Zm00027ab383490,pan_gene_28619,Core Gene,1
gmap_ID=chr9:27655341-27655607,pan_gene_28620,Core Gene,1
Zm00027ab383500,pan_gene_28622,Core Gene,1
Zm00027ab383510,pan_gene_28623,Core Gene,1
Zm00027ab383520,pan_gene_28624,Core Gene,1
Zm00027ab383530,pan_gene_28625,Core Gene,1
Zm00027ab383540,pan_gene_28626,Core Gene,1
Zm00027ab383550,pan_gene_28627,Core Gene,1
Zm00027ab383570,pan_gene_28628,Core Gene,1
Zm00027ab383580,pan_gene_28629,Core Gene,1
gmap_ID=chr9:28017637-28024054,pan_gene_28630,Near-Core Gene,1
Zm00027ab383590,pan_gene_28631,Core Gene,1
Zm00027ab383610,pan_gene_28633,Core Gene,1
Zm00027ab383620,pan_gene_28634,Core Gene,1
Zm00027ab383630,pan_gene_28635,Core Gene,1
Zm00027ab383650,pan_gene_28636,Core Gene,1
Zm00027ab383680,pan_gene_28637,Core Gene,1
Zm00027ab383690,pan_gene_28638,Core Gene,1
Zm00027ab383710,pan_gene_28639,Core Gene,1
Zm00027ab383730,pan_gene_28640,Core Gene,1
Zm00027ab383740,pan_gene_28641,Core Gene,1
Zm00027ab383750,pan_gene_28642,Core Gene,1
Zm00027ab383770,pan_gene_28643,Core Gene,1
Zm00027ab383790,pan_gene_28646,Core Gene,1
Zm00027ab383830,pan_gene_28647,Core Gene,1
Zm00027ab383840,pan_gene_28648,Core Gene,1
Zm00027ab383850,pan_gene_28649,Core Gene,1
Zm00027ab383880,pan_gene_28650,Core Gene,1
Zm00027ab383890,pan_gene_28651,Core Gene,1
Zm00027ab383900,pan_gene_28653,Core Gene,1
Zm00027ab383910,pan_gene_28654,Core Gene,1
Zm00027ab383920,pan_gene_28655,Core Gene,1
Zm00027ab383930,pan_gene_28656,Core Gene,1
Zm00027ab383940,pan_gene_28657,Core Gene,1
Zm00027ab383950,pan_gene_28658,Core Gene,1
Zm00027ab383960,pan_gene_28659,Core Gene,1
Zm00027ab383970,pan_gene_28660,Near-Core Gene,1
Zm00027ab383980,pan_gene_28661,Core Gene,1
Zm00027ab383990,pan_gene_28662,Core Gene,2
Zm00027ab384010,pan_gene_28663,Core Gene,1
Zm00027ab384020,pan_gene_28664,Core Gene,3
Zm00027ab384040,pan_gene_28665,Near-Core Gene,1
Zm00027ab384050,pan_gene_28666,Core Gene,1
Zm00027ab384060,pan_gene_28667,Core Gene,1
Zm00027ab384070,pan_gene_28668,Core Gene,1
Zm00027ab384080,pan_gene_28669,Core Gene,1
Zm00027ab384110,pan_gene_28670,Core Gene,3
Zm00027ab384130,pan_gene_28671,Core Gene,1
Zm00027ab384140,pan_gene_28672,Core Gene,1
Zm00027ab384150,pan_gene_28673,Core Gene,1
Zm00027ab384160,pan_gene_28674,Core Gene,2
Zm00027ab384180,pan_gene_28675,Core Gene,1
Zm00027ab384190,pan_gene_28676,Core Gene,1
Zm00027ab384230,pan_gene_28677,Core Gene,1
Zm00027ab384240,pan_gene_28678,Core Gene,1
Zm00027ab384260,pan_gene_28682,Dispensable Gene,1
Zm00027ab384270,pan_gene_28683,Core Gene,1
Zm00027ab384280,pan_gene_28684,Core Gene,1
Zm00027ab384290,pan_gene_28685,Core Gene,1
Zm00027ab384300,pan_gene_28686,Core Gene,1
Zm00027ab384310,pan_gene_28687,Core Gene,2
Zm00027ab384320,pan_gene_28688,Core Gene,1
Zm00027ab384330,pan_gene_28689,Core Gene,1
Zm00027ab384350,pan_gene_28690,Core Gene,1
Zm00027ab384360,pan_gene_28691,Core Gene,1
Zm00027ab384370,pan_gene_28692,Core Gene,1
Zm00027ab384380,pan_gene_28693,Dispensable Gene,1
Zm00027ab384430,pan_gene_28694,Core Gene,1
Zm00027ab384450,pan_gene_28696,Core Gene,1
Zm00027ab384460,pan_gene_28697,Near-Core Gene,1
Zm00027ab384470,pan_gene_28698,Near-Core Gene,1
Zm00027ab384490,pan_gene_28699,Core Gene,1
Zm00027ab384510,pan_gene_28700,Core Gene,1
Zm00027ab384550,pan_gene_28701,Core Gene,1
Zm00027ab384540,pan_gene_28703,Core Gene,1
gmap_ID=chr9:32236943-32237254,pan_gene_28704,Core Gene,1
Zm00027ab384520,pan_gene_28705,Core Gene,1
Zm00027ab384560,pan_gene_28706,Core Gene,1
Zm00027ab384570,pan_gene_28707,Near-Core Gene,1
Zm00027ab384580,pan_gene_28708,Core Gene,1
Zm00027ab384590,pan_gene_28710,Core Gene,1
Zm00027ab384600,pan_gene_28711,Core Gene,1
Zm00027ab384610,pan_gene_28714,Core Gene,1
Zm00027ab384630,pan_gene_28715,Near-Core Gene,2
Zm00027ab384650,pan_gene_28716,Core Gene,1
Zm00027ab384660,pan_gene_28717,Core Gene,1
Zm00027ab384680,pan_gene_28718,Core Gene,1
Zm00027ab384700,pan_gene_28719,Core Gene,1
Zm00027ab384710,pan_gene_28723,Core Gene,1
Zm00027ab384750,pan_gene_28724,Core Gene,1
Zm00027ab384760,pan_gene_28725,Core Gene,2
Zm00027ab384780,pan_gene_28726,Core Gene,1
Zm00027ab384810,pan_gene_28728,Core Gene,1
Zm00027ab384820,pan_gene_28729,Core Gene,1
Zm00027ab384830,pan_gene_28730,Core Gene,3
gmap_ID=chr9:34837241-34840399,pan_gene_28731,Dispensable Gene,1
Zm00027ab384860,pan_gene_28732,Core Gene,1
Zm00027ab384880,pan_gene_28733,Dispensable Gene,1
gmap_ID=chr9:34978166-34978975,pan_gene_28734,Dispensable Gene,1
Zm00027ab384900,pan_gene_28735,Core Gene,1
Zm00027ab384920,pan_gene_28736,Core Gene,1
Zm00027ab384960,pan_gene_28737,Dispensable Gene,1
Zm00027ab384970,pan_gene_28738,Core Gene,1
Zm00027ab384980,pan_gene_28739,Core Gene,1
Zm00027ab384990,pan_gene_28740,Core Gene,1
Zm00027ab385020,pan_gene_28743,Core Gene,1
gmap_ID=chr9:36455810-36458437,pan_gene_28744,Dispensable Gene,1
Zm00027ab385060,pan_gene_28745,Core Gene,1
Zm00027ab385080,pan_gene_28746,Core Gene,3
Zm00027ab385130,pan_gene_28747,Dispensable Gene,1
gmap_ID=chr9:36892267-36892808,pan_gene_28748,Dispensable Gene,1
gmap_ID=chr9:36931202-36931760,pan_gene_28749,Dispensable Gene,1
Zm00027ab385160,pan_gene_28750,Core Gene,4
Zm00027ab385200,pan_gene_28751,Core Gene,1
Zm00027ab385210,pan_gene_28752,Core Gene,1
Zm00027ab385230,pan_gene_28753,Near-Core Gene,2
Zm00027ab385250,pan_gene_28754,Dispensable Gene,1
Zm00027ab385260,pan_gene_28755,Near-Core Gene,1
gmap_ID=chr9:38090839-38091174,pan_gene_28756,Dispensable Gene,1
Zm00027ab385280,pan_gene_28757,Near-Core Gene,1
Zm00027ab385290,pan_gene_28758,Near-Core Gene,1
Zm00027ab385300,pan_gene_28759,Near-Core Gene,1
Zm00027ab385310,pan_gene_28760,Near-Core Gene,1
Zm00027ab385320,pan_gene_28762,Near-Core Gene,1
gmap_ID=chr9:38750280-38751035,pan_gene_28763,Dispensable Gene,1
Zm00027ab385350,pan_gene_28764,Near-Core Gene,1
Zm00027ab385380,pan_gene_28765,Near-Core Gene,1
Zm00027ab385390,pan_gene_28766,Core Gene,1
Zm00027ab385400,pan_gene_28767,Core Gene,1
Zm00027ab385430,pan_gene_28768,Dispensable Gene,1
