gene,pan,class,copy
gmap_ID=chr2:17652324-17656370,pan_gene_34612,Dispensable Gene,1
gmap_ID=chr2:23774015-23774251,pan_gene_34619,Dispensable Gene,1
gmap_ID=chr2:24973170-24975947,pan_gene_34620,Dispensable Gene,1
gmap_ID=chr2:28580967-28581587,pan_gene_34623,Core Gene,1
gmap_ID=chr2:29563387-29564919,pan_gene_34626,Near-Core Gene,1
gmap_ID=chr2:29686104-29687141,pan_gene_34627,Dispensable Gene,1
gmap_ID=chr2:36689336-36691359,pan_gene_34632,Dispensable Gene,1
gmap_ID=chr2:37775092-37775414,pan_gene_34633,Dispensable Gene,1
Zm00025ab081740,pan_gene_34640,Dispensable Gene,2
gmap_ID=chr2:64521066-64521949,pan_gene_34650,Dispensable Gene,1
gmap_ID=chr2:68760093-68760589,pan_gene_34651,Core Gene,1
gmap_ID=chr2:74222873-74223402,pan_gene_34652,Dispensable Gene,1
gmap_ID=chr2:80294847-80295164,pan_gene_34654,Core Gene,1
gmap_ID=chr2:80294886-80295421,pan_gene_34655,Core Gene,1
Zm00025ab089520,pan_gene_34660,Dispensable Gene,3
Zm00025ab092450,pan_gene_34664,Dispensable Gene,2
Zm00025ab092490,pan_gene_34665,Dispensable Gene,1
Zm00025ab092580,pan_gene_34666,Dispensable Gene,1
gmap_ID=chr2:118397250-118397696,pan_gene_34667,Dispensable Gene,1
gmap_ID=chr2:118777776-118778282,pan_gene_34668,Dispensable Gene,1
gmap_ID=chr2:130592797-130600409,pan_gene_34687,Core Gene,1
gmap_ID=chr2:133011392-133028384,pan_gene_34690,Near-Core Gene,1
gmap_ID=chr2:161583984-161584391,pan_gene_34708,Dispensable Gene,1
Zm00025ab098230,pan_gene_34710,Dispensable Gene,1
gmap_ID=chr2:185413928-185421622,pan_gene_34733,Core Gene,1
gmap_ID=chr2:194738024-194743660,pan_gene_34749,Core Gene,1
gmap_ID=chr2:195399573-195400064,pan_gene_34752,Dispensable Gene,1
gmap_ID=chr2:197061078-197061602,pan_gene_34758,Dispensable Gene,1
gmap_ID=chr2:209135919-209137874,pan_gene_34765,Dispensable Gene,1
Zm00025ab110500,pan_gene_34767,Core Gene,1
gmap_ID=chr2:212675433-212686676,pan_gene_34770,Dispensable Gene,1
gmap_ID=chr2:213399189-213411622,pan_gene_34771,Dispensable Gene,1
gmap_ID=chr2:217562609-217562838,pan_gene_34777,Dispensable Gene,1
Zm00025ab113470,pan_gene_34779,Dispensable Gene,1
gmap_ID=chr2:220699176-220699442,pan_gene_34781,Dispensable Gene,1
gmap_ID=chr2:224667680-224668382,pan_gene_34789,Near-Core Gene,1
gmap_ID=chr2:225468809-225469117,pan_gene_34790,Dispensable Gene,1
gmap_ID=chr2:227071843-227072161,pan_gene_34797,Dispensable Gene,1
gmap_ID=chr2:228072145-228080996,pan_gene_34799,Dispensable Gene,1
Zm00025ab116420,pan_gene_34800,Dispensable Gene,1
gmap_ID=chr2:232195040-232195402,pan_gene_34809,Dispensable Gene,1
gmap_ID=chr2:232697991-232698314,pan_gene_34811,Near-Core Gene,1
gmap_ID=chr2:238138853-238140948,pan_gene_34829,Dispensable Gene,1
Zm00025ab119460,pan_gene_34830,Dispensable Gene,1
Zm00025ab119970,pan_gene_34832,Dispensable Gene,1
gmap_ID=chr2:240224132-240224545,pan_gene_34833,Dispensable Gene,1
Zm00025ab121980,pan_gene_34843,Core Gene,1
gmap_ID=chr3:1959378-1959614,pan_gene_34844,Dispensable Gene,1
gmap_ID=chr3:12852741-12853016,pan_gene_34857,Dispensable Gene,1
gmap_ID=chr3:12855310-12855609,pan_gene_34858,Dispensable Gene,1
gmap_ID=chr3:14060208-14060567,pan_gene_34860,Dispensable Gene,1
gmap_ID=chr3:16018338-16019199,pan_gene_34868,Core Gene,1
gmap_ID=chr3:19199747-19200042,pan_gene_34870,Near-Core Gene,1
gmap_ID=chr3:30029726-30030334,pan_gene_34881,Dispensable Gene,1
gmap_ID=chr3:30199414-30199734,pan_gene_34882,Core Gene,1
gmap_ID=chr3:42049068-42050050,pan_gene_34885,Dispensable Gene,1
Zm00025ab135150,pan_gene_34896,Dispensable Gene,2
Zm00025ab135180,pan_gene_34897,Dispensable Gene,1
gmap_ID=chr3:78374772-78375104,pan_gene_34898,Core Gene,1
gmap_ID=chr3:95730134-95730517,pan_gene_34899,Core Gene,1
Zm00025ab138100,pan_gene_34901,Dispensable Gene,1
Zm00025ab140580,pan_gene_34915,Dispensable Gene,2
gmap_ID=chr3:126030791-126031258,pan_gene_34916,Dispensable Gene,1
Zm00025ab141090,pan_gene_34918,Dispensable Gene,1
gmap_ID=chr3:131498008-131498244,pan_gene_34921,Near-Core Gene,1
gmap_ID=chr3:131737917-131738357,pan_gene_34922,Dispensable Gene,1
gmap_ID=chr3:137373235-137373648,pan_gene_34927,Dispensable Gene,1
gmap_ID=chr3:141162399-141162656,pan_gene_34928,Dispensable Gene,1
gmap_ID=chr3:167184667-167185002,pan_gene_34943,Near-Core Gene,1
gmap_ID=chr3:173713304-173713603,pan_gene_34947,Dispensable Gene,1
Zm00025ab152290,pan_gene_34951,Dispensable Gene,1
gmap_ID=chr3:183648741-183658943,pan_gene_34953,Core Gene,1
gmap_ID=chr3:185668965-185671199,pan_gene_34954,Dispensable Gene,1
gmap_ID=chr3:187177135-187182051,pan_gene_34955,Dispensable Gene,1
Zm00025ab155410,pan_gene_34960,Core Gene,1
gmap_ID=chr3:208025939-208035067,pan_gene_34972,Core Gene,1
Zm00025ab161890,pan_gene_34976,Dispensable Gene,1
gmap_ID=chr3:219010025-219012140,pan_gene_34983,Dispensable Gene,1
gmap_ID=chr3:222080615-222085651,pan_gene_34987,Dispensable Gene,1
gmap_ID=chr3:230315571-230315991,pan_gene_34994,Near-Core Gene,1
gmap_ID=chr3:232655869-232667353,pan_gene_34997,Dispensable Gene,1
gmap_ID=chr4:1447540-1450233,pan_gene_35000,Dispensable Gene,1
Zm00025ab171600,pan_gene_35005,Dispensable Gene,1
gmap_ID=chr4:6398937-6399636,pan_gene_35013,Dispensable Gene,1
Zm00025ab175770,pan_gene_35033,Dispensable Gene,1
Zm00025ab176040,pan_gene_35034,Core Gene,1
gmap_ID=chr4:22540232-22543882,pan_gene_35035,Dispensable Gene,1
gmap_ID=chr4:22774882-22775215,pan_gene_35036,Dispensable Gene,1
Zm00025ab176440,pan_gene_35039,Dispensable Gene,1
Zm00025ab177620,pan_gene_35042,Core Gene,1
gmap_ID=chr4:34151636-34153406,pan_gene_35043,Dispensable Gene,1
gmap_ID=chr4:34443144-34443884,pan_gene_35044,Dispensable Gene,1
Zm00025ab178400,pan_gene_35045,Dispensable Gene,1
gmap_ID=chr4:36894381-36895399,pan_gene_35046,Dispensable Gene,1
gmap_ID=chr4:39570979-39571321,pan_gene_35058,Dispensable Gene,1
gmap_ID=chr4:40090696-40091141,pan_gene_35059,Core Gene,1
gmap_ID=chr4:41934343-41934660,pan_gene_35061,Core Gene,1
gmap_ID=chr4:52908126-52908712,pan_gene_35064,Core Gene,1
gmap_ID=chr4:58883458-58883922,pan_gene_35067,Core Gene,1
gmap_ID=chr4:84703142-84704363,pan_gene_35089,Core Gene,1
gmap_ID=chr4:90617754-90618734,pan_gene_35093,Core Gene,1
gmap_ID=chr4:94319058-94319468,pan_gene_35096,Near-Core Gene,1
gmap_ID=chr4:94320214-94320852,pan_gene_35097,Core Gene,1
gmap_ID=chr4:96639489-96640007,pan_gene_35098,Near-Core Gene,1
gmap_ID=chr4:100955015-100957647,pan_gene_35101,Core Gene,1
gmap_ID=chr4:106452515-106452847,pan_gene_35102,Core Gene,1
gmap_ID=chr4:111227696-111244080,pan_gene_35103,Core Gene,1
gmap_ID=chr4:120504638-120505021,pan_gene_35106,Dispensable Gene,1
gmap_ID=chr4:139258411-139263045,pan_gene_35112,Dispensable Gene,1
gmap_ID=chr4:140421884-140422507,pan_gene_35113,Core Gene,1
gmap_ID=chr4:141046060-141046668,pan_gene_35114,Dispensable Gene,1
gmap_ID=chr4:147093456-147095649,pan_gene_35123,Dispensable Gene,1
gmap_ID=chr4:170059721-170060032,pan_gene_35143,Dispensable Gene,1
gmap_ID=chr4:171753982-171754287,pan_gene_35145,Core Gene,1
gmap_ID=chr4:172237366-172237725,pan_gene_35146,Dispensable Gene,1
gmap_ID=chr4:172338493-172339574,pan_gene_35147,Dispensable Gene,1
gmap_ID=chr4:172674213-172674563,pan_gene_35148,Dispensable Gene,1
gmap_ID=chr4:172975495-172975819,pan_gene_35150,Core Gene,1
Zm00025ab196430,pan_gene_35151,Dispensable Gene,1
gmap_ID=chr4:174195979-174196515,pan_gene_35152,Dispensable Gene,1
gmap_ID=chr4:182847117-182847908,pan_gene_35158,Dispensable Gene,1
gmap_ID=chr4:184709219-184709582,pan_gene_35162,Dispensable Gene,1
Zm00025ab199690,pan_gene_35163,Dispensable Gene,1
gmap_ID=chr4:193233546-193233950,pan_gene_35176,Dispensable Gene,1
gmap_ID=chr4:194508667-194509017,pan_gene_35178,Core Gene,1
Zm00025ab204900,pan_gene_35190,Dispensable Gene,2
gmap_ID=chr4:208339921-208340527,pan_gene_35210,Dispensable Gene,1
gmap_ID=chr4:226225716-226226081,pan_gene_35226,Dispensable Gene,1
gmap_ID=chr4:245796347-245796577,pan_gene_35252,Dispensable Gene,1
Zm00025ab213410,pan_gene_35253,Dispensable Gene,2
gmap_ID=chr4:253326632-253326985,pan_gene_35268,Core Gene,1
Zm00025ab220780,pan_gene_35283,Dispensable Gene,1
gmap_ID=chr5:3728807-3729118,pan_gene_35284,Dispensable Gene,1
gmap_ID=chr5:3981523-3981903,pan_gene_35285,Dispensable Gene,1
gmap_ID=chr5:6537842-6539200,pan_gene_35291,Dispensable Gene,1
gmap_ID=chr5:12639978-12642241,pan_gene_35301,Core Gene,1
gmap_ID=chr5:13655288-13655563,pan_gene_35302,Core Gene,1
gmap_ID=chr5:15836289-15836602,pan_gene_35307,Dispensable Gene,1
Zm00025ab229350,pan_gene_35321,Dispensable Gene,1
gmap_ID=chr5:32183769-32184218,pan_gene_35325,Dispensable Gene,1
gmap_ID=chr5:32266309-32266728,pan_gene_35326,Dispensable Gene,1
Zm00025ab231890,pan_gene_35332,Dispensable Gene,1
Zm00025ab232860,pan_gene_35336,Core Gene,2
gmap_ID=chr5:42658472-42658792,pan_gene_35338,Core Gene,1
Zm00025ab234500,pan_gene_35342,Core Gene,1
gmap_ID=chr5:54645978-54646487,pan_gene_35345,Dispensable Gene,1
Zm00025ab236310,pan_gene_35350,Dispensable Gene,2
gmap_ID=chr5:60489838-60490371,pan_gene_35351,Dispensable Gene,1
Zm00025ab236330,pan_gene_35352,Dispensable Gene,1
gmap_ID=chr5:65677783-65678145,pan_gene_35358,Dispensable Gene,1
gmap_ID=chr5:69675213-69676601,pan_gene_35363,Core Gene,1
Zm00025ab241140,pan_gene_35376,Core Gene,1
gmap_ID=chr5:81033418-81033783,pan_gene_35377,Core Gene,1
Zm00025ab242540,pan_gene_35380,Dispensable Gene,1
Zm00025ab243600,pan_gene_35385,Dispensable Gene,1
gmap_ID=chr5:101655986-101656222,pan_gene_35386,Core Gene,1
Zm00025ab244670,pan_gene_35390,Core Gene,1
gmap_ID=chr5:114551198-114556916,pan_gene_35391,Core Gene,1
gmap_ID=chr5:114675253-114676052,pan_gene_35392,Core Gene,1
gmap_ID=chr5:123662032-123662373,pan_gene_35393,Dispensable Gene,1
gmap_ID=chr5:133511435-133511855,pan_gene_35400,Dispensable Gene,1
gmap_ID=chr5:146280312-146280761,pan_gene_35401,Dispensable Gene,1
gmap_ID=chr5:148119425-148119628,pan_gene_35403,Dispensable Gene,1
gmap_ID=chr5:149900468-149902451,pan_gene_35404,Dispensable Gene,1
gmap_ID=chr5:152194669-152195181,pan_gene_35406,Dispensable Gene,1
gmap_ID=chr5:152245533-152246105,pan_gene_35407,Dispensable Gene,1
Zm00025ab249880,pan_gene_35412,Dispensable Gene,1
gmap_ID=chr5:155834799-155849588,pan_gene_35413,Near-Core Gene,1
gmap_ID=chr5:159321032-159321355,pan_gene_35422,Core Gene,1
gmap_ID=chr5:169864762-169866357,pan_gene_35429,Dispensable Gene,1
gmap_ID=chr5:172666684-172667018,pan_gene_35430,Near-Core Gene,1
gmap_ID=chr5:174095842-174096420,pan_gene_35433,Dispensable Gene,1
Zm00025ab255420,pan_gene_35434,Dispensable Gene,1
Zm00025ab255510,pan_gene_35435,Dispensable Gene,1
Zm00025ab255520,pan_gene_35436,Dispensable Gene,1
Zm00025ab255530,pan_gene_35437,Dispensable Gene,1
Zm00025ab255540,pan_gene_35438,Dispensable Gene,1
Zm00025ab255550,pan_gene_35439,Dispensable Gene,1
Zm00025ab255560,pan_gene_35440,Dispensable Gene,1
Zm00025ab255570,pan_gene_35441,Dispensable Gene,1
gmap_ID=chr5:178879551-178879775,pan_gene_35442,Dispensable Gene,1
Zm00025ab255580,pan_gene_35443,Dispensable Gene,1
Zm00025ab255590,pan_gene_35444,Dispensable Gene,1
Zm00025ab255600,pan_gene_35445,Core Gene,7
Zm00025ab255620,pan_gene_35446,Dispensable Gene,1
Zm00025ab255630,pan_gene_35447,Dispensable Gene,1
Zm00025ab255650,pan_gene_35448,Dispensable Gene,2
Zm00025ab255670,pan_gene_35449,Dispensable Gene,1
Zm00025ab255680,pan_gene_35450,Dispensable Gene,2
Zm00025ab255690,pan_gene_35451,Dispensable Gene,1
Zm00025ab255720,pan_gene_35452,Dispensable Gene,1
Zm00025ab255730,pan_gene_35453,Dispensable Gene,1
Zm00025ab255740,pan_gene_35454,Dispensable Gene,1
Zm00025ab255750,pan_gene_35455,Dispensable Gene,1
Zm00025ab255760,pan_gene_35456,Dispensable Gene,1
Zm00025ab255770,pan_gene_35457,Dispensable Gene,1
Zm00025ab255780,pan_gene_35458,Dispensable Gene,1
Zm00025ab255790,pan_gene_35459,Dispensable Gene,1
Zm00025ab255800,pan_gene_35460,Dispensable Gene,1
Zm00025ab255810,pan_gene_35461,Dispensable Gene,1
Zm00025ab255820,pan_gene_35462,Dispensable Gene,1
Zm00025ab255830,pan_gene_35463,Dispensable Gene,1
Zm00025ab255840,pan_gene_35464,Dispensable Gene,1
Zm00025ab255850,pan_gene_35465,Dispensable Gene,2
Zm00025ab255870,pan_gene_35466,Dispensable Gene,1
Zm00025ab255880,pan_gene_35467,Dispensable Gene,1
Zm00025ab255900,pan_gene_35468,Dispensable Gene,1
Zm00025ab255910,pan_gene_35469,Dispensable Gene,1
gmap_ID=chr5:179804451-179806660,pan_gene_35470,Dispensable Gene,1
Zm00025ab255930,pan_gene_35471,Dispensable Gene,1
Zm00025ab255940,pan_gene_35472,Dispensable Gene,2
Zm00025ab255960,pan_gene_35473,Dispensable Gene,1
Zm00025ab255970,pan_gene_35474,Dispensable Gene,1
Zm00025ab255990,pan_gene_35475,Dispensable Gene,1
Zm00025ab256000,pan_gene_35476,Dispensable Gene,1
Zm00025ab256050,pan_gene_35477,Core Gene,1
gmap_ID=chr5:181045771-181046865,pan_gene_35478,Dispensable Gene,1
gmap_ID=chr5:181112043-181112705,pan_gene_35479,Dispensable Gene,1
gmap_ID=chr5:181218221-181218634,pan_gene_35480,Dispensable Gene,1
Zm00025ab256230,pan_gene_35481,Dispensable Gene,1
Zm00025ab256240,pan_gene_35482,Dispensable Gene,1
Zm00025ab256250,pan_gene_35483,Dispensable Gene,1
Zm00025ab256320,pan_gene_35484,Dispensable Gene,1
Zm00025ab256340,pan_gene_35485,Dispensable Gene,1
Zm00025ab256380,pan_gene_35486,Dispensable Gene,1
Zm00025ab256390,pan_gene_35487,Dispensable Gene,1
Zm00025ab256400,pan_gene_35488,Dispensable Gene,1
Zm00025ab256410,pan_gene_35489,Dispensable Gene,1
Zm00025ab256490,pan_gene_35490,Core Gene,2
Zm00025ab256510,pan_gene_35491,Core Gene,1
Zm00025ab256520,pan_gene_35492,Dispensable Gene,1
Zm00025ab256530,pan_gene_35493,Dispensable Gene,1
Zm00025ab256540,pan_gene_35494,Dispensable Gene,1
Zm00025ab256550,pan_gene_35495,Dispensable Gene,1
Zm00025ab256560,pan_gene_35496,Dispensable Gene,1
Zm00025ab256580,pan_gene_35497,Dispensable Gene,3
Zm00025ab256610,pan_gene_35498,Dispensable Gene,4
Zm00025ab256620,pan_gene_35499,Dispensable Gene,2
Zm00025ab256650,pan_gene_35500,Dispensable Gene,1
Zm00025ab256680,pan_gene_35501,Dispensable Gene,1
Zm00025ab256690,pan_gene_35502,Dispensable Gene,1
Zm00025ab256700,pan_gene_35503,Dispensable Gene,1
Zm00025ab256710,pan_gene_35504,Dispensable Gene,1
Zm00025ab256720,pan_gene_35505,Dispensable Gene,2
Zm00025ab256750,pan_gene_35506,Dispensable Gene,1
Zm00025ab256780,pan_gene_35507,Dispensable Gene,1
Zm00025ab256790,pan_gene_35508,Dispensable Gene,1
Zm00025ab256800,pan_gene_35509,Dispensable Gene,1
Zm00025ab256810,pan_gene_35510,Dispensable Gene,1
Zm00025ab256820,pan_gene_35511,Dispensable Gene,1
Zm00025ab256830,pan_gene_35512,Dispensable Gene,1
Zm00025ab256840,pan_gene_35513,Dispensable Gene,1
gmap_ID=chr5:182858116-182858719,pan_gene_35514,Dispensable Gene,1
Zm00025ab256890,pan_gene_35515,Dispensable Gene,2
Zm00025ab257030,pan_gene_35516,Core Gene,2
Zm00025ab257060,pan_gene_35517,Dispensable Gene,1
Zm00025ab257100,pan_gene_35518,Core Gene,2
Zm00025ab257180,pan_gene_35519,Dispensable Gene,1
Zm00025ab257190,pan_gene_35520,Dispensable Gene,1
Zm00025ab257200,pan_gene_35521,Dispensable Gene,1
Zm00025ab257210,pan_gene_35522,Dispensable Gene,4
Zm00025ab257310,pan_gene_35523,Dispensable Gene,1
Zm00025ab257320,pan_gene_35524,Dispensable Gene,1
Zm00025ab257330,pan_gene_35525,Dispensable Gene,1
Zm00025ab257340,pan_gene_35526,Dispensable Gene,1
Zm00025ab257370,pan_gene_35527,Dispensable Gene,1
Zm00025ab257390,pan_gene_35528,Dispensable Gene,1
Zm00025ab257410,pan_gene_35529,Dispensable Gene,1
Zm00025ab257450,pan_gene_35530,Dispensable Gene,1
Zm00025ab257470,pan_gene_35531,Dispensable Gene,1
Zm00025ab257480,pan_gene_35532,Dispensable Gene,1
Zm00025ab257490,pan_gene_35533,Dispensable Gene,1
Zm00025ab257510,pan_gene_35534,Dispensable Gene,1
Zm00025ab257520,pan_gene_35535,Dispensable Gene,2
Zm00025ab257540,pan_gene_35536,Dispensable Gene,1
Zm00025ab257550,pan_gene_35537,Dispensable Gene,1
Zm00025ab257560,pan_gene_35538,Dispensable Gene,1
Zm00025ab257570,pan_gene_35539,Dispensable Gene,1
Zm00025ab257590,pan_gene_35540,Dispensable Gene,1
Zm00025ab257600,pan_gene_35541,Dispensable Gene,1
Zm00025ab257610,pan_gene_35542,Dispensable Gene,1
Zm00025ab257620,pan_gene_35543,Dispensable Gene,1
Zm00025ab257650,pan_gene_35544,Dispensable Gene,1
Zm00025ab257670,pan_gene_35545,Dispensable Gene,1
Zm00025ab257680,pan_gene_35546,Dispensable Gene,1
Zm00025ab257690,pan_gene_35547,Dispensable Gene,4
Zm00025ab257730,pan_gene_35548,Core Gene,2
Zm00025ab257760,pan_gene_35549,Dispensable Gene,1
Zm00025ab257770,pan_gene_35550,Dispensable Gene,1
Zm00025ab257780,pan_gene_35551,Dispensable Gene,1
Zm00025ab257790,pan_gene_35552,Dispensable Gene,1
Zm00025ab257800,pan_gene_35553,Dispensable Gene,1
Zm00025ab257810,pan_gene_35554,Dispensable Gene,1
Zm00025ab257830,pan_gene_35555,Dispensable Gene,1
Zm00025ab257840,pan_gene_35556,Dispensable Gene,1
Zm00025ab257850,pan_gene_35557,Dispensable Gene,1
Zm00025ab257860,pan_gene_35558,Dispensable Gene,1
Zm00025ab257870,pan_gene_35559,Dispensable Gene,1
Zm00025ab257880,pan_gene_35560,Core Gene,1
Zm00025ab257900,pan_gene_35561,Dispensable Gene,1
Zm00025ab257920,pan_gene_35562,Dispensable Gene,1
Zm00025ab257930,pan_gene_35563,Dispensable Gene,1
Zm00025ab257940,pan_gene_35564,Dispensable Gene,1
Zm00025ab257950,pan_gene_35565,Dispensable Gene,1
Zm00025ab257960,pan_gene_35566,Dispensable Gene,1
Zm00025ab257970,pan_gene_35567,Dispensable Gene,1
Zm00025ab257980,pan_gene_35568,Dispensable Gene,1
Zm00025ab257990,pan_gene_35569,Dispensable Gene,1
Zm00025ab258000,pan_gene_35570,Dispensable Gene,1
Zm00025ab258010,pan_gene_35571,Dispensable Gene,4
Zm00025ab258030,pan_gene_35572,Dispensable Gene,1
Zm00025ab258090,pan_gene_35573,Dispensable Gene,1
Zm00025ab258100,pan_gene_35574,Dispensable Gene,1
Zm00025ab258110,pan_gene_35575,Dispensable Gene,1
Zm00025ab258120,pan_gene_35576,Dispensable Gene,1
Zm00025ab258130,pan_gene_35577,Dispensable Gene,1
Zm00025ab258140,pan_gene_35578,Dispensable Gene,1
Zm00025ab258150,pan_gene_35579,Dispensable Gene,1
Zm00025ab258160,pan_gene_35580,Dispensable Gene,1
Zm00025ab258170,pan_gene_35581,Dispensable Gene,1
Zm00025ab258180,pan_gene_35582,Dispensable Gene,1
Zm00025ab258190,pan_gene_35583,Dispensable Gene,1
Zm00025ab258200,pan_gene_35584,Dispensable Gene,1
Zm00025ab258220,pan_gene_35585,Dispensable Gene,1
Zm00025ab258230,pan_gene_35586,Dispensable Gene,1
Zm00025ab258250,pan_gene_35587,Dispensable Gene,1
Zm00025ab258260,pan_gene_35588,Dispensable Gene,1
Zm00025ab258270,pan_gene_35589,Dispensable Gene,1
Zm00025ab258280,pan_gene_35590,Dispensable Gene,1
Zm00025ab258310,pan_gene_35591,Dispensable Gene,1
Zm00025ab258320,pan_gene_35592,Dispensable Gene,1
Zm00025ab258330,pan_gene_35593,Dispensable Gene,1
Zm00025ab258340,pan_gene_35594,Dispensable Gene,1
Zm00025ab258350,pan_gene_35595,Dispensable Gene,1
Zm00025ab258360,pan_gene_35596,Dispensable Gene,1
Zm00025ab258370,pan_gene_35597,Dispensable Gene,1
Zm00025ab258380,pan_gene_35598,Dispensable Gene,1
Zm00025ab258400,pan_gene_35599,Dispensable Gene,1
Zm00025ab258410,pan_gene_35600,Dispensable Gene,1
Zm00025ab258420,pan_gene_35601,Dispensable Gene,1
Zm00025ab258430,pan_gene_35602,Dispensable Gene,1
Zm00025ab258440,pan_gene_35603,Dispensable Gene,1
Zm00025ab258450,pan_gene_35604,Dispensable Gene,1
gmap_ID=chr5:188507816-188507976,pan_gene_35605,Dispensable Gene,1
Zm00025ab258650,pan_gene_35606,Dispensable Gene,1
Zm00025ab258670,pan_gene_35607,Dispensable Gene,1
Zm00025ab258680,pan_gene_35608,Dispensable Gene,1
gmap_ID=chr5:189019175-189019478,pan_gene_35609,Dispensable Gene,1
Zm00025ab258690,pan_gene_35610,Dispensable Gene,1
Zm00025ab258710,pan_gene_35611,Dispensable Gene,1
Zm00025ab258720,pan_gene_35612,Dispensable Gene,1
Zm00025ab258740,pan_gene_35613,Dispensable Gene,1
Zm00025ab258750,pan_gene_35614,Dispensable Gene,1
Zm00025ab258760,pan_gene_35615,Dispensable Gene,2
Zm00025ab258780,pan_gene_35616,Dispensable Gene,1
Zm00025ab258790,pan_gene_35617,Dispensable Gene,1
Zm00025ab258800,pan_gene_35618,Dispensable Gene,1
Zm00025ab258810,pan_gene_35619,Dispensable Gene,1
Zm00025ab258820,pan_gene_35620,Dispensable Gene,1
Zm00025ab258830,pan_gene_35621,Dispensable Gene,1
Zm00025ab258840,pan_gene_35622,Dispensable Gene,1
Zm00025ab258850,pan_gene_35623,Dispensable Gene,1
Zm00025ab258860,pan_gene_35624,Dispensable Gene,1
Zm00025ab258870,pan_gene_35625,Dispensable Gene,1
Zm00025ab258890,pan_gene_35626,Dispensable Gene,1
Zm00025ab258910,pan_gene_35627,Dispensable Gene,1
Zm00025ab258930,pan_gene_35629,Dispensable Gene,1
Zm00025ab258940,pan_gene_35630,Dispensable Gene,1
Zm00025ab258950,pan_gene_35631,Dispensable Gene,1
Zm00025ab258960,pan_gene_35632,Dispensable Gene,1
Zm00025ab258970,pan_gene_35633,Dispensable Gene,1
Zm00025ab258980,pan_gene_35634,Dispensable Gene,1
Zm00025ab258990,pan_gene_35635,Dispensable Gene,1
Zm00025ab259000,pan_gene_35636,Dispensable Gene,1
Zm00025ab259010,pan_gene_35637,Dispensable Gene,1
Zm00025ab259020,pan_gene_35638,Dispensable Gene,1
Zm00025ab259030,pan_gene_35639,Dispensable Gene,1
Zm00025ab259060,pan_gene_35640,Dispensable Gene,1
Zm00025ab259100,pan_gene_35641,Dispensable Gene,1
Zm00025ab259190,pan_gene_35642,Core Gene,1
Zm00025ab259310,pan_gene_35643,Dispensable Gene,1
Zm00025ab259350,pan_gene_35644,Dispensable Gene,1
Zm00025ab259400,pan_gene_35645,Core Gene,3
Zm00025ab259430,pan_gene_35646,Dispensable Gene,1
Zm00025ab259440,pan_gene_35647,Core Gene,1
Zm00025ab259470,pan_gene_35648,Core Gene,1
Zm00025ab259520,pan_gene_35649,Core Gene,2
gmap_ID=chr5:191451532-191452218,pan_gene_35650,Dispensable Gene,1
Zm00025ab259600,pan_gene_35651,Dispensable Gene,1
Zm00025ab260270,pan_gene_35654,Dispensable Gene,1
Zm00025ab260310,pan_gene_35655,Dispensable Gene,1
gmap_ID=chr5:196887465-196887839,pan_gene_35661,Dispensable Gene,1
gmap_ID=chr5:199205369-199205584,pan_gene_35673,Dispensable Gene,1
gmap_ID=chr5:200047122-200047512,pan_gene_35674,Near-Core Gene,1
Zm00025ab262430,pan_gene_35681,Dispensable Gene,2
Zm00025ab262500,pan_gene_35682,Dispensable Gene,1
gmap_ID=chr5:204553144-204553521,pan_gene_35684,Dispensable Gene,1
gmap_ID=chr5:204628796-204631747,pan_gene_35685,Core Gene,1
gmap_ID=chr5:205534646-205535684,pan_gene_35687,Near-Core Gene,1
gmap_ID=chr5:206427115-206428733,pan_gene_35688,Dispensable Gene,1
gmap_ID=chr5:208475275-208475619,pan_gene_35695,Core Gene,1
gmap_ID=chr5:211834892-211837750,pan_gene_35705,Near-Core Gene,1
gmap_ID=chr5:212626153-212626608,pan_gene_35707,Core Gene,1
Zm00025ab268080,pan_gene_35710,Dispensable Gene,1
Zm00025ab268090,pan_gene_35711,Dispensable Gene,1
gmap_ID=chr5:215350062-215350349,pan_gene_35714,Core Gene,1
gmap_ID=chr5:215799435-215799677,pan_gene_35716,Dispensable Gene,1
gmap_ID=chr5:216416703-216417209,pan_gene_35718,Dispensable Gene,1
gmap_ID=chr5:216656266-216656583,pan_gene_35719,Dispensable Gene,1
gmap_ID=chr6:919958-924987,pan_gene_35725,Dispensable Gene,1
gmap_ID=chr6:3151954-3158868,pan_gene_35729,Dispensable Gene,1
gmap_ID=chr6:23184219-23184722,pan_gene_35749,Dispensable Gene,1
gmap_ID=chr6:49334123-49334524,pan_gene_35766,Core Gene,1
gmap_ID=chr6:57845576-57867717,pan_gene_35767,Near-Core Gene,1
gmap_ID=chr6:59348253-59348573,pan_gene_35768,Core Gene,1
gmap_ID=chr6:71275856-71277252,pan_gene_35773,Core Gene,1
gmap_ID=chr6:75338492-75338804,pan_gene_35775,Dispensable Gene,1
gmap_ID=chr6:75351053-75351616,pan_gene_35776,Dispensable Gene,1
Zm00025ab282110,pan_gene_35778,Dispensable Gene,1
Zm00025ab282180,pan_gene_35779,Core Gene,1
gmap_ID=chr6:79813384-79813653,pan_gene_35780,Dispensable Gene,1
gmap_ID=chr6:79819312-79819581,pan_gene_35781,Dispensable Gene,1
gmap_ID=chr6:79966724-79967062,pan_gene_35782,Core Gene,1
