gene,pan,class,copy
Zm00020ab408480,pan_gene_30454,Core Gene,1
Zm00020ab408490,pan_gene_30455,Core Gene,1
Zm00020ab408530,pan_gene_30457,Core Gene,3
Zm00020ab408550,pan_gene_30459,Core Gene,1
Zm00020ab408560,pan_gene_30460,Core Gene,1
Zm00020ab408570,pan_gene_30461,Core Gene,1
Zm00020ab408580,pan_gene_30462,Core Gene,1
Zm00020ab408590,pan_gene_30463,Core Gene,1
Zm00020ab408600,pan_gene_30464,Core Gene,1
Zm00020ab408610,pan_gene_30465,Core Gene,1
Zm00020ab408630,pan_gene_30466,Core Gene,1
Zm00020ab408660,pan_gene_30467,Core Gene,1
Zm00020ab408690,pan_gene_30468,Core Gene,1
Zm00020ab408700,pan_gene_30469,Core Gene,1
Zm00020ab408730,pan_gene_30470,Core Gene,1
Zm00020ab408740,pan_gene_30473,Core Gene,1
Zm00020ab408750,pan_gene_30474,Core Gene,1
Zm00020ab408880,pan_gene_30475,Core Gene,1
Zm00020ab408890,pan_gene_30476,Core Gene,1
Zm00020ab408920,pan_gene_30478,Core Gene,1
Zm00020ab408960,pan_gene_30479,Core Gene,1
Zm00020ab408970,pan_gene_30480,Core Gene,1
Zm00020ab408990,pan_gene_30481,Dispensable Gene,1
Zm00020ab409000,pan_gene_30482,Core Gene,1
Zm00020ab409010,pan_gene_30483,Core Gene,1
Zm00020ab409020,pan_gene_30484,Core Gene,1
Zm00020ab409030,pan_gene_30485,Core Gene,1
Zm00020ab409070,pan_gene_30486,Core Gene,1
Zm00020ab409090,pan_gene_30487,Core Gene,1
Zm00020ab409110,pan_gene_30488,Core Gene,1
Zm00020ab409120,pan_gene_30489,Core Gene,1
Zm00020ab409130,pan_gene_30490,Core Gene,1
Zm00020ab409140,pan_gene_30491,Core Gene,1
Zm00020ab409150,pan_gene_30493,Core Gene,1
Zm00020ab409160,pan_gene_30494,Core Gene,1
Zm00020ab409180,pan_gene_30495,Core Gene,1
Zm00020ab409190,pan_gene_30496,Core Gene,1
Zm00020ab409210,pan_gene_30497,Core Gene,1
Zm00020ab409220,pan_gene_30498,Core Gene,1
Zm00020ab409230,pan_gene_30499,Core Gene,1
Zm00020ab409240,pan_gene_30500,Core Gene,2
Zm00020ab409270,pan_gene_30501,Core Gene,1
Zm00020ab409280,pan_gene_30502,Core Gene,1
Zm00020ab409290,pan_gene_30503,Core Gene,1
Zm00020ab409310,pan_gene_30504,Core Gene,1
Zm00020ab409320,pan_gene_30505,Core Gene,1
Zm00020ab409330,pan_gene_30506,Core Gene,1
Zm00020ab409340,pan_gene_30507,Core Gene,1
Zm00020ab409350,pan_gene_30508,Core Gene,1
Zm00020ab409360,pan_gene_30509,Core Gene,1
Zm00020ab409370,pan_gene_30510,Core Gene,1
Zm00020ab409380,pan_gene_30511,Near-Core Gene,1
Zm00020ab409390,pan_gene_30512,Core Gene,1
Zm00020ab409400,pan_gene_30514,Core Gene,1
Zm00020ab409420,pan_gene_30515,Core Gene,1
Zm00020ab409430,pan_gene_30516,Core Gene,1
Zm00020ab409440,pan_gene_30517,Core Gene,1
Zm00020ab409450,pan_gene_30518,Core Gene,2
Zm00020ab409470,pan_gene_30519,Core Gene,1
Zm00020ab409480,pan_gene_30520,Core Gene,1
Zm00020ab409490,pan_gene_30521,Core Gene,1
Zm00020ab409500,pan_gene_30522,Core Gene,1
Zm00020ab409510,pan_gene_30523,Core Gene,1
Zm00020ab409530,pan_gene_30524,Core Gene,1
Zm00020ab409540,pan_gene_30525,Core Gene,1
Zm00020ab409550,pan_gene_30526,Core Gene,1
Zm00020ab409570,pan_gene_30527,Core Gene,1
Zm00020ab409580,pan_gene_30528,Core Gene,1
Zm00020ab409590,pan_gene_30529,Core Gene,1
Zm00020ab409600,pan_gene_30530,Core Gene,1
Zm00020ab409610,pan_gene_30531,Core Gene,1
Zm00020ab409630,pan_gene_30533,Core Gene,1
Zm00020ab409640,pan_gene_30534,Core Gene,1
Zm00020ab409650,pan_gene_30535,Near-Core Gene,1
Zm00020ab409660,pan_gene_30536,Core Gene,1
Zm00020ab409680,pan_gene_30537,Core Gene,1
Zm00020ab409690,pan_gene_30538,Core Gene,1
Zm00020ab409710,pan_gene_30539,Core Gene,1
Zm00020ab409720,pan_gene_30540,Core Gene,1
Zm00020ab409730,pan_gene_30541,Core Gene,1
Zm00020ab409760,pan_gene_30542,Core Gene,1
Zm00020ab409770,pan_gene_30543,Core Gene,1
Zm00020ab409800,pan_gene_30544,Core Gene,1
Zm00020ab409810,pan_gene_30545,Core Gene,1
Zm00020ab409820,pan_gene_30546,Core Gene,1
Zm00020ab409830,pan_gene_30547,Core Gene,1
Zm00020ab409840,pan_gene_30548,Core Gene,1
Zm00020ab409850,pan_gene_30549,Core Gene,1
Zm00020ab409860,pan_gene_30551,Core Gene,1
Zm00020ab409870,pan_gene_30552,Core Gene,2
Zm00020ab409880,pan_gene_30554,Core Gene,1
Zm00020ab409900,pan_gene_30555,Core Gene,1
Zm00020ab409920,pan_gene_30556,Core Gene,1
Zm00020ab409930,pan_gene_30557,Core Gene,1
Zm00020ab409940,pan_gene_30558,Core Gene,1
Zm00020ab409970,pan_gene_30559,Core Gene,1
Zm00020ab409980,pan_gene_30560,Core Gene,1
Zm00020ab409990,pan_gene_30561,Core Gene,1
Zm00020ab410000,pan_gene_30562,Core Gene,1
gmap_ID=chr9:164508190-164509381,pan_gene_30563,Dispensable Gene,1
Zm00020ab410020,pan_gene_30564,Core Gene,1
Zm00020ab410030,pan_gene_30566,Core Gene,1
Zm00020ab410050,pan_gene_30567,Core Gene,1
Zm00020ab410060,pan_gene_30568,Core Gene,1
gmap_ID=chr9:164557222-164557662,pan_gene_30569,Dispensable Gene,1
Zm00020ab410090,pan_gene_30570,Near-Core Gene,1
Zm00020ab410100,pan_gene_30571,Core Gene,1
Zm00020ab410110,pan_gene_30572,Core Gene,1
Zm00020ab410120,pan_gene_30573,Core Gene,1
Zm00020ab410140,pan_gene_30574,Core Gene,1
Zm00020ab410150,pan_gene_30575,Core Gene,1
Zm00020ab410160,pan_gene_30576,Core Gene,1
Zm00020ab410170,pan_gene_30577,Core Gene,1
Zm00020ab410180,pan_gene_30578,Core Gene,1
Zm00020ab410190,pan_gene_30579,Core Gene,1
Zm00020ab410220,pan_gene_30580,Core Gene,1
Zm00020ab410230,pan_gene_30581,Core Gene,1
Zm00020ab410240,pan_gene_30582,Core Gene,1
Zm00020ab410260,pan_gene_30583,Core Gene,1
Zm00020ab410270,pan_gene_30584,Core Gene,1
Zm00020ab410290,pan_gene_30585,Core Gene,3
Zm00020ab410300,pan_gene_30586,Core Gene,1
Zm00020ab410310,pan_gene_30587,Core Gene,1
Zm00020ab410320,pan_gene_30588,Core Gene,1
Zm00020ab410330,pan_gene_30589,Core Gene,1
Zm00020ab410340,pan_gene_30590,Core Gene,3
Zm00020ab410370,pan_gene_30591,Core Gene,1
Zm00020ab410390,pan_gene_30592,Core Gene,1
Zm00020ab410400,pan_gene_30594,Core Gene,1
Zm00020ab410420,pan_gene_30595,Core Gene,2
Zm00020ab410440,pan_gene_30596,Core Gene,1
Zm00020ab410460,pan_gene_30597,Core Gene,1
Zm00020ab410470,pan_gene_30598,Core Gene,1
Zm00020ab410490,pan_gene_30599,Core Gene,1
Zm00020ab410500,pan_gene_30600,Core Gene,1
Zm00020ab410510,pan_gene_30601,Core Gene,1
Zm00020ab410530,pan_gene_30602,Near-Core Gene,1
Zm00020ab410540,pan_gene_30603,Dispensable Gene,1
Zm00020ab410550,pan_gene_30606,Core Gene,1
Zm00020ab410560,pan_gene_30607,Core Gene,2
Zm00020ab410580,pan_gene_30608,Core Gene,1
Zm00020ab410590,pan_gene_30609,Core Gene,1
Zm00020ab410600,pan_gene_30610,Core Gene,1
Zm00020ab410610,pan_gene_30611,Core Gene,4
Zm00020ab410660,pan_gene_30612,Core Gene,1
Zm00020ab410680,pan_gene_30613,Core Gene,1
Zm00020ab410700,pan_gene_30614,Core Gene,1
Zm00020ab410720,pan_gene_30616,Core Gene,1
Zm00020ab410730,pan_gene_30617,Core Gene,1
Zm00020ab410740,pan_gene_30618,Core Gene,1
Zm00020ab410750,pan_gene_30619,Core Gene,1
Zm00020ab410760,pan_gene_30620,Core Gene,1
Zm00020ab410790,pan_gene_30621,Core Gene,1
Zm00020ab410810,pan_gene_30622,Core Gene,1
Zm00020ab410840,pan_gene_30623,Core Gene,1
Zm00020ab410860,pan_gene_30624,Near-Core Gene,2
Zm00020ab410880,pan_gene_30625,Near-Core Gene,1
Zm00020ab410900,pan_gene_30626,Near-Core Gene,2
Zm00020ab410930,pan_gene_30627,Near-Core Gene,1
Zm00020ab410940,pan_gene_30628,Near-Core Gene,1
Zm00020ab410950,pan_gene_30629,Near-Core Gene,1
Zm00020ab410960,pan_gene_30630,Near-Core Gene,1
Zm00020ab410990,pan_gene_30631,Near-Core Gene,1
Zm00020ab410920,pan_gene_30632,Near-Core Gene,2
Zm00020ab411020,pan_gene_30634,Near-Core Gene,1
Zm00020ab411030,pan_gene_30635,Near-Core Gene,2
Zm00020ab411050,pan_gene_30636,Near-Core Gene,1
Zm00020ab411060,pan_gene_30637,Near-Core Gene,1
Zm00020ab411120,pan_gene_30638,Near-Core Gene,1
Zm00020ab411130,pan_gene_30639,Near-Core Gene,2
Zm00020ab411160,pan_gene_30640,Near-Core Gene,1
Zm00020ab411170,pan_gene_30641,Near-Core Gene,1
Zm00020ab411180,pan_gene_30642,Near-Core Gene,1
Zm00020ab411190,pan_gene_30643,Near-Core Gene,1
Zm00020ab411200,pan_gene_30645,Near-Core Gene,1
Zm00020ab411210,pan_gene_30646,Near-Core Gene,3
Zm00020ab411250,pan_gene_30647,Near-Core Gene,1
Zm00020ab411280,pan_gene_30648,Near-Core Gene,1
Zm00020ab411290,pan_gene_30649,Dispensable Gene,1
Zm00020ab411300,pan_gene_30651,Near-Core Gene,1
Zm00020ab411310,pan_gene_30652,Near-Core Gene,1
Zm00020ab411320,pan_gene_30653,Near-Core Gene,1
Zm00020ab411330,pan_gene_30654,Near-Core Gene,1
Zm00020ab411340,pan_gene_30655,Near-Core Gene,2
Zm00020ab411090,pan_gene_30657,Near-Core Gene,3
Zm00020ab411360,pan_gene_30658,Near-Core Gene,1
Zm00020ab411370,pan_gene_30659,Near-Core Gene,13
Zm00020ab411520,pan_gene_30660,Near-Core Gene,1
Zm00020ab411530,pan_gene_30661,Near-Core Gene,1
Zm00020ab411540,pan_gene_30662,Near-Core Gene,1
Zm00020ab411550,pan_gene_30663,Near-Core Gene,1
Zm00020ab411560,pan_gene_30664,Near-Core Gene,1
Zm00020ab411570,pan_gene_30665,Near-Core Gene,1
Zm00020ab411580,pan_gene_30666,Near-Core Gene,1
Zm00020ab411610,pan_gene_30667,Near-Core Gene,1
Zm00020ab411620,pan_gene_30668,Near-Core Gene,1
Zm00020ab411630,pan_gene_30669,Near-Core Gene,1
Zm00020ab411640,pan_gene_30670,Near-Core Gene,1
Zm00020ab411650,pan_gene_30671,Near-Core Gene,1
Zm00020ab411660,pan_gene_30672,Near-Core Gene,2
Zm00020ab411670,pan_gene_30673,Near-Core Gene,1
Zm00020ab411690,pan_gene_30674,Near-Core Gene,2
Zm00020ab411710,pan_gene_30676,Near-Core Gene,1
Zm00020ab411720,pan_gene_30677,Near-Core Gene,1
Zm00020ab411740,pan_gene_30678,Near-Core Gene,1
Zm00020ab411730,pan_gene_30679,Near-Core Gene,1
Zm00020ab411750,pan_gene_30680,Near-Core Gene,1
Zm00020ab411760,pan_gene_30682,Near-Core Gene,1
Zm00020ab411770,pan_gene_30683,Near-Core Gene,1
Zm00020ab411780,pan_gene_30684,Near-Core Gene,1
Zm00020ab411790,pan_gene_30685,Near-Core Gene,1
Zm00020ab411800,pan_gene_30686,Near-Core Gene,1
Zm00020ab411830,pan_gene_30688,Near-Core Gene,1
Zm00020ab411840,pan_gene_30689,Near-Core Gene,1
Zm00020ab411850,pan_gene_30690,Near-Core Gene,1
Zm00020ab411860,pan_gene_30691,Near-Core Gene,1
Zm00020ab411940,pan_gene_30692,Near-Core Gene,1
Zm00020ab411960,pan_gene_30693,Near-Core Gene,2
Zm00020ab411990,pan_gene_30695,Near-Core Gene,2
Zm00020ab412190,pan_gene_30697,Dispensable Gene,1
Zm00020ab412180,pan_gene_30698,Near-Core Gene,1
Zm00020ab412200,pan_gene_30699,Near-Core Gene,1
Zm00020ab412220,pan_gene_30700,Near-Core Gene,1
Zm00020ab412230,pan_gene_30701,Near-Core Gene,1
Zm00020ab412240,pan_gene_30702,Near-Core Gene,2
Zm00020ab412280,pan_gene_30703,Near-Core Gene,1
gmap_ID=chr10:4100757-4101095,pan_gene_30704,Near-Core Gene,1
Zm00020ab412290,pan_gene_30705,Near-Core Gene,1
Zm00020ab412330,pan_gene_30707,Near-Core Gene,3
Zm00020ab412370,pan_gene_30709,Near-Core Gene,1
Zm00020ab412380,pan_gene_30710,Near-Core Gene,1
Zm00020ab412410,pan_gene_30713,Near-Core Gene,2
Zm00020ab412470,pan_gene_30714,Dispensable Gene,1
Zm00020ab412490,pan_gene_30715,Near-Core Gene,8
Zm00020ab412510,pan_gene_30716,Dispensable Gene,1
Zm00020ab412520,pan_gene_30717,Dispensable Gene,1
Zm00020ab412540,pan_gene_30718,Near-Core Gene,1
Zm00020ab412550,pan_gene_30719,Near-Core Gene,1
Zm00020ab412560,pan_gene_30720,Near-Core Gene,1
Zm00020ab412570,pan_gene_30721,Near-Core Gene,1
Zm00020ab412580,pan_gene_30722,Near-Core Gene,1
Zm00020ab412590,pan_gene_30723,Near-Core Gene,1
Zm00020ab412600,pan_gene_30724,Near-Core Gene,1
Zm00020ab412640,pan_gene_30725,Near-Core Gene,1
Zm00020ab412650,pan_gene_30726,Near-Core Gene,1
Zm00020ab412690,pan_gene_30727,Near-Core Gene,3
Zm00020ab412740,pan_gene_30728,Near-Core Gene,1
Zm00020ab412750,pan_gene_30730,Near-Core Gene,1
Zm00020ab412760,pan_gene_30731,Near-Core Gene,1
Zm00020ab412770,pan_gene_30732,Near-Core Gene,1
Zm00020ab412790,pan_gene_30733,Near-Core Gene,2
Zm00020ab412850,pan_gene_30734,Near-Core Gene,2
Zm00020ab412980,pan_gene_30737,Near-Core Gene,1
Zm00020ab413010,pan_gene_30738,Near-Core Gene,1
Zm00020ab413020,pan_gene_30739,Near-Core Gene,1
Zm00020ab413030,pan_gene_30740,Near-Core Gene,1
Zm00020ab413040,pan_gene_30741,Near-Core Gene,1
Zm00020ab413060,pan_gene_30742,Near-Core Gene,1
Zm00020ab413070,pan_gene_30743,Near-Core Gene,1
Zm00020ab413080,pan_gene_30744,Near-Core Gene,1
Zm00020ab413090,pan_gene_30745,Near-Core Gene,1
Zm00020ab413100,pan_gene_30746,Near-Core Gene,1
Zm00020ab413110,pan_gene_30747,Near-Core Gene,2
Zm00020ab413130,pan_gene_30748,Near-Core Gene,1
Zm00020ab413160,pan_gene_30750,Near-Core Gene,1
Zm00020ab413190,pan_gene_30751,Near-Core Gene,1
Zm00020ab413210,pan_gene_30753,Near-Core Gene,1
Zm00020ab413220,pan_gene_30754,Near-Core Gene,1
gmap_ID=chr10:5997145-5997464,pan_gene_30755,Near-Core Gene,1
Zm00020ab413230,pan_gene_30756,Near-Core Gene,1
Zm00020ab413240,pan_gene_30757,Near-Core Gene,1
Zm00020ab413270,pan_gene_30760,Near-Core Gene,1
Zm00020ab413180,pan_gene_30761,Near-Core Gene,2
Zm00020ab413320,pan_gene_30762,Near-Core Gene,1
Zm00020ab413330,pan_gene_30763,Near-Core Gene,2
Zm00020ab413370,pan_gene_30764,Near-Core Gene,1
Zm00020ab413390,pan_gene_30767,Near-Core Gene,1
Zm00020ab413400,pan_gene_30768,Near-Core Gene,1
Zm00020ab413420,pan_gene_30769,Near-Core Gene,1
Zm00020ab413440,pan_gene_30770,Dispensable Gene,1
Zm00020ab413450,pan_gene_30771,Near-Core Gene,1
Zm00020ab413460,pan_gene_30772,Near-Core Gene,1
Zm00020ab413520,pan_gene_30773,Near-Core Gene,1
Zm00020ab413530,pan_gene_30774,Near-Core Gene,1
Zm00020ab413540,pan_gene_30776,Near-Core Gene,1
Zm00020ab413550,pan_gene_30777,Near-Core Gene,1
Zm00020ab413570,pan_gene_30778,Near-Core Gene,1
Zm00020ab413580,pan_gene_30779,Near-Core Gene,1
Zm00020ab413590,pan_gene_30780,Near-Core Gene,6
Zm00020ab413640,pan_gene_30783,Near-Core Gene,2
Zm00020ab413650,pan_gene_30784,Dispensable Gene,1
gmap_ID=chr10:7330360-7330665,pan_gene_30785,Near-Core Gene,1
gmap_ID=chr10:7371637-7372304,pan_gene_30786,Dispensable Gene,1
Zm00020ab413690,pan_gene_30787,Near-Core Gene,1
Zm00020ab413700,pan_gene_30788,Near-Core Gene,2
Zm00020ab413720,pan_gene_30789,Near-Core Gene,1
Zm00020ab413730,pan_gene_30790,Near-Core Gene,1
Zm00020ab413740,pan_gene_30791,Near-Core Gene,2
Zm00020ab413760,pan_gene_30792,Near-Core Gene,1
Zm00020ab413770,pan_gene_30794,Near-Core Gene,1
Zm00020ab413780,pan_gene_30795,Near-Core Gene,2
Zm00020ab413800,pan_gene_30796,Near-Core Gene,1
Zm00020ab413810,pan_gene_30797,Near-Core Gene,1
Zm00020ab413820,pan_gene_30798,Near-Core Gene,1
gmap_ID=chr10:8575114-8576382,pan_gene_30799,Near-Core Gene,1
Zm00020ab413850,pan_gene_30800,Near-Core Gene,1
Zm00020ab413860,pan_gene_30801,Near-Core Gene,1
Zm00020ab413870,pan_gene_30802,Near-Core Gene,1
Zm00020ab413880,pan_gene_30803,Near-Core Gene,1
Zm00020ab413890,pan_gene_30804,Near-Core Gene,1
Zm00020ab413900,pan_gene_30805,Near-Core Gene,1
Zm00020ab413930,pan_gene_30806,Near-Core Gene,1
Zm00020ab413950,pan_gene_30807,Near-Core Gene,2
Zm00020ab413970,pan_gene_30809,Near-Core Gene,1
Zm00020ab413980,pan_gene_30810,Near-Core Gene,1
Zm00020ab413990,pan_gene_30811,Near-Core Gene,1
Zm00020ab414000,pan_gene_30812,Near-Core Gene,1
Zm00020ab414010,pan_gene_30813,Near-Core Gene,1
Zm00020ab414020,pan_gene_30814,Near-Core Gene,3
Zm00020ab414060,pan_gene_30815,Near-Core Gene,1
Zm00020ab414070,pan_gene_30816,Near-Core Gene,1
Zm00020ab414090,pan_gene_30817,Near-Core Gene,1
Zm00020ab414120,pan_gene_30820,Near-Core Gene,1
Zm00020ab414100,pan_gene_30822,Near-Core Gene,4
Zm00020ab414130,pan_gene_30823,Dispensable Gene,1
Zm00020ab414190,pan_gene_30824,Near-Core Gene,1
Zm00020ab414200,pan_gene_30825,Near-Core Gene,1
Zm00020ab414210,pan_gene_30826,Near-Core Gene,1
Zm00020ab414220,pan_gene_30827,Near-Core Gene,1
Zm00020ab414240,pan_gene_30828,Dispensable Gene,2
Zm00020ab414260,pan_gene_30829,Near-Core Gene,1
Zm00020ab414270,pan_gene_30830,Near-Core Gene,1
Zm00020ab414280,pan_gene_30831,Near-Core Gene,1
Zm00020ab414320,pan_gene_30832,Near-Core Gene,1
Zm00020ab414330,pan_gene_30833,Near-Core Gene,1
Zm00020ab414360,pan_gene_30834,Near-Core Gene,2
gmap_ID=chr10:10262608-10272893,pan_gene_30835,Dispensable Gene,1
Zm00020ab414370,pan_gene_30836,Dispensable Gene,1
gmap_ID=chr10:10289863-10290074,pan_gene_30837,Dispensable Gene,1
Zm00020ab414380,pan_gene_30838,Dispensable Gene,2
Zm00020ab414430,pan_gene_30839,Near-Core Gene,1
Zm00020ab414440,pan_gene_30840,Near-Core Gene,1
Zm00020ab414450,pan_gene_30841,Near-Core Gene,1
Zm00020ab414480,pan_gene_30842,Near-Core Gene,1
Zm00020ab414490,pan_gene_30843,Near-Core Gene,1
Zm00020ab414510,pan_gene_30844,Near-Core Gene,1
Zm00020ab414530,pan_gene_30845,Near-Core Gene,1
Zm00020ab414540,pan_gene_30846,Near-Core Gene,1
Zm00020ab414560,pan_gene_30848,Near-Core Gene,2
Zm00020ab414580,pan_gene_30849,Near-Core Gene,1
Zm00020ab414590,pan_gene_30851,Near-Core Gene,5
gmap_ID=chr10:11359512-11361119,pan_gene_30854,Dispensable Gene,1
Zm00020ab414670,pan_gene_30855,Dispensable Gene,1
Zm00020ab414700,pan_gene_30856,Near-Core Gene,2
Zm00020ab414720,pan_gene_30857,Near-Core Gene,1
Zm00020ab414740,pan_gene_30858,Near-Core Gene,1
Zm00020ab414730,pan_gene_30859,Near-Core Gene,1
Zm00020ab414780,pan_gene_30861,Near-Core Gene,1
Zm00020ab414790,pan_gene_30862,Near-Core Gene,1
Zm00020ab414800,pan_gene_30863,Near-Core Gene,1
Zm00020ab414830,pan_gene_30865,Near-Core Gene,1
Zm00020ab414820,pan_gene_30866,Dispensable Gene,1
Zm00020ab414840,pan_gene_30867,Near-Core Gene,1
Zm00020ab414890,pan_gene_30868,Near-Core Gene,1
Zm00020ab414900,pan_gene_30869,Near-Core Gene,1
Zm00020ab414920,pan_gene_30870,Near-Core Gene,1
Zm00020ab414950,pan_gene_30871,Near-Core Gene,1
Zm00020ab414990,pan_gene_30872,Near-Core Gene,1
Zm00020ab415000,pan_gene_30873,Near-Core Gene,1
Zm00020ab415010,pan_gene_30875,Near-Core Gene,1
Zm00020ab415020,pan_gene_30876,Near-Core Gene,1
Zm00020ab415050,pan_gene_30877,Near-Core Gene,1
Zm00020ab415070,pan_gene_30878,Near-Core Gene,1
Zm00020ab415080,pan_gene_30879,Near-Core Gene,1
Zm00020ab415090,pan_gene_30880,Near-Core Gene,1
Zm00020ab415100,pan_gene_30881,Near-Core Gene,1
Zm00020ab415120,pan_gene_30882,Near-Core Gene,1
Zm00020ab415130,pan_gene_30883,Near-Core Gene,1
Zm00020ab415140,pan_gene_30886,Near-Core Gene,1
Zm00020ab415150,pan_gene_30887,Near-Core Gene,1
Zm00020ab415160,pan_gene_30889,Near-Core Gene,2
Zm00020ab415210,pan_gene_30892,Near-Core Gene,1
Zm00020ab415220,pan_gene_30893,Near-Core Gene,1
gmap_ID=chr10:14124595-14124999,pan_gene_30894,Dispensable Gene,1
Zm00020ab415240,pan_gene_30895,Near-Core Gene,1
Zm00020ab415250,pan_gene_30896,Dispensable Gene,1
Zm00020ab415260,pan_gene_30897,Near-Core Gene,1
Zm00020ab415270,pan_gene_30900,Near-Core Gene,1
Zm00020ab415280,pan_gene_30901,Near-Core Gene,1
Zm00020ab415290,pan_gene_30902,Near-Core Gene,1
Zm00020ab415300,pan_gene_30903,Near-Core Gene,1
Zm00020ab415310,pan_gene_30904,Near-Core Gene,1
Zm00020ab415380,pan_gene_30906,Near-Core Gene,1
Zm00020ab415390,pan_gene_30907,Near-Core Gene,1
Zm00020ab415400,pan_gene_30908,Near-Core Gene,1
Zm00020ab415420,pan_gene_30909,Near-Core Gene,1
gmap_ID=chr10:15033158-15033532,pan_gene_30910,Dispensable Gene,1
Zm00020ab415430,pan_gene_30911,Near-Core Gene,2
Zm00020ab415440,pan_gene_30912,Dispensable Gene,1
Zm00020ab415460,pan_gene_30913,Near-Core Gene,1
gmap_ID=chr10:15335614-15345013,pan_gene_30914,Near-Core Gene,1
Zm00020ab415520,pan_gene_30919,Near-Core Gene,1
Zm00020ab415530,pan_gene_30920,Near-Core Gene,1
Zm00020ab415540,pan_gene_30921,Near-Core Gene,1
Zm00020ab415550,pan_gene_30923,Near-Core Gene,1
Zm00020ab415560,pan_gene_30924,Near-Core Gene,1
Zm00020ab415570,pan_gene_30925,Near-Core Gene,1
Zm00020ab415590,pan_gene_30926,Near-Core Gene,1
Zm00020ab415650,pan_gene_30927,Dispensable Gene,1
Zm00020ab415690,pan_gene_30928,Dispensable Gene,2
Zm00020ab415600,pan_gene_30929,Near-Core Gene,3
Zm00020ab415680,pan_gene_30930,Near-Core Gene,1
gmap_ID=chr10:16827299-16830975,pan_gene_30931,Dispensable Gene,1
Zm00020ab415710,pan_gene_30932,Near-Core Gene,1
Zm00020ab415720,pan_gene_30933,Near-Core Gene,1
Zm00020ab415730,pan_gene_30934,Near-Core Gene,1
Zm00020ab415740,pan_gene_30935,Near-Core Gene,1
Zm00020ab415750,pan_gene_30936,Near-Core Gene,1
Zm00020ab415760,pan_gene_30937,Near-Core Gene,1
Zm00020ab415770,pan_gene_30938,Near-Core Gene,1
Zm00020ab415790,pan_gene_30939,Near-Core Gene,1
Zm00020ab415800,pan_gene_30940,Near-Core Gene,1
Zm00020ab415820,pan_gene_30941,Near-Core Gene,1
Zm00020ab415830,pan_gene_30942,Near-Core Gene,1
Zm00020ab415840,pan_gene_30943,Near-Core Gene,1
Zm00020ab415850,pan_gene_30944,Near-Core Gene,1
Zm00020ab415860,pan_gene_30945,Near-Core Gene,1
Zm00020ab415870,pan_gene_30949,Near-Core Gene,1
Zm00020ab415890,pan_gene_30950,Near-Core Gene,1
Zm00020ab415900,pan_gene_30955,Near-Core Gene,1
Zm00020ab415910,pan_gene_30956,Near-Core Gene,2
gmap_ID=chr10:18759908-18760547,pan_gene_30957,Near-Core Gene,1
Zm00020ab415950,pan_gene_30960,Near-Core Gene,1
Zm00020ab415960,pan_gene_30961,Near-Core Gene,1
Zm00020ab415980,pan_gene_30962,Near-Core Gene,1
gmap_ID=chr10:19105821-19106363,pan_gene_30963,Near-Core Gene,1
Zm00020ab415990,pan_gene_30964,Near-Core Gene,1
Zm00020ab416000,pan_gene_30965,Near-Core Gene,1
Zm00020ab416010,pan_gene_30966,Dispensable Gene,1
Zm00020ab416020,pan_gene_30968,Near-Core Gene,1
Zm00020ab416040,pan_gene_30969,Near-Core Gene,1
gmap_ID=chr10:20150265-20150601,pan_gene_30970,Dispensable Gene,1
Zm00020ab416070,pan_gene_30971,Near-Core Gene,1
Zm00020ab416080,pan_gene_30972,Near-Core Gene,1
Zm00020ab416110,pan_gene_30973,Near-Core Gene,1
gmap_ID=chr10:21010198-21014855,pan_gene_30974,Dispensable Gene,1
Zm00020ab416140,pan_gene_30975,Near-Core Gene,1
Zm00020ab416160,pan_gene_30976,Near-Core Gene,1
Zm00020ab416170,pan_gene_30977,Near-Core Gene,1
Zm00020ab416180,pan_gene_30978,Dispensable Gene,1
Zm00020ab416190,pan_gene_30979,Near-Core Gene,1
Zm00020ab416210,pan_gene_30980,Near-Core Gene,1
Zm00020ab416220,pan_gene_30981,Near-Core Gene,1
Zm00020ab416230,pan_gene_30982,Near-Core Gene,1
Zm00020ab416240,pan_gene_30983,Near-Core Gene,1
Zm00020ab416260,pan_gene_30984,Near-Core Gene,1
Zm00020ab416270,pan_gene_30985,Near-Core Gene,1
Zm00020ab416300,pan_gene_30986,Near-Core Gene,1
Zm00020ab416320,pan_gene_30987,Near-Core Gene,2
Zm00020ab416370,pan_gene_30988,Near-Core Gene,1
Zm00020ab416380,pan_gene_30989,Near-Core Gene,1
Zm00020ab416390,pan_gene_30990,Near-Core Gene,1
Zm00020ab416400,pan_gene_30991,Dispensable Gene,2
Zm00020ab416420,pan_gene_30993,Near-Core Gene,1
Zm00020ab416430,pan_gene_30995,Near-Core Gene,1
Zm00020ab416440,pan_gene_30996,Near-Core Gene,1
Zm00020ab416450,pan_gene_30997,Near-Core Gene,1
Zm00020ab416470,pan_gene_30998,Near-Core Gene,1
Zm00020ab416480,pan_gene_31000,Near-Core Gene,1
Zm00020ab416500,pan_gene_31001,Near-Core Gene,1
Zm00020ab416550,pan_gene_31007,Near-Core Gene,1
Zm00020ab416560,pan_gene_31009,Near-Core Gene,1
Zm00020ab416570,pan_gene_31010,Near-Core Gene,2
Zm00020ab416600,pan_gene_31011,Near-Core Gene,1
Zm00020ab416620,pan_gene_31012,Dispensable Gene,1
