gene,pan,class,copy
gmap_ID=chr5:150361496-150361911,pan_gene_41894,Dispensable Gene,1
gmap_ID=chr5:152082458-152082672,pan_gene_41895,Dispensable Gene,1
gmap_ID=chr5:153898574-153909097,pan_gene_41896,Near-Core Gene,1
gmap_ID=chr5:170623871-170627856,pan_gene_41905,Core Gene,1
gmap_ID=chr5:172574298-172574789,pan_gene_41909,Dispensable Gene,1
gmap_ID=chr5:173211117-173211476,pan_gene_41910,Dispensable Gene,1
gmap_ID=chr5:183021030-183030663,pan_gene_41931,Dispensable Gene,1
gmap_ID=chr5:184065048-184066618,pan_gene_41932,Dispensable Gene,1
gmap_ID=chr5:187534052-187534525,pan_gene_41942,Near-Core Gene,1
gmap_ID=chr5:187794816-187795460,pan_gene_41943,Near-Core Gene,1
Zm00037ab250340,pan_gene_41944,Dispensable Gene,2
Zm00037ab250770,pan_gene_41946,Core Gene,1
gmap_ID=chr5:193321347-193321710,pan_gene_41948,Dispensable Gene,1
gmap_ID=chr5:199059268-199059441,pan_gene_41952,Dispensable Gene,1
gmap_ID=chr5:200542422-200542667,pan_gene_41953,Dispensable Gene,1
gmap_ID=chr5:204406908-204407459,pan_gene_41957,Dispensable Gene,1
Zm00037ab258040,pan_gene_41968,Dispensable Gene,1
gmap_ID=chr5:213058992-213059201,pan_gene_41970,Dispensable Gene,1
gmap_ID=chr5:214172118-214172477,pan_gene_41973,Dispensable Gene,1
gmap_ID=chr6:3736948-3741678,pan_gene_41991,Core Gene,1
gmap_ID=chr6:8740890-8741201,pan_gene_41999,Dispensable Gene,1
gmap_ID=chr6:14480998-14481411,pan_gene_42004,Dispensable Gene,1
Zm00037ab266870,pan_gene_42005,Dispensable Gene,1
Zm00037ab267010,pan_gene_42007,Dispensable Gene,1
gmap_ID=chr6:23223606-23224966,pan_gene_42014,Dispensable Gene,1
gmap_ID=chr6:23224078-23224293,pan_gene_42015,Dispensable Gene,1
gmap_ID=chr6:30298106-30298564,pan_gene_42018,Dispensable Gene,1
gmap_ID=chr6:37736548-37742173,pan_gene_42027,Dispensable Gene,1
gmap_ID=chr6:38004767-38005199,pan_gene_42028,Core Gene,1
gmap_ID=chr6:39273079-39275944,pan_gene_42030,Dispensable Gene,1
Zm00037ab270870,pan_gene_42031,Dispensable Gene,1
gmap_ID=chr6:43279604-43280273,pan_gene_42033,Dispensable Gene,1
gmap_ID=chr6:45989457-45989783,pan_gene_42034,Dispensable Gene,1
gmap_ID=chr6:47094180-47094632,pan_gene_42035,Dispensable Gene,1
gmap_ID=chr6:57306086-57306343,pan_gene_42036,Core Gene,1
gmap_ID=chr6:62971478-62971804,pan_gene_42038,Dispensable Gene,1
gmap_ID=chr6:70369327-70369763,pan_gene_42042,Dispensable Gene,1
gmap_ID=chr6:75702064-75706435,pan_gene_42043,Dispensable Gene,1
Zm00037ab279120,pan_gene_42061,Dispensable Gene,1
gmap_ID=chr6:108872906-108873289,pan_gene_42077,Core Gene,1
gmap_ID=chr6:110065116-110065421,pan_gene_42080,Core Gene,1
gmap_ID=chr6:117466731-117467054,pan_gene_42093,Dispensable Gene,1
gmap_ID=chr6:124559651-124559998,pan_gene_42100,Dispensable Gene,1
gmap_ID=chr6:129495553-129495924,pan_gene_42104,Near-Core Gene,1
gmap_ID=chr6:134196349-134196603,pan_gene_42106,Dispensable Gene,1
gmap_ID=chr6:134712429-134712854,pan_gene_42107,Dispensable Gene,1
gmap_ID=chr6:137058217-137060605,pan_gene_42108,Dispensable Gene,1
gmap_ID=chr6:141973794-141979368,pan_gene_42112,Dispensable Gene,1
gmap_ID=chr6:142236617-142236994,pan_gene_42113,Near-Core Gene,1
gmap_ID=chr6:144410296-144410598,pan_gene_42115,Dispensable Gene,1
gmap_ID=chr6:161290905-161291498,pan_gene_42132,Dispensable Gene,1
Zm00037ab297330,pan_gene_42146,Dispensable Gene,1
gmap_ID=chr6:169137716-169138050,pan_gene_42148,Dispensable Gene,1
gmap_ID=chr6:170628705-170629037,pan_gene_42152,Dispensable Gene,1
Zm00037ab299300,pan_gene_42154,Dispensable Gene,1
gmap_ID=chr6:173155570-173155867,pan_gene_42156,Dispensable Gene,1
gmap_ID=chr6:173384056-173384433,pan_gene_42157,Core Gene,1
gmap_ID=chr7:92344-93783,pan_gene_42161,Dispensable Gene,1
gmap_ID=chr7:7575021-7575652,pan_gene_42169,Dispensable Gene,1
gmap_ID=chr7:10364985-10365333,pan_gene_42177,Dispensable Gene,1
gmap_ID=chr7:10958952-10959263,pan_gene_42178,Core Gene,1
gmap_ID=chr7:15646462-15646776,pan_gene_42179,Dispensable Gene,1
Zm00037ab307240,pan_gene_42183,Dispensable Gene,1
gmap_ID=chr7:28553646-28553978,pan_gene_42185,Near-Core Gene,1
gmap_ID=chr7:33146567-33150325,pan_gene_42188,Dispensable Gene,1
gmap_ID=chr7:44878862-44879221,pan_gene_42193,Dispensable Gene,1
gmap_ID=chr7:49049767-49050150,pan_gene_42196,Dispensable Gene,1
gmap_ID=chr7:52701216-52701632,pan_gene_42198,Dispensable Gene,1
gmap_ID=chr7:55250856-55251345,pan_gene_42199,Core Gene,1
gmap_ID=chr7:78746498-78746725,pan_gene_42201,Dispensable Gene,1
gmap_ID=chr7:101686652-101686930,pan_gene_42206,Dispensable Gene,1
gmap_ID=chr7:113855629-113860912,pan_gene_42211,Dispensable Gene,1
gmap_ID=chr7:114805790-114806236,pan_gene_42212,Near-Core Gene,1
gmap_ID=chr7:118846681-118846926,pan_gene_42217,Dispensable Gene,1
gmap_ID=chr7:122644975-122645683,pan_gene_42219,Near-Core Gene,1
gmap_ID=chr7:132725185-132754005,pan_gene_42221,Dispensable Gene,1
gmap_ID=chr7:135709392-135709721,pan_gene_42229,Dispensable Gene,1
Zm00037ab323720,pan_gene_42240,Core Gene,2
gmap_ID=chr7:147162320-147162843,pan_gene_42242,Core Gene,1
gmap_ID=chr7:153204870-153205305,pan_gene_42244,Dispensable Gene,1
gmap_ID=chr7:158045792-158046166,pan_gene_42245,Near-Core Gene,1
Zm00037ab327580,pan_gene_42246,Dispensable Gene,1
gmap_ID=chr7:161166226-161167862,pan_gene_42250,Dispensable Gene,1
gmap_ID=chr7:165897007-165897567,pan_gene_42252,Dispensable Gene,1
gmap_ID=chr7:166274180-166274740,pan_gene_42254,Dispensable Gene,1
gmap_ID=chr7:168404129-168404484,pan_gene_42256,Dispensable Gene,1
gmap_ID=chr7:170834616-170846657,pan_gene_42264,Near-Core Gene,1
gmap_ID=chr7:171079670-171079986,pan_gene_42266,Core Gene,1
gmap_ID=chr7:171209083-171209435,pan_gene_42267,Core Gene,1
gmap_ID=chr7:171339236-171339799,pan_gene_42268,Dispensable Gene,1
gmap_ID=chr7:171405754-171406052,pan_gene_42269,Core Gene,1
Zm00037ab333770,pan_gene_42274,Dispensable Gene,1
gmap_ID=chr7:176542782-176543390,pan_gene_42275,Dispensable Gene,1
gmap_ID=chr7:178465547-178466107,pan_gene_42278,Near-Core Gene,1
gmap_ID=chr8:5366773-5368413,pan_gene_42287,Dispensable Gene,1
gmap_ID=chr8:7938728-7944454,pan_gene_42290,Dispensable Gene,1
Zm00037ab338430,pan_gene_42291,Dispensable Gene,1
gmap_ID=chr8:11217266-11217550,pan_gene_42293,Dispensable Gene,1
gmap_ID=chr8:11228418-11228837,pan_gene_42294,Dispensable Gene,1
gmap_ID=chr8:13580056-13580360,pan_gene_42295,Dispensable Gene,1
gmap_ID=chr8:15676608-15676919,pan_gene_42296,Dispensable Gene,1
gmap_ID=chr8:21233661-21234543,pan_gene_42299,Dispensable Gene,1
gmap_ID=chr8:26049539-26049916,pan_gene_42304,Near-Core Gene,1
gmap_ID=chr8:31209845-31210321,pan_gene_42309,Dispensable Gene,1
Zm00037ab345760,pan_gene_42321,Dispensable Gene,1
gmap_ID=chr8:57130356-57130631,pan_gene_42322,Dispensable Gene,1
gmap_ID=chr8:62047759-62048576,pan_gene_42334,Dispensable Gene,1
gmap_ID=chr8:65660353-65660799,pan_gene_42336,Near-Core Gene,1
gmap_ID=chr8:67247328-67247965,pan_gene_42338,Dispensable Gene,1
gmap_ID=chr8:73902866-73904485,pan_gene_42341,Dispensable Gene,1
gmap_ID=chr8:81599234-81607040,pan_gene_42350,Dispensable Gene,1
gmap_ID=chr8:84309503-84320704,pan_gene_42351,Dispensable Gene,1
gmap_ID=chr8:86753001-86753542,pan_gene_42352,Dispensable Gene,1
gmap_ID=chr8:90892062-90892555,pan_gene_42356,Dispensable Gene,1
gmap_ID=chr8:91176000-91204402,pan_gene_42357,Near-Core Gene,1
gmap_ID=chr8:94898850-94902292,pan_gene_42358,Dispensable Gene,1
gmap_ID=chr8:101447495-101447878,pan_gene_42366,Dispensable Gene,1
gmap_ID=chr8:107181122-107181640,pan_gene_42368,Core Gene,1
gmap_ID=chr8:107191032-107192906,pan_gene_42369,Dispensable Gene,1
gmap_ID=chr8:112427185-112429316,pan_gene_42374,Dispensable Gene,1
gmap_ID=chr8:120556936-120557394,pan_gene_42376,Dispensable Gene,1
gmap_ID=chr8:124479878-124481275,pan_gene_42380,Dispensable Gene,1
gmap_ID=chr8:124481411-124481938,pan_gene_42381,Dispensable Gene,1
gmap_ID=chr8:125910691-125911224,pan_gene_42383,Core Gene,1
gmap_ID=chr8:126166709-126169578,pan_gene_42385,Dispensable Gene,1
gmap_ID=chr8:130576314-130576715,pan_gene_42387,Dispensable Gene,1
Zm00037ab358990,pan_gene_42388,Core Gene,2
gmap_ID=chr8:131429336-131429676,pan_gene_42389,Dispensable Gene,1
gmap_ID=chr8:132845971-132846449,pan_gene_42390,Core Gene,1
gmap_ID=chr8:132917959-132918623,pan_gene_42391,Dispensable Gene,1
gmap_ID=chr8:133963766-133964020,pan_gene_42392,Near-Core Gene,1
gmap_ID=chr8:140771003-140771547,pan_gene_42403,Dispensable Gene,1
gmap_ID=chr8:143854702-143855046,pan_gene_42406,Dispensable Gene,1
gmap_ID=chr8:147997338-147997626,pan_gene_42416,Dispensable Gene,1
gmap_ID=chr8:148451922-148452919,pan_gene_42418,Core Gene,1
Zm00037ab364110,pan_gene_42420,Dispensable Gene,1
Zm00037ab364120,pan_gene_42421,Dispensable Gene,1
Zm00037ab364180,pan_gene_42423,Dispensable Gene,1
gmap_ID=chr8:151858684-151859928,pan_gene_42424,Dispensable Gene,1
gmap_ID=chr8:152373043-152375379,pan_gene_42426,Dispensable Gene,1
Zm00037ab365130,pan_gene_42430,Core Gene,1
gmap_ID=chr8:165562304-165562813,pan_gene_42461,Dispensable Gene,1
Zm00037ab370250,pan_gene_42468,Core Gene,1
Zm00037ab371220,pan_gene_42472,Core Gene,2
Zm00037ab371490,pan_gene_42473,Dispensable Gene,1
gmap_ID=chr8:172452753-172453321,pan_gene_42476,Dispensable Gene,1
gmap_ID=chr8:173563950-173586961,pan_gene_42480,Dispensable Gene,1
gmap_ID=chr9:1105305-1107649,pan_gene_42489,Dispensable Gene,1
gmap_ID=chr9:8995648-8997596,pan_gene_42492,Dispensable Gene,1
gmap_ID=chr9:15561901-15565035,pan_gene_42499,Dispensable Gene,1
gmap_ID=chr9:20784646-20785098,pan_gene_42506,Dispensable Gene,1
gmap_ID=chr9:28916828-28917082,pan_gene_42514,Dispensable Gene,1
gmap_ID=chr9:47852082-47852402,pan_gene_42529,Near-Core Gene,1
gmap_ID=chr9:51462174-51462617,pan_gene_42530,Dispensable Gene,1
gmap_ID=chr9:51463379-51463963,pan_gene_42531,Dispensable Gene,1
gmap_ID=chr9:60938619-60939218,pan_gene_42536,Near-Core Gene,1
gmap_ID=chr9:62828874-62829137,pan_gene_42537,Core Gene,1
gmap_ID=chr9:68831372-68831718,pan_gene_42538,Dispensable Gene,1
gmap_ID=chr9:74211473-74212463,pan_gene_42539,Dispensable Gene,1
gmap_ID=chr9:74819880-74830649,pan_gene_42540,Dispensable Gene,1
gmap_ID=chr9:89366937-89367359,pan_gene_42543,Dispensable Gene,1
gmap_ID=chr9:92770208-92770611,pan_gene_42546,Dispensable Gene,1
gmap_ID=chr9:95851200-95852101,pan_gene_42549,Dispensable Gene,1
gmap_ID=chr9:95946920-95948073,pan_gene_42550,Dispensable Gene,1
gmap_ID=chr9:97068781-97069132,pan_gene_42553,Dispensable Gene,1
gmap_ID=chr9:108652975-108653394,pan_gene_42559,Core Gene,1
gmap_ID=chr9:111767108-111767533,pan_gene_42561,Dispensable Gene,1
Zm00037ab393230,pan_gene_42564,Core Gene,1
gmap_ID=chr9:119980072-119980351,pan_gene_42567,Near-Core Gene,1
gmap_ID=chr9:122353769-122354089,pan_gene_42568,Dispensable Gene,1
gmap_ID=chr9:126435115-126435729,pan_gene_42572,Dispensable Gene,1
Zm00037ab398880,pan_gene_42596,Dispensable Gene,1
gmap_ID=chr9:138826508-138829291,pan_gene_42597,Dispensable Gene,1
Zm00037ab400840,pan_gene_42605,Core Gene,1
gmap_ID=chr9:146752506-146752943,pan_gene_42611,Dispensable Gene,1
gmap_ID=chr9:148973923-148974351,pan_gene_42613,Near-Core Gene,1
gmap_ID=chr9:148974750-148975082,pan_gene_42614,Core Gene,1
gmap_ID=chr9:155885924-155886451,pan_gene_42629,Dispensable Gene,1
Zm00037ab405350,pan_gene_42633,Core Gene,8
gmap_ID=chr9:162736333-162736643,pan_gene_42641,Core Gene,1
gmap_ID=chr10:1262104-1262407,pan_gene_42646,Dispensable Gene,1
gmap_ID=chr10:1529028-1529258,pan_gene_42647,Dispensable Gene,1
gmap_ID=chr10:6763841-6764980,pan_gene_42657,Dispensable Gene,1
gmap_ID=chr10:8406167-8408685,pan_gene_42658,Dispensable Gene,1
gmap_ID=chr10:10643051-10643333,pan_gene_42659,Dispensable Gene,1
gmap_ID=chr10:13209474-13210507,pan_gene_42660,Dispensable Gene,1
gmap_ID=chr10:16671595-16672454,pan_gene_42663,Dispensable Gene,1
gmap_ID=chr10:18555889-18556512,pan_gene_42665,Dispensable Gene,1
Zm00037ab414980,pan_gene_42671,Dispensable Gene,1
gmap_ID=chr10:30575388-30575687,pan_gene_42674,Dispensable Gene,1
gmap_ID=chr10:43071752-43072530,pan_gene_42680,Near-Core Gene,1
gmap_ID=chr10:44210567-44211118,pan_gene_42681,Near-Core Gene,1
gmap_ID=chr10:46383805-46384128,pan_gene_42682,Core Gene,1
gmap_ID=chr10:51845851-51846255,pan_gene_42683,Core Gene,1
gmap_ID=chr10:57074379-57074720,pan_gene_42684,Dispensable Gene,1
gmap_ID=chr10:63651700-63652733,pan_gene_42687,Dispensable Gene,1
gmap_ID=chr10:68871944-68873887,pan_gene_42688,Dispensable Gene,1
gmap_ID=chr10:72767397-72767787,pan_gene_42691,Dispensable Gene,1
Zm00037ab419700,pan_gene_42693,Dispensable Gene,1
gmap_ID=chr10:77420115-77423284,pan_gene_42694,Dispensable Gene,1
gmap_ID=chr10:78236320-78236661,pan_gene_42695,Core Gene,1
gmap_ID=chr10:78480400-78480790,pan_gene_42696,Core Gene,1
gmap_ID=chr10:82982142-82982489,pan_gene_42700,Core Gene,1
gmap_ID=chr10:96018801-96019153,pan_gene_42714,Dispensable Gene,1
gmap_ID=chr10:98091996-98092364,pan_gene_42715,Core Gene,1
gmap_ID=chr10:117337077-117337396,pan_gene_42721,Dispensable Gene,1
gmap_ID=chr10:126118195-126118606,pan_gene_42725,Core Gene,1
Zm00037ab429700,pan_gene_42727,Dispensable Gene,1
gmap_ID=chr10:132680483-132680803,pan_gene_42729,Core Gene,1
Zm00037ab431720,pan_gene_42732,Dispensable Gene,1
gmap_ID=chr10:136899607-136900081,pan_gene_42733,Dispensable Gene,1
gmap_ID=chr10:138277969-138278839,pan_gene_42734,Dispensable Gene,1
Zm00037ab432920,pan_gene_42737,Core Gene,2
gmap_ID=chr10:140675917-140676487,pan_gene_42739,Dispensable Gene,1
gmap_ID=chr10:142000568-142000786,pan_gene_42740,Dispensable Gene,1
gmap_ID=chr10:144184592-144186839,pan_gene_42744,Dispensable Gene,1
gmap_ID=chr10:147581237-147605328,pan_gene_42749,Core Gene,1
gmap_ID=chr10:149554015-149561540,pan_gene_42753,Dispensable Gene,1
Zm00037ab436440,pan_gene_42754,Dispensable Gene,1
Zm00037ab436450,pan_gene_42755,Dispensable Gene,1
gmap_ID=chr10:153659950-153675867,pan_gene_42763,Dispensable Gene,1
gmap_ID=chr1:5339696-5355169,pan_gene_42777,Dispensable Gene,1
gmap_ID=chr1:7275651-7276109,pan_gene_42783,Dispensable Gene,1
gmap_ID=chr1:8788098-8788565,pan_gene_42788,Dispensable Gene,1
gmap_ID=chr1:9686284-9686596,pan_gene_42790,Core Gene,1
gmap_ID=chr1:10387401-10404952,pan_gene_42791,Dispensable Gene,1
gmap_ID=chr1:18585696-18585988,pan_gene_42805,Core Gene,1
Zm00037ab010830,pan_gene_42821,Dispensable Gene,1
gmap_ID=chr1:37017954-37018172,pan_gene_42823,Dispensable Gene,1
gmap_ID=chr1:46589430-46589793,pan_gene_42830,Core Gene,1
gmap_ID=chr1:51358096-51358686,pan_gene_42835,Dispensable Gene,1
Zm00037ab018800,pan_gene_42847,Dispensable Gene,1
gmap_ID=chr1:68984180-68985024,pan_gene_42848,Dispensable Gene,1
gmap_ID=chr1:73085961-73107844,pan_gene_42853,Dispensable Gene,1
Zm00037ab022000,pan_gene_42860,Dispensable Gene,2
gmap_ID=chr1:85076544-85077137,pan_gene_42861,Dispensable Gene,1
gmap_ID=chr1:88454154-88454702,pan_gene_42864,Core Gene,1
gmap_ID=chr1:91054008-91054346,pan_gene_42865,Near-Core Gene,1
gmap_ID=chr1:92512852-92513373,pan_gene_42866,Dispensable Gene,1
gmap_ID=chr1:94867691-94868050,pan_gene_42869,Near-Core Gene,1
gmap_ID=chr1:100009027-100009347,pan_gene_42873,Dispensable Gene,1
gmap_ID=chr1:102141899-102142784,pan_gene_42874,Core Gene,1
gmap_ID=chr1:102313161-102325648,pan_gene_42877,Dispensable Gene,1
gmap_ID=chr1:124814836-124815378,pan_gene_42890,Core Gene,1
gmap_ID=chr1:126281162-126281714,pan_gene_42891,Near-Core Gene,1
Zm00037ab027030,pan_gene_42892,Core Gene,1
gmap_ID=chr1:129406521-129407015,pan_gene_42893,Core Gene,1
gmap_ID=chr1:132652147-132653893,pan_gene_42895,Core Gene,1
gmap_ID=chr1:141735658-141735912,pan_gene_42899,Near-Core Gene,1
gmap_ID=chr1:150010644-150010727,pan_gene_42904,Core Gene,1
gmap_ID=chr1:179028524-179028848,pan_gene_42910,Dispensable Gene,1
gmap_ID=chr1:188006130-188006874,pan_gene_42923,Dispensable Gene,1
gmap_ID=chr1:192155359-192155843,pan_gene_42925,Core Gene,1
Zm00037ab040520,pan_gene_42959,Dispensable Gene,1
Zm00037ab040530,pan_gene_42960,Dispensable Gene,1
gmap_ID=chr1:216551062-216551373,pan_gene_42964,Dispensable Gene,1
Zm00037ab042040,pan_gene_42968,Dispensable Gene,1
Zm00037ab042050,pan_gene_42969,Dispensable Gene,1
gmap_ID=chr1:222293788-222294137,pan_gene_42977,Core Gene,1
gmap_ID=chr1:222798967-222799311,pan_gene_42978,Dispensable Gene,1
Zm00037ab042870,pan_gene_42980,Dispensable Gene,1
gmap_ID=chr1:229689018-229689342,pan_gene_42991,Dispensable Gene,1
gmap_ID=chr1:238818830-238819129,pan_gene_43003,Near-Core Gene,1
gmap_ID=chr1:240974943-240975773,pan_gene_43006,Near-Core Gene,1
gmap_ID=chr1:242297546-242297976,pan_gene_43008,Near-Core Gene,1
gmap_ID=chr1:245616030-245616500,pan_gene_43014,Dispensable Gene,1
gmap_ID=chr1:252030246-252030605,pan_gene_43018,Dispensable Gene,1
Zm00037ab050710,pan_gene_43021,Core Gene,1
Zm00037ab052650,pan_gene_43026,Dispensable Gene,1
gmap_ID=chr1:265360329-265361097,pan_gene_43032,Dispensable Gene,1
gmap_ID=chr1:268376760-268379555,pan_gene_43034,Dispensable Gene,1
gmap_ID=chr1:273866317-273866633,pan_gene_43039,Core Gene,1
Zm00037ab056440,pan_gene_43044,Core Gene,3
gmap_ID=chr1:277611528-277611941,pan_gene_43047,Near-Core Gene,1
gmap_ID=chr1:277678229-277679001,pan_gene_43048,Dispensable Gene,1
gmap_ID=chr1:287656971-287657873,pan_gene_43058,Dispensable Gene,1
gmap_ID=chr1:292712148-292712348,pan_gene_43063,Dispensable Gene,1
gmap_ID=chr1:298821014-298821556,pan_gene_43071,Dispensable Gene,1
gmap_ID=chr1:302420658-302420964,pan_gene_43080,Near-Core Gene,1
Zm00037ab068470,pan_gene_43097,Dispensable Gene,1
Zm00037ab068480,pan_gene_43098,Dispensable Gene,1
gmap_ID=chr2:8587253-8587786,pan_gene_43101,Dispensable Gene,1
gmap_ID=chr2:9594036-9596268,pan_gene_43103,Dispensable Gene,1
gmap_ID=chr2:22267921-22268915,pan_gene_43112,Dispensable Gene,1
gmap_ID=chr2:31093627-31097911,pan_gene_43120,Dispensable Gene,1
gmap_ID=chr2:32395468-32396026,pan_gene_43122,Dispensable Gene,1
gmap_ID=chr2:34776882-34777537,pan_gene_43125,Core Gene,1
gmap_ID=chr2:42973760-42974717,pan_gene_43131,Dispensable Gene,1
Zm00037ab082430,pan_gene_43135,Dispensable Gene,1
gmap_ID=chr2:51893718-51894025,pan_gene_43138,Near-Core Gene,1
gmap_ID=chr2:59535649-59535955,pan_gene_43144,Dispensable Gene,1
gmap_ID=chr2:59873170-59873346,pan_gene_43145,Dispensable Gene,1
gmap_ID=chr2:69365372-69383370,pan_gene_43151,Dispensable Gene,1
gmap_ID=chr2:95014914-95026993,pan_gene_43155,Dispensable Gene,1
gmap_ID=chr2:96063380-96066676,pan_gene_43156,Core Gene,1
gmap_ID=chr2:96840006-96840749,pan_gene_43157,Dispensable Gene,1
gmap_ID=chr2:104739781-104740566,pan_gene_43158,Dispensable Gene,1
gmap_ID=chr2:105957113-105957646,pan_gene_43159,Dispensable Gene,1
gmap_ID=chr2:105976986-105977477,pan_gene_43160,Dispensable Gene,1
gmap_ID=chr2:109480568-109480813,pan_gene_43161,Dispensable Gene,1
gmap_ID=chr2:114397241-114397603,pan_gene_43163,Dispensable Gene,1
gmap_ID=chr2:115201602-115202224,pan_gene_43164,Dispensable Gene,1
gmap_ID=chr2:136089527-136089727,pan_gene_43170,Dispensable Gene,1
gmap_ID=chr2:155321531-155321839,pan_gene_43182,Dispensable Gene,1
Zm00037ab094000,pan_gene_43184,Dispensable Gene,1
gmap_ID=chr2:159958405-159958625,pan_gene_43191,Near-Core Gene,1
gmap_ID=chr2:181259007-181261122,pan_gene_43210,Core Gene,1
gmap_ID=chr2:191070889-191071213,pan_gene_43231,Near-Core Gene,1
Zm00037ab100840,pan_gene_43236,Dispensable Gene,1
gmap_ID=chr2:195640715-195644452,pan_gene_43239,Dispensable Gene,1
gmap_ID=chr2:202226697-202226882,pan_gene_43246,Core Gene,1
gmap_ID=chr2:203976339-203976929,pan_gene_43249,Core Gene,1
gmap_ID=chr2:209432991-209433290,pan_gene_43251,Dispensable Gene,1
gmap_ID=chr2:217050751-217053299,pan_gene_43264,Dispensable Gene,1
gmap_ID=chr2:225169856-225170872,pan_gene_43279,Dispensable Gene,1
gmap_ID=chr2:225218284-225218579,pan_gene_43280,Core Gene,1
gmap_ID=chr2:226265380-226268947,pan_gene_43282,Dispensable Gene,1
gmap_ID=chr2:229528578-229528899,pan_gene_43290,Core Gene,1
Zm00037ab114000,pan_gene_43298,Dispensable Gene,1
Zm00037ab116220,pan_gene_43309,Dispensable Gene,1
Zm00037ab116230,pan_gene_43310,Dispensable Gene,1
gmap_ID=chr2:243454917-243455108,pan_gene_43315,Dispensable Gene,1
gmap_ID=chr2:245238585-245238932,pan_gene_43317,Dispensable Gene,1
gmap_ID=chr2:245240586-245240900,pan_gene_43318,Dispensable Gene,1
gmap_ID=chr2:245238585-245238932,pan_gene_43319,Dispensable Gene,1
gmap_ID=chr3:2926894-2938922,pan_gene_43321,Dispensable Gene,1
gmap_ID=chr3:4447432-4447767,pan_gene_43322,Dispensable Gene,1
gmap_ID=chr3:8275827-8276283,pan_gene_43325,Dispensable Gene,1
gmap_ID=chr3:8464761-8465084,pan_gene_43327,Core Gene,1
gmap_ID=chr3:13245434-13245733,pan_gene_43334,Core Gene,1
Zm00037ab123190,pan_gene_43335,Core Gene,1
gmap_ID=chr3:26593050-26593461,pan_gene_43354,Core Gene,1
gmap_ID=chr3:34383767-34384069,pan_gene_43359,Core Gene,1
gmap_ID=chr3:40084976-40086721,pan_gene_43365,Dispensable Gene,1
Zm00037ab128970,pan_gene_43371,Near-Core Gene,1
gmap_ID=chr3:57688111-57688489,pan_gene_43381,Dispensable Gene,1
Zm00037ab133870,pan_gene_43387,Dispensable Gene,1
gmap_ID=chr3:101928519-101929473,pan_gene_43388,Near-Core Gene,1
gmap_ID=chr3:109087104-109087835,pan_gene_43389,Dispensable Gene,1
gmap_ID=chr3:112868040-112868384,pan_gene_43393,Dispensable Gene,1
gmap_ID=chr3:113993542-113993886,pan_gene_43395,Near-Core Gene,1
gmap_ID=chr3:114002567-114002869,pan_gene_43396,Dispensable Gene,1
Zm00037ab135270,pan_gene_43397,Dispensable Gene,1
gmap_ID=chr3:118080696-118081424,pan_gene_43399,Core Gene,1
gmap_ID=chr3:124597462-124599198,pan_gene_43405,Core Gene,1
gmap_ID=chr3:127069783-127070088,pan_gene_43406,Dispensable Gene,1
gmap_ID=chr3:127239725-127240807,pan_gene_43407,Dispensable Gene,1
gmap_ID=chr3:138464166-138464478,pan_gene_43414,Core Gene,1
gmap_ID=chr3:141306670-141307044,pan_gene_43420,Core Gene,1
Zm00037ab139310,pan_gene_43421,Dispensable Gene,1
gmap_ID=chr3:143322091-143322447,pan_gene_43422,Dispensable Gene,1
gmap_ID=chr3:148338228-148338676,pan_gene_43427,Core Gene,1
Zm00037ab141260,pan_gene_43431,Dispensable Gene,1
Zm00037ab142400,pan_gene_43435,Core Gene,2
Zm00037ab144750,pan_gene_43439,Dispensable Gene,1
gmap_ID=chr3:171655648-171669723,pan_gene_43445,Dispensable Gene,1
gmap_ID=chr3:183456204-183461623,pan_gene_43458,Core Gene,1
Zm00037ab148760,pan_gene_43459,Dispensable Gene,1
gmap_ID=chr3:187299412-187299770,pan_gene_43463,Core Gene,1
gmap_ID=chr3:188439279-188439603,pan_gene_43466,Core Gene,1
gmap_ID=chr3:188479518-188479841,pan_gene_43467,Core Gene,1
gmap_ID=chr3:192942235-192942753,pan_gene_43472,Dispensable Gene,1
gmap_ID=chr3:202967682-202972642,pan_gene_43478,Dispensable Gene,1
gmap_ID=chr3:204441803-204442141,pan_gene_43479,Core Gene,1
gmap_ID=chr3:213026754-213027192,pan_gene_43490,Core Gene,1
gmap_ID=chr3:221699024-221700469,pan_gene_43497,Dispensable Gene,1
gmap_ID=chr3:224665498-224666213,pan_gene_43503,Dispensable Gene,1
gmap_ID=chr3:226174347-226175140,pan_gene_43504,Dispensable Gene,1
Zm00037ab161790,pan_gene_43506,Dispensable Gene,1
gmap_ID=chr3:229471814-229472410,pan_gene_43508,Dispensable Gene,1
gmap_ID=chr4:2501335-2501693,pan_gene_43528,Core Gene,1
Zm00037ab169870,pan_gene_43547,Dispensable Gene,1
gmap_ID=chr4:25977160-25977621,pan_gene_43568,Core Gene,1
Zm00037ab173850,pan_gene_43577,Dispensable Gene,1
gmap_ID=chr4:37454325-37454960,pan_gene_43578,Dispensable Gene,1
gmap_ID=chr4:37954028-37954397,pan_gene_43580,Dispensable Gene,1
gmap_ID=chr4:39321909-39322738,pan_gene_43582,Dispensable Gene,1
gmap_ID=chr4:39375861-39376160,pan_gene_43583,Near-Core Gene,1
gmap_ID=chr4:47294619-47294858,pan_gene_43586,Core Gene,1
gmap_ID=chr4:47294547-47294914,pan_gene_43587,Core Gene,1
