gene,pan,class,copy
gmap_ID=chr2:139000505-139000806,pan_gene_33160,Near-Core Gene,1
gmap_ID=chr2:141259048-141306777,pan_gene_33161,Dispensable Gene,1
gmap_ID=chr2:170471129-170474253,pan_gene_33177,Dispensable Gene,1
gmap_ID=chr2:173100910-173101335,pan_gene_33179,Dispensable Gene,1
Zm00023ab100630,pan_gene_33185,Core Gene,4
gmap_ID=chr2:188244676-188245361,pan_gene_33192,Dispensable Gene,1
gmap_ID=chr2:199907600-199907896,pan_gene_33198,Core Gene,1
gmap_ID=chr2:204063204-204063710,pan_gene_33200,Dispensable Gene,1
gmap_ID=chr2:217658064-217658333,pan_gene_33210,Dispensable Gene,1
gmap_ID=chr2:243684127-243685055,pan_gene_33231,Dispensable Gene,1
gmap_ID=chr2:244485485-244485877,pan_gene_33238,Dispensable Gene,1
gmap_ID=chr3:40490931-40491350,pan_gene_33270,Dispensable Gene,1
gmap_ID=chr3:41214135-41214971,pan_gene_33271,Dispensable Gene,1
gmap_ID=chr3:67788928-67789496,pan_gene_33284,Core Gene,1
gmap_ID=chr3:73983390-73983724,pan_gene_33286,Core Gene,1
gmap_ID=chr3:80221126-80221566,pan_gene_33288,Core Gene,1
gmap_ID=chr3:84079620-84079871,pan_gene_33289,Core Gene,1
gmap_ID=chr3:91504576-91504968,pan_gene_33291,Core Gene,1
gmap_ID=chr3:94661753-94662100,pan_gene_33292,Core Gene,1
gmap_ID=chr3:106064948-106065352,pan_gene_33294,Dispensable Gene,1
gmap_ID=chr3:114343410-114343835,pan_gene_33296,Dispensable Gene,1
gmap_ID=chr3:114358686-114359132,pan_gene_33297,Dispensable Gene,1
gmap_ID=chr3:133743847-133763594,pan_gene_33301,Dispensable Gene,1
gmap_ID=chr3:154151172-154152433,pan_gene_33306,Dispensable Gene,1
gmap_ID=chr3:161221828-161222254,pan_gene_33311,Core Gene,1
Zm00023ab147090,pan_gene_33317,Dispensable Gene,2
gmap_ID=chr3:176109928-176120096,pan_gene_33328,Dispensable Gene,1
gmap_ID=chr3:179177851-179179119,pan_gene_33329,Dispensable Gene,1
gmap_ID=chr3:183698437-183698819,pan_gene_33338,Near-Core Gene,1
gmap_ID=chr3:197281446-197282231,pan_gene_33343,Dispensable Gene,1
gmap_ID=chr3:198068641-198069060,pan_gene_33344,Core Gene,1
gmap_ID=chr3:200065179-200065483,pan_gene_33345,Core Gene,1
gmap_ID=chr3:211633999-211634786,pan_gene_33350,Dispensable Gene,1
gmap_ID=chr3:211759440-211760517,pan_gene_33351,Dispensable Gene,1
gmap_ID=chr3:220532274-220532618,pan_gene_33357,Core Gene,1
gmap_ID=chr3:237607600-237607921,pan_gene_33375,Core Gene,1
gmap_ID=chr4:1546351-1546689,pan_gene_33387,Core Gene,1
gmap_ID=chr4:10980865-10981389,pan_gene_33393,Dispensable Gene,1
gmap_ID=chr4:11027911-11028398,pan_gene_33394,Core Gene,1
gmap_ID=chr4:11244219-11244460,pan_gene_33395,Dispensable Gene,1
gmap_ID=chr4:12761331-12761686,pan_gene_33399,Dispensable Gene,1
gmap_ID=chr4:34241771-34244300,pan_gene_33413,Core Gene,1
gmap_ID=chr4:34727632-34732334,pan_gene_33414,Dispensable Gene,1
gmap_ID=chr4:51407802-51408412,pan_gene_33421,Core Gene,1
gmap_ID=chr4:61177908-61178324,pan_gene_33423,Dispensable Gene,1
Zm00023ab183080,pan_gene_33427,Dispensable Gene,1
gmap_ID=chr4:82356180-82356509,pan_gene_33437,Dispensable Gene,1
gmap_ID=chr4:95998755-96002490,pan_gene_33439,Core Gene,1
gmap_ID=chr4:96158354-96159548,pan_gene_33440,Dispensable Gene,1
Zm00023ab186310,pan_gene_33445,Core Gene,2
gmap_ID=chr4:114866426-114866833,pan_gene_33446,Core Gene,1
gmap_ID=chr4:114965845-114966363,pan_gene_33447,Core Gene,1
gmap_ID=chr4:129265053-129265619,pan_gene_33453,Core Gene,1
gmap_ID=chr4:143945463-143945777,pan_gene_33459,Dispensable Gene,1
gmap_ID=chr4:153839551-153839895,pan_gene_33462,Core Gene,1
Zm00023ab192810,pan_gene_33468,Core Gene,2
gmap_ID=chr4:185874913-185875350,pan_gene_33484,Dispensable Gene,1
gmap_ID=chr4:197762949-197763455,pan_gene_33493,Dispensable Gene,1
gmap_ID=chr4:206854320-206871916,pan_gene_33500,Dispensable Gene,1
gmap_ID=chr4:223611551-223617223,pan_gene_33508,Core Gene,1
gmap_ID=chr4:227345367-227345683,pan_gene_33509,Core Gene,1
gmap_ID=chr4:239684134-239685037,pan_gene_33513,Dispensable Gene,1
gmap_ID=chr4:245009946-245018061,pan_gene_33517,Dispensable Gene,1
gmap_ID=chr4:253891034-253891354,pan_gene_33532,Dispensable Gene,1
gmap_ID=chr4:253891514-253891975,pan_gene_33533,Dispensable Gene,1
gmap_ID=chr5:9327335-9327634,pan_gene_33553,Core Gene,1
gmap_ID=chr5:11601529-11601747,pan_gene_33557,Core Gene,1
gmap_ID=chr5:33659472-33691205,pan_gene_33570,Core Gene,1
gmap_ID=chr5:42848009-42851817,pan_gene_33575,Core Gene,1
gmap_ID=chr5:45317373-45318474,pan_gene_33576,Near-Core Gene,1
gmap_ID=chr5:48460452-48460762,pan_gene_33578,Dispensable Gene,1
gmap_ID=chr5:51558112-51558751,pan_gene_33580,Dispensable Gene,1
gmap_ID=chr5:52521975-52522280,pan_gene_33581,Core Gene,1
gmap_ID=chr5:72948974-72949184,pan_gene_33590,Core Gene,1
gmap_ID=chr5:73724785-73725125,pan_gene_33595,Dispensable Gene,1
gmap_ID=chr5:83367531-83367812,pan_gene_33600,Core Gene,1
gmap_ID=chr5:85215949-85217190,pan_gene_33601,Dispensable Gene,1
gmap_ID=chr5:97075579-97078706,pan_gene_33610,Dispensable Gene,1
gmap_ID=chr5:112009748-112010266,pan_gene_33612,Near-Core Gene,1
gmap_ID=chr5:128895833-128896192,pan_gene_33613,Dispensable Gene,1
gmap_ID=chr5:142184648-142188817,pan_gene_33624,Dispensable Gene,1
gmap_ID=chr5:144601411-144601614,pan_gene_33625,Dispensable Gene,1
gmap_ID=chr5:148688727-148689123,pan_gene_33626,Near-Core Gene,1
gmap_ID=chr5:159659255-159660532,pan_gene_33628,Near-Core Gene,1
gmap_ID=chr5:169296300-169296659,pan_gene_33635,Dispensable Gene,1
gmap_ID=chr5:173289377-173289676,pan_gene_33639,Dispensable Gene,1
gmap_ID=chr5:183096199-183098039,pan_gene_33645,Dispensable Gene,1
gmap_ID=chr5:190891628-190891955,pan_gene_33648,Near-Core Gene,1
gmap_ID=chr5:210296169-210297038,pan_gene_33655,Dispensable Gene,1
gmap_ID=chr5:210786998-210787308,pan_gene_33657,Dispensable Gene,1
gmap_ID=chr5:218584679-218585119,pan_gene_33670,Dispensable Gene,1
gmap_ID=chr5:218649660-218650245,pan_gene_33671,Core Gene,1
gmap_ID=chr5:221760996-221761315,pan_gene_33681,Core Gene,1
gmap_ID=chr6:14220738-14221269,pan_gene_33691,Dispensable Gene,1
gmap_ID=chr6:23575533-23575877,pan_gene_33693,Dispensable Gene,1
gmap_ID=chr6:49286520-49287026,pan_gene_33698,Near-Core Gene,1
gmap_ID=chr6:59152714-59153022,pan_gene_33699,Dispensable Gene,1
gmap_ID=chr6:59276438-59277181,pan_gene_33700,Dispensable Gene,1
gmap_ID=chr6:90331432-90332022,pan_gene_33718,Core Gene,1
gmap_ID=chr6:96999157-97000481,pan_gene_33722,Dispensable Gene,1
gmap_ID=chr6:109252604-109252912,pan_gene_33727,Near-Core Gene,1
gmap_ID=chr6:117333187-117333480,pan_gene_33730,Dispensable Gene,1
gmap_ID=chr6:121732041-121732394,pan_gene_33736,Dispensable Gene,1
gmap_ID=chr6:132212344-132212657,pan_gene_33741,Dispensable Gene,1
gmap_ID=chr6:135869152-135869530,pan_gene_33743,Dispensable Gene,1
Zm00023ab295390,pan_gene_33752,Dispensable Gene,1
gmap_ID=chr6:155453528-155453852,pan_gene_33754,Dispensable Gene,1
gmap_ID=chr6:163927592-163928029,pan_gene_33761,Core Gene,1
gmap_ID=chr6:165909525-165909964,pan_gene_33764,Near-Core Gene,1
gmap_ID=chr6:174787086-174787388,pan_gene_33774,Core Gene,1
gmap_ID=chr7:6948579-6949423,pan_gene_33786,Core Gene,1
gmap_ID=chr7:36240714-36265544,pan_gene_33812,Dispensable Gene,1
gmap_ID=chr7:63215545-63215855,pan_gene_33815,Core Gene,1
gmap_ID=chr7:63223490-63223789,pan_gene_33816,Core Gene,1
gmap_ID=chr7:78366818-78367832,pan_gene_33818,Dispensable Gene,1
Zm00023ab319150,pan_gene_33821,Core Gene,1
gmap_ID=chr7:92948709-92948861,pan_gene_33822,Core Gene,1
gmap_ID=chr7:98158771-98159115,pan_gene_33823,Near-Core Gene,1
gmap_ID=chr7:99417198-99417644,pan_gene_33825,Dispensable Gene,1
gmap_ID=chr7:103341538-103342017,pan_gene_33829,Near-Core Gene,1
gmap_ID=chr7:116453425-116453772,pan_gene_33833,Dispensable Gene,1
gmap_ID=chr7:121781619-121783567,pan_gene_33839,Core Gene,1
gmap_ID=chr7:129061970-129062317,pan_gene_33847,Dispensable Gene,1
gmap_ID=chr7:129064376-129064681,pan_gene_33848,Dispensable Gene,1
gmap_ID=chr7:129504838-129505614,pan_gene_33849,Core Gene,1
gmap_ID=chr7:131669024-131670149,pan_gene_33850,Dispensable Gene,1
gmap_ID=chr7:142460130-142461037,pan_gene_33859,Dispensable Gene,1
gmap_ID=chr7:148844253-148844948,pan_gene_33867,Dispensable Gene,1
gmap_ID=chr7:162121580-162121860,pan_gene_33874,Dispensable Gene,1
gmap_ID=chr7:172048135-172048458,pan_gene_33879,Core Gene,1
gmap_ID=chr7:175541935-175542225,pan_gene_33885,Dispensable Gene,1
gmap_ID=chr7:178641457-178642088,pan_gene_33888,Core Gene,1
gmap_ID=chr7:179019185-179019559,pan_gene_33890,Core Gene,1
gmap_ID=chr8:211543-213963,pan_gene_33895,Core Gene,1
gmap_ID=chr8:16678968-16679486,pan_gene_33909,Core Gene,1
gmap_ID=chr8:52411626-52411986,pan_gene_33943,Dispensable Gene,1
gmap_ID=chr8:94024499-94024945,pan_gene_33959,Core Gene,1
gmap_ID=chr8:104079449-104079790,pan_gene_33964,Dispensable Gene,1
gmap_ID=chr8:106513701-106514186,pan_gene_33966,Dispensable Gene,1
gmap_ID=chr8:128700991-128701407,pan_gene_33970,Dispensable Gene,1
gmap_ID=chr8:132384145-132384709,pan_gene_33973,Dispensable Gene,1
Zm00023ab366410,pan_gene_33980,Core Gene,3
gmap_ID=chr8:143409045-143409470,pan_gene_33982,Dispensable Gene,1
gmap_ID=chr8:147987303-147987686,pan_gene_33985,Dispensable Gene,1
gmap_ID=chr8:159340413-159340607,pan_gene_33990,Dispensable Gene,1
gmap_ID=chr8:169360626-169362305,pan_gene_34003,Dispensable Gene,1
gmap_ID=chr8:173417347-173417907,pan_gene_34008,Dispensable Gene,1
gmap_ID=chr8:182845968-182847394,pan_gene_34017,Dispensable Gene,1
gmap_ID=chr8:185293402-185293905,pan_gene_34018,Core Gene,1
gmap_ID=chr9:4533555-4534568,pan_gene_34019,Dispensable Gene,1
gmap_ID=chr9:14303356-14308032,pan_gene_34031,Dispensable Gene,1
gmap_ID=chr9:15429856-15430169,pan_gene_34032,Dispensable Gene,1
gmap_ID=chr9:32641526-32642986,pan_gene_34054,Dispensable Gene,1
gmap_ID=chr9:39925173-39925820,pan_gene_34056,Near-Core Gene,1
gmap_ID=chr9:47574039-47574542,pan_gene_34061,Near-Core Gene,1
gmap_ID=chr9:47713217-47713624,pan_gene_34062,Near-Core Gene,1
gmap_ID=chr9:52346058-52346622,pan_gene_34063,Dispensable Gene,1
gmap_ID=chr9:68161878-68162291,pan_gene_34064,Dispensable Gene,1
gmap_ID=chr9:78080249-78080648,pan_gene_34066,Dispensable Gene,1
gmap_ID=chr9:85693151-85693440,pan_gene_34068,Dispensable Gene,1
gmap_ID=chr9:101003126-101003877,pan_gene_34079,Dispensable Gene,1
gmap_ID=chr9:104264793-104287222,pan_gene_34081,Dispensable Gene,1
gmap_ID=chr9:132807468-132808216,pan_gene_34103,Core Gene,1
gmap_ID=chr9:133363195-133363719,pan_gene_34105,Dispensable Gene,1
gmap_ID=chr9:139966410-139967284,pan_gene_34108,Dispensable Gene,1
gmap_ID=chr9:141164471-141164707,pan_gene_34113,Dispensable Gene,1
gmap_ID=chr9:142567495-142569150,pan_gene_34117,Dispensable Gene,1
gmap_ID=chr9:142569420-142569795,pan_gene_34118,Dispensable Gene,1
gmap_ID=chr9:158850127-158850603,pan_gene_34141,Dispensable Gene,1
gmap_ID=chr9:162708010-162708389,pan_gene_34144,Dispensable Gene,1
gmap_ID=chr9:165479213-165487112,pan_gene_34145,Near-Core Gene,1
gmap_ID=chr10:1882636-1882956,pan_gene_34146,Dispensable Gene,1
gmap_ID=chr10:2176215-2176598,pan_gene_34148,Near-Core Gene,1
gmap_ID=chr10:14553406-14553678,pan_gene_34163,Dispensable Gene,1
gmap_ID=chr10:15590890-15591220,pan_gene_34165,Near-Core Gene,1
gmap_ID=chr10:34095991-34096314,pan_gene_34172,Dispensable Gene,1
gmap_ID=chr10:40465462-40466887,pan_gene_34175,Near-Core Gene,1
gmap_ID=chr10:46718440-46718796,pan_gene_34176,Core Gene,1
gmap_ID=chr10:47087549-47087884,pan_gene_34177,Near-Core Gene,1
gmap_ID=chr10:48827132-48834789,pan_gene_34178,Near-Core Gene,1
gmap_ID=chr10:71539859-71540137,pan_gene_34186,Dispensable Gene,1
gmap_ID=chr10:92264695-92266186,pan_gene_34201,Dispensable Gene,1
gmap_ID=chr10:97650700-97651429,pan_gene_34203,Dispensable Gene,1
gmap_ID=chr10:110931171-110933846,pan_gene_34208,Dispensable Gene,1
gmap_ID=chr10:114246122-114246653,pan_gene_34211,Near-Core Gene,1
gmap_ID=chr10:120834596-120834913,pan_gene_34222,Dispensable Gene,1
gmap_ID=chr10:129329796-129330125,pan_gene_34228,Dispensable Gene,1
gmap_ID=chr10:131868934-131869254,pan_gene_34229,Dispensable Gene,1
gmap_ID=chr10:137592529-137593909,pan_gene_34237,Dispensable Gene,1
gmap_ID=chr10:144477244-144477658,pan_gene_34244,Dispensable Gene,1
gmap_ID=chr10:151785970-151786182,pan_gene_34254,Core Gene,1
Zm00023ab000260,pan_gene_34258,Dispensable Gene,2
Zm00023ab000330,pan_gene_34259,Dispensable Gene,4
gmap_ID=chr1:2913204-2913503,pan_gene_34261,Dispensable Gene,1
Zm00023ab003060,pan_gene_34271,Dispensable Gene,1
Zm00023ab003080,pan_gene_34272,Dispensable Gene,1
Zm00023ab004260,pan_gene_34278,Dispensable Gene,1
gmap_ID=chr1:16973097-16973555,pan_gene_34285,Dispensable Gene,1
gmap_ID=chr1:17005996-17008110,pan_gene_34286,Dispensable Gene,1
gmap_ID=chr1:27292060-27292855,pan_gene_34299,Dispensable Gene,1
gmap_ID=chr1:29690592-29690918,pan_gene_34301,Dispensable Gene,1
gmap_ID=chr1:35159112-35159962,pan_gene_34312,Dispensable Gene,1
gmap_ID=chr1:37959904-37961670,pan_gene_34316,Dispensable Gene,1
gmap_ID=chr1:43840644-43840993,pan_gene_34326,Near-Core Gene,1
gmap_ID=chr1:46033531-46033947,pan_gene_34329,Dispensable Gene,1
Zm00023ab014090,pan_gene_34331,Dispensable Gene,1
gmap_ID=chr1:50620630-50621085,pan_gene_34337,Dispensable Gene,1
gmap_ID=chr1:60269241-60269618,pan_gene_34342,Core Gene,1
gmap_ID=chr1:63599460-63600501,pan_gene_34346,Near-Core Gene,1
Zm00023ab020450,pan_gene_34362,Core Gene,1
gmap_ID=chr1:76419622-76420380,pan_gene_34363,Dispensable Gene,1
gmap_ID=chr1:76708789-76709211,pan_gene_34364,Dispensable Gene,1
gmap_ID=chr1:78989895-78990223,pan_gene_34366,Dispensable Gene,1
gmap_ID=chr1:84111038-84111409,pan_gene_34373,Near-Core Gene,1
gmap_ID=chr1:85823842-85824123,pan_gene_34376,Dispensable Gene,1
gmap_ID=chr1:85939042-85939353,pan_gene_34377,Dispensable Gene,1
gmap_ID=chr1:94321512-94321820,pan_gene_34382,Core Gene,1
gmap_ID=chr1:94954058-94956139,pan_gene_34383,Dispensable Gene,1
gmap_ID=chr1:99264053-99264697,pan_gene_34386,Dispensable Gene,1
gmap_ID=chr1:112246142-112246393,pan_gene_34395,Dispensable Gene,1
Zm00023ab026280,pan_gene_34402,Dispensable Gene,1
gmap_ID=chr1:126317669-126318021,pan_gene_34408,Core Gene,1
gmap_ID=chr1:127562305-127562973,pan_gene_34410,Core Gene,1
gmap_ID=chr1:130052328-130057283,pan_gene_34411,Core Gene,1
gmap_ID=chr1:132031821-132032195,pan_gene_34412,Dispensable Gene,1
gmap_ID=chr1:137205695-137205982,pan_gene_34414,Core Gene,1
Zm00023ab028470,pan_gene_34415,Dispensable Gene,2
gmap_ID=chr1:138172916-138176426,pan_gene_34416,Near-Core Gene,1
gmap_ID=chr1:146913641-146914018,pan_gene_34418,Dispensable Gene,1
gmap_ID=chr1:153536894-153537199,pan_gene_34420,Core Gene,1
gmap_ID=chr1:154329713-154330045,pan_gene_34421,Dispensable Gene,1
Zm00023ab031880,pan_gene_34433,Dispensable Gene,1
gmap_ID=chr1:179502088-179502339,pan_gene_34434,Dispensable Gene,1
Zm00023ab036020,pan_gene_34457,Dispensable Gene,1
gmap_ID=chr1:198686669-198692383,pan_gene_34459,Core Gene,1
gmap_ID=chr1:199605196-199606348,pan_gene_34460,Dispensable Gene,1
Zm00023ab039840,pan_gene_34467,Dispensable Gene,1
gmap_ID=chr1:207760806-207761267,pan_gene_34468,Dispensable Gene,1
Zm00023ab040660,pan_gene_34472,Dispensable Gene,1
Zm00023ab042610,pan_gene_34482,Dispensable Gene,1
gmap_ID=chr1:235938745-235939062,pan_gene_34493,Core Gene,1
gmap_ID=chr1:237340785-237341440,pan_gene_34495,Dispensable Gene,1
Zm00023ab048000,pan_gene_34501,Core Gene,3
Zm00023ab049520,pan_gene_34509,Dispensable Gene,3
Zm00023ab051920,pan_gene_34520,Dispensable Gene,1
gmap_ID=chr1:259133471-259134271,pan_gene_34521,Dispensable Gene,1
Zm00023ab052150,pan_gene_34522,Dispensable Gene,1
Zm00023ab053430,pan_gene_34527,Dispensable Gene,1
Zm00023ab053440,pan_gene_34528,Dispensable Gene,1
gmap_ID=chr1:266502424-266503875,pan_gene_34529,Dispensable Gene,1
gmap_ID=chr1:266681567-266681818,pan_gene_34530,Dispensable Gene,1
Zm00023ab053760,pan_gene_34531,Dispensable Gene,1
Zm00023ab053790,pan_gene_34532,Dispensable Gene,1
Zm00023ab053800,pan_gene_34533,Dispensable Gene,1
gmap_ID=chr1:266861978-266862340,pan_gene_34534,Core Gene,1
gmap_ID=chr1:282121920-282122420,pan_gene_34543,Dispensable Gene,1
Zm00023ab061300,pan_gene_34552,Dispensable Gene,1
gmap_ID=chr1:296795260-296795589,pan_gene_34558,Dispensable Gene,1
gmap_ID=chr1:299827747-299828007,pan_gene_34564,Dispensable Gene,1
Zm00023ab064390,pan_gene_34568,Dispensable Gene,1
gmap_ID=chr1:303073414-303074616,pan_gene_34569,Core Gene,1
gmap_ID=chr1:309820448-309820780,pan_gene_34580,Core Gene,1
gmap_ID=chr2:1828611-1828925,pan_gene_34583,Near-Core Gene,1
gmap_ID=chr2:4798174-4798671,pan_gene_34591,Dispensable Gene,1
gmap_ID=chr2:5721110-5735270,pan_gene_34593,Dispensable Gene,1
Zm00023ab071020,pan_gene_34595,Dispensable Gene,1
Zm00023ab072730,pan_gene_34600,Dispensable Gene,1
gmap_ID=chr2:12185257-12185559,pan_gene_34605,Dispensable Gene,1
gmap_ID=chr2:16739501-16743542,pan_gene_34612,Dispensable Gene,1
gmap_ID=chr2:28250798-28251418,pan_gene_34623,Core Gene,1
Zm00023ab079270,pan_gene_34626,Near-Core Gene,1
Zm00023ab079330,pan_gene_34627,Dispensable Gene,1
Zm00023ab080530,pan_gene_34630,Dispensable Gene,1
gmap_ID=chr2:35222857-35224305,pan_gene_34631,Dispensable Gene,1
Zm00023ab081540,pan_gene_34640,Dispensable Gene,1
gmap_ID=chr2:39403835-39405175,pan_gene_34641,Dispensable Gene,1
gmap_ID=chr2:46335960-46337332,pan_gene_34644,Dispensable Gene,1
gmap_ID=chr2:64164498-64165381,pan_gene_34650,Dispensable Gene,1
gmap_ID=chr2:68635129-68635625,pan_gene_34651,Core Gene,1
gmap_ID=chr2:74062553-74063082,pan_gene_34652,Dispensable Gene,1
gmap_ID=chr2:80520270-80520587,pan_gene_34654,Core Gene,1
gmap_ID=chr2:80520301-80520847,pan_gene_34655,Core Gene,1
gmap_ID=chr2:91222810-91225444,pan_gene_34662,Dispensable Gene,1
gmap_ID=chr2:116956849-116957460,pan_gene_34677,Dispensable Gene,1
gmap_ID=chr2:117215521-117215993,pan_gene_34678,Dispensable Gene,1
gmap_ID=chr2:118491242-118491625,pan_gene_34680,Dispensable Gene,1
gmap_ID=chr2:123190563-123191195,pan_gene_34683,Dispensable Gene,1
gmap_ID=chr2:129922608-129923108,pan_gene_34687,Core Gene,1
gmap_ID=chr2:132526138-132543147,pan_gene_34690,Near-Core Gene,1
Zm00023ab095270,pan_gene_34695,Dispensable Gene,1
gmap_ID=chr2:154076591-154077355,pan_gene_34697,Dispensable Gene,1
Zm00023ab096790,pan_gene_34701,Dispensable Gene,1
Zm00023ab097110,pan_gene_34703,Dispensable Gene,1
gmap_ID=chr2:159707057-159708754,pan_gene_34704,Dispensable Gene,1
Zm00023ab097340,pan_gene_34705,Dispensable Gene,1
gmap_ID=chr2:164788537-164788794,pan_gene_34709,Dispensable Gene,1
gmap_ID=chr2:165299255-165301235,pan_gene_34710,Dispensable Gene,1
gmap_ID=chr2:167194651-167202437,pan_gene_34711,Dispensable Gene,1
gmap_ID=chr2:182332753-182333953,pan_gene_34720,Dispensable Gene,1
gmap_ID=chr2:188258345-188265503,pan_gene_34733,Core Gene,1
Zm00023ab102860,pan_gene_34738,Dispensable Gene,1
gmap_ID=chr2:191960598-191960972,pan_gene_34740,Dispensable Gene,1
Zm00023ab103480,pan_gene_34743,Dispensable Gene,1
Zm00023ab103490,pan_gene_34744,Dispensable Gene,1
Zm00023ab103520,pan_gene_34745,Dispensable Gene,1
Zm00023ab103600,pan_gene_34746,Dispensable Gene,1
Zm00023ab103620,pan_gene_34747,Dispensable Gene,1
gmap_ID=chr2:197355388-197355795,pan_gene_34749,Core Gene,1
gmap_ID=chr2:198174302-198174874,pan_gene_34753,Dispensable Gene,1
gmap_ID=chr2:199708997-199709509,pan_gene_34758,Dispensable Gene,1
Zm00023ab109300,pan_gene_34764,Dispensable Gene,1
Zm00023ab110160,pan_gene_34767,Core Gene,2
gmap_ID=chr2:219645474-219645800,pan_gene_34775,Dispensable Gene,1
gmap_ID=chr2:219795417-219795620,pan_gene_34776,Dispensable Gene,1
gmap_ID=chr2:219796714-219796941,pan_gene_34777,Dispensable Gene,1
gmap_ID=chr2:224703871-224704071,pan_gene_34784,Dispensable Gene,1
gmap_ID=chr2:226840004-226840312,pan_gene_34790,Dispensable Gene,1
gmap_ID=chr2:228059386-228059703,pan_gene_34797,Dispensable Gene,1
gmap_ID=chr2:233037301-233037663,pan_gene_34809,Dispensable Gene,1
gmap_ID=chr2:233500345-233500661,pan_gene_34811,Near-Core Gene,1
Zm00023ab119050,pan_gene_34829,Dispensable Gene,1
Zm00023ab119100,pan_gene_34830,Dispensable Gene,1
gmap_ID=chr2:241660448-241660861,pan_gene_34833,Dispensable Gene,1
gmap_ID=chr3:1487238-1487579,pan_gene_34843,Core Gene,1
Zm00023ab122570,pan_gene_34845,Dispensable Gene,1
gmap_ID=chr3:3344688-3345932,pan_gene_34846,Dispensable Gene,1
gmap_ID=chr3:16261006-16261867,pan_gene_34868,Core Gene,1
gmap_ID=chr3:18529230-18529412,pan_gene_34869,Dispensable Gene,1
gmap_ID=chr3:19145098-19145393,pan_gene_34870,Near-Core Gene,1
gmap_ID=chr3:31164077-31164685,pan_gene_34881,Dispensable Gene,1
gmap_ID=chr3:31330847-31331167,pan_gene_34882,Core Gene,1
gmap_ID=chr3:42812764-42813746,pan_gene_34885,Dispensable Gene,1
gmap_ID=chr3:52669120-52670126,pan_gene_34891,Dispensable Gene,1
Zm00023ab134560,pan_gene_34896,Dispensable Gene,1
Zm00023ab134590,pan_gene_34897,Dispensable Gene,1
gmap_ID=chr3:78351151-78351483,pan_gene_34898,Core Gene,1
gmap_ID=chr3:95946736-95947119,pan_gene_34899,Core Gene,1
Zm00023ab137280,pan_gene_34901,Dispensable Gene,1
gmap_ID=chr3:129113191-129113950,pan_gene_34919,Dispensable Gene,1
gmap_ID=chr3:129134362-129134853,pan_gene_34920,Dispensable Gene,1
gmap_ID=chr3:131412040-131412480,pan_gene_34922,Dispensable Gene,1
Zm00023ab142170,pan_gene_34928,Dispensable Gene,1
gmap_ID=chr3:166410626-166410960,pan_gene_34943,Near-Core Gene,1
gmap_ID=chr3:183994115-184004124,pan_gene_34953,Core Gene,1
gmap_ID=chr3:187415166-187420082,pan_gene_34955,Dispensable Gene,1
gmap_ID=chr3:193851087-193851464,pan_gene_34960,Core Gene,1
gmap_ID=chr3:195886312-195887117,pan_gene_34961,Dispensable Gene,1
gmap_ID=chr3:211067360-211076481,pan_gene_34972,Core Gene,1
gmap_ID=chr3:232976325-232976742,pan_gene_34994,Near-Core Gene,1
gmap_ID=chr4:5570213-5570932,pan_gene_35011,Dispensable Gene,1
Zm00023ab171050,pan_gene_35012,Dispensable Gene,1
gmap_ID=chr4:6283702-6284565,pan_gene_35013,Dispensable Gene,1
Zm00023ab172120,pan_gene_35018,Dispensable Gene,1
gmap_ID=chr4:13262452-13262754,pan_gene_35023,Near-Core Gene,1
gmap_ID=chr4:14336236-14336556,pan_gene_35024,Dispensable Gene,1
Zm00023ab173420,pan_gene_35028,Dispensable Gene,1
gmap_ID=chr4:20882453-20882800,pan_gene_35034,Core Gene,1
gmap_ID=chr4:21263254-21266904,pan_gene_35035,Dispensable Gene,1
Zm00023ab174520,pan_gene_35036,Dispensable Gene,1
Zm00023ab174690,pan_gene_35038,Dispensable Gene,1
Zm00023ab174790,pan_gene_35039,Dispensable Gene,1
Zm00023ab175620,pan_gene_35040,Dispensable Gene,1
Zm00023ab176050,pan_gene_35042,Core Gene,1
gmap_ID=chr4:33461478-33464466,pan_gene_35043,Dispensable Gene,1
Zm00023ab176980,pan_gene_35044,Dispensable Gene,1
Zm00023ab177000,pan_gene_35045,Dispensable Gene,2
gmap_ID=chr4:39695979-39696424,pan_gene_35059,Core Gene,1
gmap_ID=chr4:41567853-41568170,pan_gene_35061,Core Gene,1
Zm00023ab178680,pan_gene_35062,Dispensable Gene,1
Zm00023ab179600,pan_gene_35063,Dispensable Gene,1
gmap_ID=chr4:52479012-52479598,pan_gene_35064,Core Gene,1
Zm00023ab181210,pan_gene_35067,Core Gene,1
gmap_ID=chr4:58865299-58865751,pan_gene_35068,Dispensable Gene,1
Zm00023ab181770,pan_gene_35070,Dispensable Gene,1
Zm00023ab183610,pan_gene_35085,Dispensable Gene,1
gmap_ID=chr4:83067005-83068226,pan_gene_35089,Core Gene,1
Zm00023ab184740,pan_gene_35093,Core Gene,1
gmap_ID=chr4:92775089-92775499,pan_gene_35096,Near-Core Gene,1
gmap_ID=chr4:92776245-92776883,pan_gene_35097,Core Gene,1
gmap_ID=chr4:95124529-95125047,pan_gene_35098,Near-Core Gene,1
gmap_ID=chr4:99270464-99273096,pan_gene_35101,Core Gene,1
gmap_ID=chr4:104661804-104662136,pan_gene_35102,Core Gene,1
gmap_ID=chr4:109496071-109512456,pan_gene_35103,Core Gene,1
