gene,pan,class,copy
Zm00030ab374350,pan_gene_64257,Dispensable Gene,1
Zm00030ab374360,pan_gene_64258,Dispensable Gene,1
Zm00030ab374390,pan_gene_64259,Dispensable Gene,1
gmap_ID=chr9:3939511-3940566,pan_gene_64260,Dispensable Gene,1
Zm00030ab374410,pan_gene_64261,Dispensable Gene,1
Zm00030ab374670,pan_gene_64265,Dispensable Gene,1
Zm00030ab374680,pan_gene_64266,Core Gene,1
Zm00030ab375000,pan_gene_64269,Core Gene,1
gmap_ID=chr9:7763668-7764170,pan_gene_64270,Dispensable Gene,1
Zm00030ab375200,pan_gene_64271,Core Gene,1
gmap_ID=chr9:9813195-9814579,pan_gene_64272,Dispensable Gene,1
gmap_ID=chr9:9816980-9818118,pan_gene_64273,Dispensable Gene,1
Zm00030ab375940,pan_gene_64276,Dispensable Gene,2
gmap_ID=chr9:11467832-11470010,pan_gene_64281,Dispensable Gene,1
Zm00030ab376250,pan_gene_64283,Dispensable Gene,1
Zm00030ab376280,pan_gene_64284,Core Gene,1
gmap_ID=chr9:15390824-15391441,pan_gene_64286,Dispensable Gene,1
Zm00030ab377160,pan_gene_64287,Dispensable Gene,1
Zm00030ab377170,pan_gene_64288,Dispensable Gene,1
Zm00030ab379840,pan_gene_64306,Core Gene,1
Zm00030ab380050,pan_gene_64312,Dispensable Gene,1
gmap_ID=chr9:26627944-26628303,pan_gene_64318,Core Gene,1
gmap_ID=chr9:27889873-27890292,pan_gene_64326,Near-Core Gene,1
gmap_ID=chr9:28217437-28217736,pan_gene_64327,Dispensable Gene,1
Zm00030ab381850,pan_gene_64330,Core Gene,1
gmap_ID=chr9:29237466-29242944,pan_gene_64331,Dispensable Gene,1
Zm00030ab382090,pan_gene_64334,Dispensable Gene,1
gmap_ID=chr9:30785355-30785804,pan_gene_64335,Dispensable Gene,1
Zm00030ab382650,pan_gene_64339,Dispensable Gene,1
Zm00030ab382690,pan_gene_64340,Dispensable Gene,1
Zm00030ab383000,pan_gene_64344,Dispensable Gene,1
Zm00030ab383030,pan_gene_64345,Dispensable Gene,1
gmap_ID=chr9:35372261-35372989,pan_gene_64346,Near-Core Gene,1
Zm00030ab383040,pan_gene_64347,Near-Core Gene,1
Zm00030ab383780,pan_gene_64355,Dispensable Gene,1
gmap_ID=chr9:41971985-41972668,pan_gene_64356,Dispensable Gene,1
Zm00030ab383890,pan_gene_64357,Dispensable Gene,1
gmap_ID=chr9:43185813-43186100,pan_gene_64358,Near-Core Gene,1
gmap_ID=chr9:44207295-44207555,pan_gene_64359,Dispensable Gene,1
gmap_ID=chr9:44210079-44212014,pan_gene_64360,Dispensable Gene,1
gmap_ID=chr9:44507789-44515081,pan_gene_64361,Dispensable Gene,1
Zm00030ab384120,pan_gene_64362,Dispensable Gene,1
gmap_ID=chr9:46100548-46100916,pan_gene_64363,Dispensable Gene,1
gmap_ID=chr9:47315525-47315827,pan_gene_64364,Dispensable Gene,1
Zm00030ab384420,pan_gene_64366,Core Gene,2
gmap_ID=chr9:48086960-48092143,pan_gene_64367,Dispensable Gene,1
gmap_ID=chr9:48188595-48189347,pan_gene_64368,Dispensable Gene,1
Zm00030ab384550,pan_gene_64369,Dispensable Gene,2
Zm00030ab384560,pan_gene_64370,Dispensable Gene,2
Zm00030ab384610,pan_gene_64371,Dispensable Gene,1
Zm00030ab384670,pan_gene_64372,Dispensable Gene,1
Zm00030ab384740,pan_gene_64373,Core Gene,1
gmap_ID=chr9:51715343-51715766,pan_gene_64377,Dispensable Gene,1
Zm00030ab385040,pan_gene_64379,Dispensable Gene,1
Zm00030ab385350,pan_gene_64382,Near-Core Gene,1
gmap_ID=chr9:57832894-57833214,pan_gene_64383,Near-Core Gene,1
gmap_ID=chr9:58508082-58508573,pan_gene_64384,Near-Core Gene,1
gmap_ID=chr9:58957112-58957348,pan_gene_64385,Near-Core Gene,1
gmap_ID=chr9:59410151-59410453,pan_gene_64388,Near-Core Gene,1
gmap_ID=chr9:60326744-60327430,pan_gene_64390,Near-Core Gene,1
gmap_ID=chr9:65316789-65317274,pan_gene_64391,Near-Core Gene,1
gmap_ID=chr9:72051907-72052109,pan_gene_64397,Dispensable Gene,1
gmap_ID=chr9:72091434-72099903,pan_gene_64398,Dispensable Gene,1
gmap_ID=chr9:73459225-73459566,pan_gene_64401,Core Gene,1
Zm00030ab386440,pan_gene_64406,Dispensable Gene,1
Zm00030ab387140,pan_gene_64417,Core Gene,1
gmap_ID=chr9:81368474-81381096,pan_gene_64418,Dispensable Gene,1
gmap_ID=chr9:82130836-82135374,pan_gene_64419,Dispensable Gene,1
Zm00030ab387410,pan_gene_64422,Dispensable Gene,1
gmap_ID=chr9:92783548-92783898,pan_gene_64457,Dispensable Gene,1
Zm00030ab388430,pan_gene_64458,Dispensable Gene,1
gmap_ID=chr9:93469420-93469694,pan_gene_64459,Dispensable Gene,1
Zm00030ab388610,pan_gene_64464,Dispensable Gene,1
gmap_ID=chr9:96108147-96108512,pan_gene_64466,Dispensable Gene,1
gmap_ID=chr9:103195518-103195721,pan_gene_64476,Dispensable Gene,1
gmap_ID=chr9:103644586-103644923,pan_gene_64479,Dispensable Gene,1
gmap_ID=chr9:104089861-104090582,pan_gene_64481,Core Gene,1
gmap_ID=chr9:105458433-105478755,pan_gene_64483,Near-Core Gene,1
Zm00030ab390440,pan_gene_64484,Dispensable Gene,1
gmap_ID=chr9:106434166-106434561,pan_gene_64485,Dispensable Gene,1
Zm00030ab390460,pan_gene_64486,Dispensable Gene,1
gmap_ID=chr9:106472086-106472721,pan_gene_64487,Dispensable Gene,1
gmap_ID=chr9:107519955-107520674,pan_gene_64493,Dispensable Gene,1
Zm00030ab390680,pan_gene_64494,Dispensable Gene,1
gmap_ID=chr9:107944955-107945332,pan_gene_64496,Dispensable Gene,1
gmap_ID=chr9:108307069-108307456,pan_gene_64499,Core Gene,1
Zm00030ab391020,pan_gene_64500,Dispensable Gene,1
gmap_ID=chr9:110471567-110472315,pan_gene_64509,Dispensable Gene,1
gmap_ID=chr9:110917334-110917690,pan_gene_64510,Dispensable Gene,1
gmap_ID=chr9:111179372-111186934,pan_gene_64511,Dispensable Gene,1
gmap_ID=chr9:116224249-116231292,pan_gene_64525,Core Gene,1
Zm00030ab392180,pan_gene_64526,Dispensable Gene,1
Zm00030ab392240,pan_gene_64527,Dispensable Gene,1
Zm00030ab392560,pan_gene_64535,Dispensable Gene,1
gmap_ID=chr9:118380742-118381059,pan_gene_64536,Dispensable Gene,1
Zm00030ab392730,pan_gene_64542,Dispensable Gene,1
Zm00030ab393120,pan_gene_64547,Dispensable Gene,2
gmap_ID=chr9:121284042-121284691,pan_gene_64549,Core Gene,1
Zm00030ab394260,pan_gene_64555,Dispensable Gene,2
Zm00030ab394560,pan_gene_64557,Dispensable Gene,1
gmap_ID=chr9:126315952-126316369,pan_gene_64558,Dispensable Gene,1
gmap_ID=chr9:127466033-127466676,pan_gene_64563,Core Gene,1
Zm00030ab395450,pan_gene_64568,Dispensable Gene,1
gmap_ID=chr9:130696941-130700473,pan_gene_64574,Dispensable Gene,1
gmap_ID=chr9:131923820-131940225,pan_gene_64584,Dispensable Gene,1
gmap_ID=chr9:134443571-134443925,pan_gene_64590,Dispensable Gene,1
Zm00030ab396760,pan_gene_64595,Dispensable Gene,1
gmap_ID=chr9:136545496-136546015,pan_gene_64599,Dispensable Gene,1
gmap_ID=chr9:140858853-140862320,pan_gene_64606,Dispensable Gene,1
Zm00030ab398380,pan_gene_64607,Dispensable Gene,1
Zm00030ab398920,pan_gene_64614,Dispensable Gene,1
Zm00030ab398930,pan_gene_64615,Dispensable Gene,1
Zm00030ab398970,pan_gene_64616,Dispensable Gene,1
gmap_ID=chr9:143339157-143339534,pan_gene_64617,Core Gene,1
gmap_ID=chr9:143358160-143358564,pan_gene_64618,Core Gene,1
Zm00030ab399150,pan_gene_64619,Dispensable Gene,1
gmap_ID=chr9:147190948-147192235,pan_gene_64631,Near-Core Gene,1
gmap_ID=chr9:147738533-147738891,pan_gene_64632,Core Gene,1
gmap_ID=chr9:149254812-149255165,pan_gene_64635,Core Gene,1
gmap_ID=chr9:149866004-149868736,pan_gene_64636,Dispensable Gene,1
Zm00030ab401400,pan_gene_64637,Dispensable Gene,1
Zm00030ab401580,pan_gene_64638,Dispensable Gene,1
gmap_ID=chr9:151422766-151423170,pan_gene_64639,Dispensable Gene,1
Zm00030ab402180,pan_gene_64645,Dispensable Gene,1
gmap_ID=chr9:153080667-153080900,pan_gene_64646,Core Gene,1
Zm00030ab402250,pan_gene_64647,Dispensable Gene,2
Zm00030ab402260,pan_gene_64648,Dispensable Gene,1
Zm00030ab402310,pan_gene_64649,Dispensable Gene,2
gmap_ID=chr9:153717912-153719731,pan_gene_64650,Dispensable Gene,1
Zm00030ab402450,pan_gene_64651,Dispensable Gene,1
gmap_ID=chr9:154823588-154825356,pan_gene_64652,Dispensable Gene,1
Zm00030ab402540,pan_gene_64653,Dispensable Gene,1
Zm00030ab402550,pan_gene_64654,Dispensable Gene,1
Zm00030ab402620,pan_gene_64658,Dispensable Gene,1
gmap_ID=chr9:155191101-155191570,pan_gene_64659,Core Gene,1
gmap_ID=chr9:155909655-155910032,pan_gene_64661,Core Gene,1
gmap_ID=chr9:156175210-156175648,pan_gene_64664,Dispensable Gene,1
gmap_ID=chr9:156459696-156460520,pan_gene_64666,Dispensable Gene,1
gmap_ID=chr9:156808204-156809250,pan_gene_64671,Dispensable Gene,1
Zm00030ab403500,pan_gene_64672,Dispensable Gene,1
Zm00030ab403520,pan_gene_64673,Dispensable Gene,1
gmap_ID=chr9:156890836-156891006,pan_gene_64674,Dispensable Gene,1
Zm00030ab403600,pan_gene_64675,Dispensable Gene,1
Zm00030ab403700,pan_gene_64676,Dispensable Gene,1
Zm00030ab403710,pan_gene_64677,Dispensable Gene,1
Zm00030ab403720,pan_gene_64678,Dispensable Gene,1
Zm00030ab403760,pan_gene_64679,Dispensable Gene,1
Zm00030ab403830,pan_gene_64680,Dispensable Gene,1
gmap_ID=chr9:158438615-158438914,pan_gene_64683,Dispensable Gene,1
gmap_ID=chr9:158943695-158944887,pan_gene_64685,Core Gene,1
gmap_ID=chr9:160451712-160452430,pan_gene_64690,Dispensable Gene,1
gmap_ID=chr9:160482981-160483574,pan_gene_64691,Dispensable Gene,1
gmap_ID=chr9:160494012-160508416,pan_gene_64692,Dispensable Gene,1
gmap_ID=chr9:160692859-160693025,pan_gene_64693,Core Gene,1
gmap_ID=chr9:161103037-161103537,pan_gene_64695,Dispensable Gene,1
gmap_ID=chr9:161381788-161383554,pan_gene_64696,Dispensable Gene,1
Zm00030ab405880,pan_gene_64703,Core Gene,1
gmap_ID=chr9:163230831-163231251,pan_gene_64710,Core Gene,1
gmap_ID=chr9:163670595-163670981,pan_gene_64711,Dispensable Gene,1
Zm00030ab407310,pan_gene_64712,Dispensable Gene,1
gmap_ID=chr9:165029407-165033336,pan_gene_64715,Core Gene,1
gmap_ID=chr9:165523088-165523475,pan_gene_64717,Core Gene,1
gmap_ID=chr10:607148-607595,pan_gene_64721,Dispensable Gene,1
gmap_ID=chr10:2204420-2214382,pan_gene_64726,Dispensable Gene,1
Zm00030ab408570,pan_gene_64727,Dispensable Gene,1
gmap_ID=chr10:4738987-4739292,pan_gene_64730,Near-Core Gene,1
gmap_ID=chr10:5231899-5232201,pan_gene_64731,Dispensable Gene,1
gmap_ID=chr10:6062882-6063280,pan_gene_64734,Dispensable Gene,1
Zm00030ab410230,pan_gene_64735,Dispensable Gene,1
gmap_ID=chr10:6596037-6596319,pan_gene_64737,Dispensable Gene,1
gmap_ID=chr10:7279014-7279775,pan_gene_64738,Dispensable Gene,1
gmap_ID=chr10:7283710-7284141,pan_gene_64739,Dispensable Gene,1
gmap_ID=chr10:7284149-7284727,pan_gene_64740,Dispensable Gene,1
Zm00030ab411020,pan_gene_64745,Dispensable Gene,1
Zm00030ab410960,pan_gene_64746,Dispensable Gene,2
Zm00030ab411330,pan_gene_64749,Dispensable Gene,1
Zm00030ab411370,pan_gene_64751,Dispensable Gene,1
Zm00030ab411480,pan_gene_64753,Dispensable Gene,1
gmap_ID=chr10:13054894-13055268,pan_gene_64760,Dispensable Gene,1
gmap_ID=chr10:14507231-14507570,pan_gene_64766,Dispensable Gene,1
gmap_ID=chr10:15500392-15500569,pan_gene_64768,Dispensable Gene,1
Zm00030ab412580,pan_gene_64771,Dispensable Gene,1
Zm00030ab412610,pan_gene_64772,Dispensable Gene,2
Zm00030ab412640,pan_gene_64773,Dispensable Gene,1
gmap_ID=chr10:19756657-19757163,pan_gene_64777,Dispensable Gene,1
Zm00030ab413150,pan_gene_64778,Dispensable Gene,1
gmap_ID=chr10:23041493-23041722,pan_gene_64784,Near-Core Gene,1
gmap_ID=chr10:23794784-23794985,pan_gene_64786,Near-Core Gene,1
Zm00030ab413720,pan_gene_64787,Dispensable Gene,1
gmap_ID=chr10:26862768-26866264,pan_gene_64800,Dispensable Gene,1
gmap_ID=chr10:27073957-27075366,pan_gene_64801,Dispensable Gene,1
gmap_ID=chr10:30567343-30567648,pan_gene_64803,Dispensable Gene,1
Zm00030ab414690,pan_gene_64804,Dispensable Gene,3
gmap_ID=chr10:35352153-35352499,pan_gene_64805,Near-Core Gene,1
gmap_ID=chr10:35862497-35863767,pan_gene_64806,Dispensable Gene,1
gmap_ID=chr10:35954637-35955127,pan_gene_64807,Dispensable Gene,1
gmap_ID=chr10:36516648-36533751,pan_gene_64808,Dispensable Gene,1
gmap_ID=chr10:36827015-36827619,pan_gene_64809,Dispensable Gene,1
Zm00030ab415320,pan_gene_64810,Dispensable Gene,1
gmap_ID=chr10:43536318-43536833,pan_gene_64811,Dispensable Gene,1
Zm00030ab415930,pan_gene_64813,Core Gene,1
gmap_ID=chr10:49248675-49249239,pan_gene_64814,Core Gene,1
Zm00030ab416060,pan_gene_64815,Near-Core Gene,1
Zm00030ab416070,pan_gene_64816,Dispensable Gene,1
gmap_ID=chr10:55047294-55052126,pan_gene_64818,Core Gene,1
gmap_ID=chr10:57255242-57255460,pan_gene_64820,Core Gene,1
gmap_ID=chr10:60983290-60983648,pan_gene_64822,Core Gene,1
Zm00030ab417120,pan_gene_64823,Dispensable Gene,1
Zm00030ab417250,pan_gene_64824,Dispensable Gene,1
gmap_ID=chr10:63054395-63054718,pan_gene_64825,Dispensable Gene,1
gmap_ID=chr10:70359212-70359681,pan_gene_64829,Dispensable Gene,1
gmap_ID=chr10:75961776-75962304,pan_gene_64832,Near-Core Gene,1
Zm00030ab419540,pan_gene_64834,Dispensable Gene,1
gmap_ID=chr10:80441022-80441600,pan_gene_64837,Core Gene,1
gmap_ID=chr10:86046384-86046801,pan_gene_64847,Dispensable Gene,1
gmap_ID=chr10:86329261-86329977,pan_gene_64848,Dispensable Gene,1
gmap_ID=chr10:86474648-86474893,pan_gene_64849,Dispensable Gene,1
Zm00030ab421030,pan_gene_64850,Dispensable Gene,1
Zm00030ab421040,pan_gene_64851,Dispensable Gene,1
Zm00030ab421100,pan_gene_64852,Core Gene,1
Zm00030ab421260,pan_gene_64858,Core Gene,1
gmap_ID=chr10:88609787-88610209,pan_gene_64860,Dispensable Gene,1
gmap_ID=chr10:90075304-90075905,pan_gene_64861,Dispensable Gene,1
Zm00030ab421660,pan_gene_64862,Dispensable Gene,1
gmap_ID=chr10:90093753-90095762,pan_gene_64863,Dispensable Gene,1
gmap_ID=chr10:92560247-92560774,pan_gene_64868,Core Gene,1
Zm00030ab422490,pan_gene_64870,Dispensable Gene,1
Zm00030ab422630,pan_gene_64874,Dispensable Gene,1
Zm00030ab423610,pan_gene_64881,Core Gene,3
gmap_ID=chr10:102602232-102602613,pan_gene_64889,Core Gene,1
gmap_ID=chr10:102877000-102877254,pan_gene_64890,Dispensable Gene,1
gmap_ID=chr10:102883912-102884394,pan_gene_64891,Dispensable Gene,1
gmap_ID=chr10:105058001-105060635,pan_gene_64894,Dispensable Gene,1
gmap_ID=chr10:105492369-105492698,pan_gene_64895,Near-Core Gene,1
gmap_ID=chr10:107857042-107858196,pan_gene_64897,Core Gene,1
Zm00030ab425050,pan_gene_64902,Dispensable Gene,1
gmap_ID=chr10:110504169-110504895,pan_gene_64905,Dispensable Gene,1
gmap_ID=chr10:110509267-110511968,pan_gene_64906,Dispensable Gene,1
Zm00030ab425310,pan_gene_64910,Dispensable Gene,1
gmap_ID=chr10:112220513-112220884,pan_gene_64911,Near-Core Gene,1
gmap_ID=chr10:112401754-112402757,pan_gene_64912,Dispensable Gene,1
gmap_ID=chr10:112425039-112459807,pan_gene_64913,Dispensable Gene,1
Zm00030ab425470,pan_gene_64915,Dispensable Gene,1
gmap_ID=chr10:115096931-115099916,pan_gene_64917,Dispensable Gene,1
gmap_ID=chr10:115171046-115171486,pan_gene_64918,Dispensable Gene,1
gmap_ID=chr10:115621473-115621769,pan_gene_64919,Near-Core Gene,1
gmap_ID=chr10:115679338-115689520,pan_gene_64920,Dispensable Gene,1
gmap_ID=chr10:116500000-116500221,pan_gene_64921,Dispensable Gene,1
Zm00030ab426150,pan_gene_64923,Core Gene,1
gmap_ID=chr10:120740460-120742450,pan_gene_64938,Dispensable Gene,1
Zm00030ab426990,pan_gene_64939,Dispensable Gene,1
gmap_ID=chr10:122314583-122315188,pan_gene_64941,Dispensable Gene,1
gmap_ID=chr10:123477600-123477974,pan_gene_64948,Core Gene,1
gmap_ID=chr10:124454674-124454826,pan_gene_64957,Dispensable Gene,1
gmap_ID=chr10:127806428-127806763,pan_gene_64961,Core Gene,1
gmap_ID=chr10:129474828-129496428,pan_gene_64967,Dispensable Gene,1
gmap_ID=chr10:131577492-131593076,pan_gene_64970,Dispensable Gene,1
gmap_ID=chr10:133144348-133146806,pan_gene_64972,Core Gene,1
Zm00030ab432450,pan_gene_64989,Near-Core Gene,1
Zm00030ab432570,pan_gene_64992,Dispensable Gene,1
gmap_ID=chr10:140533636-140534190,pan_gene_65003,Dispensable Gene,1
gmap_ID=chr10:140568269-140568667,pan_gene_65004,Dispensable Gene,1
gmap_ID=chr10:141288794-141301401,pan_gene_65007,Dispensable Gene,1
gmap_ID=chr10:141854526-141854795,pan_gene_65009,Dispensable Gene,1
gmap_ID=chr10:141957994-141958485,pan_gene_65010,Dispensable Gene,1
Zm00030ab433540,pan_gene_65011,Dispensable Gene,1
gmap_ID=chr10:141983919-141992022,pan_gene_65012,Dispensable Gene,1
gmap_ID=chr10:142771511-142772407,pan_gene_65014,Dispensable Gene,1
Zm00030ab433960,pan_gene_65015,Dispensable Gene,1
gmap_ID=chr10:143904921-143907404,pan_gene_65019,Core Gene,1
Zm00030ab434460,pan_gene_65020,Dispensable Gene,1
gmap_ID=chr10:144124031-144125047,pan_gene_65021,Dispensable Gene,1
gmap_ID=chr10:145460367-145465015,pan_gene_65026,Core Gene,1
gmap_ID=chr10:146198852-146199915,pan_gene_65030,Dispensable Gene,1
gmap_ID=chr10:146439768-146440465,pan_gene_65031,Core Gene,1
Zm00030ab435710,pan_gene_65039,Dispensable Gene,1
Zm00030ab435730,pan_gene_65040,Dispensable Gene,1
Zm00030ab436200,pan_gene_65046,Core Gene,1
Zm00030ab436330,pan_gene_65047,Dispensable Gene,1
gmap_ID=chr10:150352680-150367276,pan_gene_65059,Dispensable Gene,1
gmap_ID=chr10:150625285-150625590,pan_gene_65061,Core Gene,1
gmap_ID=chr10:151026748-151027143,pan_gene_65065,Dispensable Gene,1
gmap_ID=chr10:152819382-152825783,pan_gene_65069,Core Gene,1
gmap_ID=chr1:380587-381084,pan_gene_65070,Near-Core Gene,1
Zm00030ab000700,pan_gene_65072,Dispensable Gene,1
gmap_ID=chr1:5033350-5033994,pan_gene_65075,Dispensable Gene,1
gmap_ID=chr1:5641030-5641562,pan_gene_65078,Near-Core Gene,1
gmap_ID=chr1:7405762-7406088,pan_gene_65079,Dispensable Gene,1
Zm00030ab002150,pan_gene_65080,Dispensable Gene,1
Zm00030ab002690,pan_gene_65088,Dispensable Gene,1
gmap_ID=chr1:11678260-11678573,pan_gene_65090,Core Gene,1
gmap_ID=chr1:11684611-11684932,pan_gene_65091,Core Gene,1
gmap_ID=chr1:17013623-17013937,pan_gene_65098,Core Gene,1
gmap_ID=chr1:17894067-17894310,pan_gene_65099,Dispensable Gene,1
gmap_ID=chr1:18481505-18489850,pan_gene_65101,Dispensable Gene,1
Zm00030ab006780,pan_gene_65103,Dispensable Gene,1
gmap_ID=chr1:24427854-24428225,pan_gene_65110,Core Gene,1
Zm00030ab010120,pan_gene_65124,Dispensable Gene,1
gmap_ID=chr1:44219559-44220519,pan_gene_65131,Dispensable Gene,1
Zm00030ab013830,pan_gene_65148,Near-Core Gene,1
gmap_ID=chr1:50135636-50135918,pan_gene_65151,Core Gene,1
gmap_ID=chr1:55810542-55811188,pan_gene_65162,Dispensable Gene,1
gmap_ID=chr1:58834505-58834874,pan_gene_65164,Core Gene,1
gmap_ID=chr1:61711350-61711862,pan_gene_65167,Core Gene,1
Zm00030ab017390,pan_gene_65173,Dispensable Gene,1
gmap_ID=chr1:65515017-65515305,pan_gene_65180,Dispensable Gene,1
Zm00030ab020110,pan_gene_65198,Dispensable Gene,1
Zm00030ab021250,pan_gene_65213,Dispensable Gene,1
gmap_ID=chr1:86776844-86778180,pan_gene_65218,Dispensable Gene,1
gmap_ID=chr1:86782182-86782406,pan_gene_65219,Dispensable Gene,1
gmap_ID=chr1:86783091-86783285,pan_gene_65220,Dispensable Gene,1
Zm00030ab022670,pan_gene_65225,Dispensable Gene,1
gmap_ID=chr1:93113583-93114390,pan_gene_65226,Dispensable Gene,1
gmap_ID=chr1:108327641-108328183,pan_gene_65235,Dispensable Gene,1
gmap_ID=chr1:108737772-108740196,pan_gene_65236,Dispensable Gene,1
gmap_ID=chr1:108744223-108744597,pan_gene_65237,Dispensable Gene,1
Zm00030ab026230,pan_gene_65248,Core Gene,1
gmap_ID=chr1:127193830-127194418,pan_gene_65250,Core Gene,1
Zm00030ab026960,pan_gene_65252,Core Gene,1
gmap_ID=chr1:131989919-131990289,pan_gene_65253,Dispensable Gene,1
gmap_ID=chr1:140995416-140995775,pan_gene_65254,Dispensable Gene,1
gmap_ID=chr1:141002483-141002842,pan_gene_65255,Dispensable Gene,1
gmap_ID=chr1:142554078-142554680,pan_gene_65256,Near-Core Gene,1
gmap_ID=chr1:150412858-150413577,pan_gene_65263,Dispensable Gene,1
gmap_ID=chr1:155393268-155393996,pan_gene_65275,Core Gene,1
gmap_ID=chr1:158183312-158183818,pan_gene_65278,Dispensable Gene,1
Zm00030ab029210,pan_gene_65279,Dispensable Gene,1
gmap_ID=chr1:160856495-160858336,pan_gene_65280,Dispensable Gene,1
gmap_ID=chr1:162307203-162307571,pan_gene_65282,Dispensable Gene,1
gmap_ID=chr1:162543489-162544058,pan_gene_65283,Dispensable Gene,1
gmap_ID=chr1:170155963-170156749,pan_gene_65290,Dispensable Gene,1
gmap_ID=chr1:176819794-176821061,pan_gene_65295,Dispensable Gene,1
gmap_ID=chr1:179219323-179219738,pan_gene_65298,Near-Core Gene,1
gmap_ID=chr1:179954798-179955252,pan_gene_65299,Dispensable Gene,1
gmap_ID=chr1:183275610-183275936,pan_gene_65304,Dispensable Gene,1
gmap_ID=chr1:183628792-183629214,pan_gene_65305,Dispensable Gene,1
gmap_ID=chr1:190454037-190454337,pan_gene_65316,Dispensable Gene,1
gmap_ID=chr1:191263230-191263672,pan_gene_65319,Core Gene,1
gmap_ID=chr1:198198558-198200416,pan_gene_65330,Dispensable Gene,1
gmap_ID=chr1:201184561-201185049,pan_gene_65340,Dispensable Gene,1
Zm00030ab037850,pan_gene_65353,Dispensable Gene,1
Zm00030ab039410,pan_gene_65376,Dispensable Gene,1
Zm00030ab039580,pan_gene_65377,Dispensable Gene,1
gmap_ID=chr1:215430120-215431033,pan_gene_65383,Dispensable Gene,1
gmap_ID=chr1:215697226-215702140,pan_gene_65384,Dispensable Gene,1
gmap_ID=chr1:215713527-215725665,pan_gene_65385,Dispensable Gene,1
Zm00030ab040990,pan_gene_65392,Core Gene,1
gmap_ID=chr1:218911266-218911589,pan_gene_65393,Near-Core Gene,1
Zm00030ab041100,pan_gene_65394,Near-Core Gene,1
gmap_ID=chr1:221371604-221371927,pan_gene_65396,Core Gene,1
Zm00030ab042220,pan_gene_65406,Dispensable Gene,2
gmap_ID=chr1:227087314-227087625,pan_gene_65407,Core Gene,1
gmap_ID=chr1:228525289-228526116,pan_gene_65412,Near-Core Gene,1
gmap_ID=chr1:230574064-230574629,pan_gene_65417,Dispensable Gene,1
gmap_ID=chr1:231033098-231033549,pan_gene_65418,Dispensable Gene,1
Zm00030ab043720,pan_gene_65419,Dispensable Gene,1
Zm00030ab043770,pan_gene_65420,Dispensable Gene,2
Zm00030ab043930,pan_gene_65422,Dispensable Gene,1
gmap_ID=chr1:233405884-233406239,pan_gene_65424,Core Gene,1
gmap_ID=chr1:235892703-235893766,pan_gene_65426,Dispensable Gene,1
gmap_ID=chr1:238868896-238871193,pan_gene_65428,Dispensable Gene,1
gmap_ID=chr1:242436087-242436389,pan_gene_65436,Dispensable Gene,1
gmap_ID=chr1:243264758-243265449,pan_gene_65437,Core Gene,1
gmap_ID=chr1:243746665-243747957,pan_gene_65439,Near-Core Gene,1
gmap_ID=chr1:247558258-247561224,pan_gene_65443,Dispensable Gene,1
Zm00030ab048560,pan_gene_65451,Near-Core Gene,1
gmap_ID=chr1:252714642-252716367,pan_gene_65452,Dispensable Gene,1
gmap_ID=chr1:253421719-253422093,pan_gene_65453,Dispensable Gene,1
gmap_ID=chr1:253578761-253579135,pan_gene_65454,Dispensable Gene,1
gmap_ID=chr1:255602768-255807224,pan_gene_65456,Dispensable Gene,1
gmap_ID=chr1:257516658-257517032,pan_gene_65459,Core Gene,1
gmap_ID=chr1:257791719-257792291,pan_gene_65460,Dispensable Gene,1
Zm00030ab050480,pan_gene_65461,Dispensable Gene,1
Zm00030ab052750,pan_gene_65471,Dispensable Gene,1
gmap_ID=chr1:273512956-273513411,pan_gene_65479,Dispensable Gene,1
Zm00030ab054050,pan_gene_65481,Dispensable Gene,1
gmap_ID=chr1:277495356-277495718,pan_gene_65483,Dispensable Gene,1
gmap_ID=chr1:280701782-280702348,pan_gene_65486,Dispensable Gene,1
Zm00030ab055650,pan_gene_65487,Core Gene,1
gmap_ID=chr1:283277694-283277962,pan_gene_65488,Near-Core Gene,1
Zm00030ab056370,pan_gene_65489,Dispensable Gene,1
gmap_ID=chr1:283919329-283920541,pan_gene_65490,Near-Core Gene,1
Zm00030ab056590,pan_gene_65491,Dispensable Gene,1
gmap_ID=chr1:284680826-284684225,pan_gene_65492,Dispensable Gene,1
gmap_ID=chr1:285243689-285246983,pan_gene_65495,Dispensable Gene,1
gmap_ID=chr1:287281831-287282233,pan_gene_65500,Core Gene,1
gmap_ID=chr1:290893523-290893865,pan_gene_65508,Core Gene,1
gmap_ID=chr1:291866869-291868359,pan_gene_65509,Dispensable Gene,1
gmap_ID=chr1:293193258-293199972,pan_gene_65511,Dispensable Gene,1
gmap_ID=chr1:299045571-299046042,pan_gene_65524,Dispensable Gene,1
gmap_ID=chr1:302239091-302239471,pan_gene_65533,Dispensable Gene,1
Zm00030ab063010,pan_gene_65535,Near-Core Gene,2
gmap_ID=chr1:306274290-306274649,pan_gene_65536,Dispensable Gene,1
gmap_ID=chr1:307670869-307671443,pan_gene_65539,Core Gene,1
gmap_ID=chr1:308350162-308350456,pan_gene_65542,Dispensable Gene,1
gmap_ID=chr1:308899923-308900299,pan_gene_65543,Near-Core Gene,1
gmap_ID=chr2:4860346-4861186,pan_gene_65564,Dispensable Gene,1
gmap_ID=chr2:5866342-5869094,pan_gene_65568,Dispensable Gene,1
