gene,pan,class,copy
gmap_ID=chr8:129127662-129130947,pan_gene_64044,Dispensable Gene,1
gmap_ID=chr8:129541825-129542016,pan_gene_64045,Dispensable Gene,1
Zm00033ab375550,pan_gene_64046,Dispensable Gene,1
Zm00033ab375560,pan_gene_64047,Dispensable Gene,1
Zm00033ab375580,pan_gene_64048,Dispensable Gene,1
Zm00033ab375650,pan_gene_64050,Dispensable Gene,1
Zm00033ab375680,pan_gene_64051,Dispensable Gene,1
gmap_ID=chr8:130999410-130999739,pan_gene_64053,Near-Core Gene,1
Zm00033ab376350,pan_gene_64058,Near-Core Gene,1
Zm00033ab378210,pan_gene_64072,Dispensable Gene,1
gmap_ID=chr8:141481363-141481701,pan_gene_64075,Near-Core Gene,1
Zm00033ab379530,pan_gene_64083,Dispensable Gene,1
Zm00033ab379540,pan_gene_64084,Dispensable Gene,1
Zm00033ab379550,pan_gene_64085,Dispensable Gene,1
gmap_ID=chr8:146462926-146495988,pan_gene_64086,Near-Core Gene,1
gmap_ID=chr8:147316905-147317737,pan_gene_64089,Dispensable Gene,1
Zm00033ab380100,pan_gene_64090,Dispensable Gene,1
Zm00033ab380110,pan_gene_64091,Dispensable Gene,1
gmap_ID=chr8:151374574-151375920,pan_gene_64101,Dispensable Gene,1
gmap_ID=chr8:152187084-152187383,pan_gene_64104,Dispensable Gene,1
Zm00033ab382210,pan_gene_64119,Dispensable Gene,1
gmap_ID=chr8:157758323-157758920,pan_gene_64125,Dispensable Gene,1
Zm00033ab384410,pan_gene_64138,Dispensable Gene,2
Zm00033ab384430,pan_gene_64139,Dispensable Gene,1
Zm00033ab384450,pan_gene_64140,Dispensable Gene,1
gmap_ID=chr8:162692550-162692867,pan_gene_64143,Dispensable Gene,1
Zm00033ab384550,pan_gene_64144,Dispensable Gene,1
gmap_ID=chr8:162963062-162963655,pan_gene_64145,Core Gene,1
Zm00033ab384630,pan_gene_64146,Core Gene,4
gmap_ID=chr8:163314464-163314931,pan_gene_64149,Dispensable Gene,1
gmap_ID=chr8:163497873-163501413,pan_gene_64150,Dispensable Gene,1
Zm00033ab384820,pan_gene_64151,Core Gene,1
gmap_ID=chr8:164062763-164063230,pan_gene_64153,Dispensable Gene,1
Zm00033ab386500,pan_gene_64166,Dispensable Gene,1
gmap_ID=chr8:168146289-168146534,pan_gene_64167,Dispensable Gene,1
Zm00033ab386520,pan_gene_64168,Dispensable Gene,1
Zm00033ab386560,pan_gene_64169,Dispensable Gene,1
Zm00033ab386600,pan_gene_64170,Dispensable Gene,1
Zm00033ab386710,pan_gene_64176,Dispensable Gene,1
gmap_ID=chr8:169038177-169038560,pan_gene_64180,Dispensable Gene,1
Zm00033ab387030,pan_gene_64182,Dispensable Gene,1
gmap_ID=chr8:169948322-169949303,pan_gene_64185,Dispensable Gene,1
Zm00033ab387450,pan_gene_64186,Core Gene,1
Zm00033ab388520,pan_gene_64205,Dispensable Gene,1
gmap_ID=chr8:172736281-172736703,pan_gene_64206,Dispensable Gene,1
gmap_ID=chr8:173286288-173286675,pan_gene_64207,Dispensable Gene,1
Zm00033ab389060,pan_gene_64208,Dispensable Gene,1
Zm00033ab389100,pan_gene_64209,Dispensable Gene,1
gmap_ID=chr8:174745686-174745997,pan_gene_64212,Core Gene,1
gmap_ID=chr8:174948887-174949579,pan_gene_64213,Dispensable Gene,1
Zm00033ab389610,pan_gene_64217,Core Gene,1
gmap_ID=chr8:175489968-175491254,pan_gene_64219,Core Gene,1
Zm00033ab389980,pan_gene_64223,Dispensable Gene,1
Zm00033ab390260,pan_gene_64229,Core Gene,1
Zm00033ab390990,pan_gene_64234,Dispensable Gene,1
Zm00033ab391020,pan_gene_64235,Dispensable Gene,1
Zm00033ab391030,pan_gene_64236,Dispensable Gene,1
Zm00033ab391590,pan_gene_64241,Core Gene,1
gmap_ID=chr8:178357097-178357360,pan_gene_64242,Dispensable Gene,1
Zm00033ab391850,pan_gene_64244,Dispensable Gene,1
Zm00033ab391860,pan_gene_64245,Dispensable Gene,1
gmap_ID=chr8:178913846-178914160,pan_gene_64246,Core Gene,1
gmap_ID=chr8:179708045-179708980,pan_gene_64250,Core Gene,1
Zm00033ab393160,pan_gene_64252,Dispensable Gene,1
Zm00033ab393180,pan_gene_64253,Dispensable Gene,1
Zm00033ab393650,pan_gene_64261,Dispensable Gene,1
gmap_ID=chr9:5038378-5038940,pan_gene_64263,Dispensable Gene,1
Zm00033ab393910,pan_gene_64265,Dispensable Gene,1
Zm00033ab393920,pan_gene_64266,Core Gene,1
Zm00033ab393930,pan_gene_64267,Dispensable Gene,1
gmap_ID=chr9:6844703-6887652,pan_gene_64269,Core Gene,1
gmap_ID=chr9:7329842-7330150,pan_gene_64271,Core Gene,1
Zm00033ab394920,pan_gene_64272,Dispensable Gene,1
gmap_ID=chr9:9096839-9097964,pan_gene_64273,Dispensable Gene,1
Zm00033ab395280,pan_gene_64281,Dispensable Gene,1
Zm00033ab395390,pan_gene_64282,Dispensable Gene,1
Zm00033ab395520,pan_gene_64284,Core Gene,1
Zm00033ab395760,pan_gene_64285,Dispensable Gene,1
Zm00033ab396790,pan_gene_64293,Dispensable Gene,1
Zm00033ab398290,pan_gene_64301,Dispensable Gene,1
gmap_ID=chr9:20335958-20338496,pan_gene_64302,Dispensable Gene,1
Zm00033ab398610,pan_gene_64303,Dispensable Gene,1
Zm00033ab398620,pan_gene_64304,Dispensable Gene,1
gmap_ID=chr9:20468834-20469405,pan_gene_64305,Dispensable Gene,1
gmap_ID=chr9:20823668-20825342,pan_gene_64306,Core Gene,1
Zm00033ab399120,pan_gene_64312,Dispensable Gene,1
Zm00033ab400180,pan_gene_64318,Core Gene,1
gmap_ID=chr9:25036653-25037575,pan_gene_64319,Dispensable Gene,1
gmap_ID=chr9:25051632-25052480,pan_gene_64320,Dispensable Gene,1
gmap_ID=chr9:26450412-26450831,pan_gene_64326,Near-Core Gene,1
Zm00033ab400810,pan_gene_64330,Core Gene,1
gmap_ID=chr9:27738857-27744335,pan_gene_64331,Dispensable Gene,1
Zm00033ab400910,pan_gene_64332,Dispensable Gene,2
gmap_ID=chr9:28339877-28340782,pan_gene_64333,Dispensable Gene,1
gmap_ID=chr9:28499805-28500113,pan_gene_64334,Dispensable Gene,1
Zm00033ab401630,pan_gene_64339,Dispensable Gene,1
Zm00033ab401670,pan_gene_64340,Dispensable Gene,1
Zm00033ab402000,pan_gene_64344,Dispensable Gene,1
Zm00033ab402030,pan_gene_64345,Dispensable Gene,1
gmap_ID=chr9:33742481-33743209,pan_gene_64346,Near-Core Gene,1
Zm00033ab402050,pan_gene_64347,Near-Core Gene,1
Zm00033ab402810,pan_gene_64354,Dispensable Gene,1
gmap_ID=chr9:40189337-40190770,pan_gene_64355,Dispensable Gene,1
Zm00033ab402950,pan_gene_64356,Dispensable Gene,1
gmap_ID=chr9:41414652-41414939,pan_gene_64358,Near-Core Gene,1
gmap_ID=chr9:44530031-44530399,pan_gene_64363,Dispensable Gene,1
Zm00033ab403650,pan_gene_64366,Core Gene,1
Zm00033ab403800,pan_gene_64369,Dispensable Gene,1
Zm00033ab403830,pan_gene_64370,Dispensable Gene,2
Zm00033ab403850,pan_gene_64371,Dispensable Gene,1
Zm00033ab403910,pan_gene_64372,Dispensable Gene,1
gmap_ID=chr9:48061833-48064991,pan_gene_64373,Core Gene,1
Zm00033ab404140,pan_gene_64374,Dispensable Gene,1
Zm00033ab404320,pan_gene_64377,Dispensable Gene,1
Zm00033ab404490,pan_gene_64380,Dispensable Gene,1
gmap_ID=chr9:54804894-54805385,pan_gene_64381,Dispensable Gene,1
gmap_ID=chr9:55310571-55310957,pan_gene_64382,Near-Core Gene,1
gmap_ID=chr9:56218847-56219167,pan_gene_64383,Near-Core Gene,1
gmap_ID=chr9:56907932-56908423,pan_gene_64384,Near-Core Gene,1
gmap_ID=chr9:57363857-57364093,pan_gene_64385,Near-Core Gene,1
gmap_ID=chr9:57797909-57798211,pan_gene_64388,Near-Core Gene,1
gmap_ID=chr9:58690345-58691031,pan_gene_64390,Near-Core Gene,1
Zm00033ab405110,pan_gene_64391,Near-Core Gene,1
gmap_ID=chr9:68778708-68781602,pan_gene_64395,Dispensable Gene,1
gmap_ID=chr9:72045977-72046318,pan_gene_64401,Core Gene,1
gmap_ID=chr9:72337467-72341726,pan_gene_64402,Dispensable Gene,1
gmap_ID=chr9:72345818-72346534,pan_gene_64403,Dispensable Gene,1
gmap_ID=chr9:72734128-72735783,pan_gene_64404,Dispensable Gene,1
gmap_ID=chr9:72736032-72736529,pan_gene_64405,Dispensable Gene,1
Zm00033ab405990,pan_gene_64406,Dispensable Gene,1
Zm00033ab406040,pan_gene_64407,Dispensable Gene,1
Zm00033ab406130,pan_gene_64408,Dispensable Gene,1
gmap_ID=chr9:74602939-74603589,pan_gene_64409,Dispensable Gene,1
Zm00033ab406150,pan_gene_64410,Dispensable Gene,1
gmap_ID=chr9:74778866-74779126,pan_gene_64411,Dispensable Gene,1
gmap_ID=chr9:76258844-76259384,pan_gene_64412,Dispensable Gene,1
Zm00033ab406300,pan_gene_64413,Dispensable Gene,1
gmap_ID=chr9:76381912-76385619,pan_gene_64414,Dispensable Gene,1
gmap_ID=chr9:76691437-76691793,pan_gene_64415,Dispensable Gene,1
gmap_ID=chr9:77645218-77645596,pan_gene_64416,Dispensable Gene,1
Zm00033ab406540,pan_gene_64417,Core Gene,1
Zm00033ab406600,pan_gene_64418,Dispensable Gene,1
Zm00033ab406690,pan_gene_64419,Dispensable Gene,1
gmap_ID=chr9:81183108-81183398,pan_gene_64420,Dispensable Gene,1
Zm00033ab406750,pan_gene_64421,Dispensable Gene,2
gmap_ID=chr9:82357113-82358658,pan_gene_64422,Dispensable Gene,1
gmap_ID=chr9:82910448-82913510,pan_gene_64423,Dispensable Gene,1
gmap_ID=chr9:83478578-83479012,pan_gene_64424,Dispensable Gene,1
gmap_ID=chr9:83479254-83486693,pan_gene_64425,Dispensable Gene,1
gmap_ID=chr9:83487165-83488930,pan_gene_64426,Dispensable Gene,1
Zm00033ab407040,pan_gene_64427,Dispensable Gene,1
gmap_ID=chr9:84441027-84441395,pan_gene_64428,Dispensable Gene,1
Zm00033ab407160,pan_gene_64429,Dispensable Gene,1
gmap_ID=chr9:85124884-85125333,pan_gene_64430,Dispensable Gene,1
Zm00033ab407180,pan_gene_64431,Dispensable Gene,1
Zm00033ab407210,pan_gene_64432,Dispensable Gene,1
Zm00033ab407250,pan_gene_64433,Dispensable Gene,1
Zm00033ab407270,pan_gene_64434,Dispensable Gene,1
Zm00033ab407280,pan_gene_64435,Dispensable Gene,1
Zm00033ab407290,pan_gene_64436,Dispensable Gene,1
Zm00033ab407300,pan_gene_64437,Dispensable Gene,1
Zm00033ab407310,pan_gene_64438,Dispensable Gene,1
Zm00033ab407320,pan_gene_64439,Dispensable Gene,1
Zm00033ab407330,pan_gene_64440,Dispensable Gene,1
Zm00033ab407340,pan_gene_64441,Dispensable Gene,1
Zm00033ab407350,pan_gene_64442,Dispensable Gene,1
gmap_ID=chr9:87614043-87621925,pan_gene_64443,Dispensable Gene,1
Zm00033ab407380,pan_gene_64444,Dispensable Gene,1
gmap_ID=chr9:87883553-87884071,pan_gene_64445,Dispensable Gene,1
Zm00033ab407390,pan_gene_64446,Dispensable Gene,1
gmap_ID=chr9:88075159-88076090,pan_gene_64447,Dispensable Gene,1
gmap_ID=chr9:88348459-88349205,pan_gene_64448,Dispensable Gene,1
gmap_ID=chr9:89900464-89901216,pan_gene_64452,Dispensable Gene,1
gmap_ID=chr9:89917526-89917987,pan_gene_64453,Dispensable Gene,1
gmap_ID=chr9:89918039-89918550,pan_gene_64454,Dispensable Gene,1
Zm00033ab407760,pan_gene_64457,Dispensable Gene,1
Zm00033ab407830,pan_gene_64458,Dispensable Gene,1
gmap_ID=chr9:93000469-93000747,pan_gene_64459,Dispensable Gene,1
Zm00033ab407850,pan_gene_64460,Dispensable Gene,1
Zm00033ab407940,pan_gene_64462,Dispensable Gene,1
Zm00033ab408060,pan_gene_64464,Dispensable Gene,1
Zm00033ab408540,pan_gene_64469,Dispensable Gene,1
gmap_ID=chr9:102775475-102775812,pan_gene_64479,Dispensable Gene,1
gmap_ID=chr9:102819658-102820779,pan_gene_64480,Dispensable Gene,1
Zm00033ab409610,pan_gene_64481,Core Gene,1
Zm00033ab409870,pan_gene_64483,Near-Core Gene,1
gmap_ID=chr9:106134027-106134353,pan_gene_64491,Near-Core Gene,1
Zm00033ab410350,pan_gene_64492,Dispensable Gene,1
gmap_ID=chr9:107045760-107046479,pan_gene_64493,Dispensable Gene,1
Zm00033ab410460,pan_gene_64495,Dispensable Gene,1
gmap_ID=chr9:107661920-107662297,pan_gene_64496,Dispensable Gene,1
gmap_ID=chr9:108086131-108086494,pan_gene_64499,Core Gene,1
Zm00033ab410730,pan_gene_64500,Dispensable Gene,1
Zm00033ab410740,pan_gene_64503,Dispensable Gene,1
gmap_ID=chr9:110650426-110651175,pan_gene_64509,Dispensable Gene,1
gmap_ID=chr9:111390327-111390683,pan_gene_64510,Dispensable Gene,1
gmap_ID=chr9:111676660-111677070,pan_gene_64511,Dispensable Gene,1
Zm00033ab411800,pan_gene_64515,Dispensable Gene,1
Zm00033ab412040,pan_gene_64516,Dispensable Gene,1
Zm00033ab412050,pan_gene_64517,Dispensable Gene,1
Zm00033ab412200,pan_gene_64523,Dispensable Gene,1
gmap_ID=chr9:116866558-116873601,pan_gene_64525,Core Gene,1
gmap_ID=chr9:117174827-117175042,pan_gene_64527,Dispensable Gene,1
Zm00033ab412370,pan_gene_64528,Dispensable Gene,1
gmap_ID=chr9:117933358-117934109,pan_gene_64529,Dispensable Gene,1
Zm00033ab412390,pan_gene_64530,Dispensable Gene,1
Zm00033ab412410,pan_gene_64531,Dispensable Gene,1
Zm00033ab412670,pan_gene_64533,Dispensable Gene,1
gmap_ID=chr9:120063092-120104689,pan_gene_64542,Dispensable Gene,1
Zm00033ab413460,pan_gene_64549,Core Gene,1
gmap_ID=chr9:125890934-125891719,pan_gene_64555,Dispensable Gene,1
Zm00033ab414800,pan_gene_64557,Dispensable Gene,1
gmap_ID=chr9:127077072-127077489,pan_gene_64558,Dispensable Gene,1
Zm00033ab415040,pan_gene_64562,Dispensable Gene,1
gmap_ID=chr9:127958572-127959215,pan_gene_64563,Core Gene,1
Zm00033ab415410,pan_gene_64566,Dispensable Gene,1
gmap_ID=chr9:130201738-130202285,pan_gene_64567,Near-Core Gene,1
Zm00033ab415580,pan_gene_64568,Dispensable Gene,1
gmap_ID=chr9:131002614-131006146,pan_gene_64574,Dispensable Gene,1
Zm00033ab415900,pan_gene_64577,Dispensable Gene,1
gmap_ID=chr9:132194714-132211125,pan_gene_64584,Dispensable Gene,1
gmap_ID=chr9:132309883-132318927,pan_gene_64585,Dispensable Gene,1
gmap_ID=chr9:133113491-133129373,pan_gene_64586,Dispensable Gene,1
gmap_ID=chr9:135008504-135008857,pan_gene_64590,Dispensable Gene,1
Zm00033ab416870,pan_gene_64594,Dispensable Gene,1
Zm00033ab416890,pan_gene_64595,Dispensable Gene,1
Zm00033ab417340,pan_gene_64599,Dispensable Gene,1
Zm00033ab417730,pan_gene_64601,Dispensable Gene,1
Zm00033ab417910,pan_gene_64602,Dispensable Gene,1
gmap_ID=chr9:141119015-141153010,pan_gene_64604,Dispensable Gene,1
Zm00033ab418700,pan_gene_64611,Dispensable Gene,1
Zm00033ab418980,pan_gene_64614,Dispensable Gene,1
Zm00033ab418990,pan_gene_64615,Dispensable Gene,1
Zm00033ab419030,pan_gene_64616,Dispensable Gene,1
gmap_ID=chr9:144520935-144521306,pan_gene_64617,Core Gene,1
gmap_ID=chr9:144554030-144554431,pan_gene_64618,Core Gene,1
Zm00033ab419290,pan_gene_64619,Dispensable Gene,1
Zm00033ab419360,pan_gene_64620,Dispensable Gene,1
gmap_ID=chr9:148007428-148008716,pan_gene_64631,Near-Core Gene,1
gmap_ID=chr9:148440265-148440622,pan_gene_64632,Core Gene,1
gmap_ID=chr9:149104992-149105561,pan_gene_64633,Near-Core Gene,1
gmap_ID=chr9:149996655-149997007,pan_gene_64635,Core Gene,1
gmap_ID=chr9:151635894-151636298,pan_gene_64639,Dispensable Gene,1
Zm00033ab422080,pan_gene_64642,Dispensable Gene,1
Zm00033ab422140,pan_gene_64643,Dispensable Gene,1
gmap_ID=chr9:153486071-153486250,pan_gene_64645,Dispensable Gene,1
gmap_ID=chr9:153502955-153503188,pan_gene_64646,Core Gene,1
Zm00033ab422550,pan_gene_64647,Dispensable Gene,1
Zm00033ab422560,pan_gene_64648,Dispensable Gene,1
gmap_ID=chr9:154368235-154369120,pan_gene_64651,Dispensable Gene,1
Zm00033ab422880,pan_gene_64658,Dispensable Gene,1
Zm00033ab422940,pan_gene_64659,Core Gene,1
gmap_ID=chr9:155748101-155748478,pan_gene_64661,Core Gene,1
Zm00033ab423260,pan_gene_64662,Dispensable Gene,1
Zm00033ab423270,pan_gene_64663,Dispensable Gene,1
Zm00033ab423350,pan_gene_64664,Dispensable Gene,1
Zm00033ab423870,pan_gene_64675,Dispensable Gene,1
Zm00033ab423980,pan_gene_64676,Dispensable Gene,1
gmap_ID=chr9:157884285-157885409,pan_gene_64677,Dispensable Gene,1
Zm00033ab423990,pan_gene_64678,Dispensable Gene,1
Zm00033ab424350,pan_gene_64681,Dispensable Gene,1
gmap_ID=chr9:158743968-158745943,pan_gene_64682,Dispensable Gene,1
gmap_ID=chr9:158747620-158748027,pan_gene_64683,Dispensable Gene,1
Zm00033ab424430,pan_gene_64684,Dispensable Gene,1
gmap_ID=chr9:159348397-159349590,pan_gene_64685,Core Gene,1
Zm00033ab424960,pan_gene_64686,Dispensable Gene,1
gmap_ID=chr9:160989794-160990387,pan_gene_64691,Dispensable Gene,1
gmap_ID=chr9:161000805-161015209,pan_gene_64692,Dispensable Gene,1
gmap_ID=chr9:161111541-161111707,pan_gene_64693,Core Gene,1
Zm00033ab425630,pan_gene_64694,Dispensable Gene,1
gmap_ID=chr9:162252487-162252807,pan_gene_64703,Core Gene,1
gmap_ID=chr9:163585191-163585616,pan_gene_64710,Core Gene,1
Zm00033ab427130,pan_gene_64711,Dispensable Gene,1
Zm00033ab427530,pan_gene_64712,Dispensable Gene,1
Zm00033ab427750,pan_gene_64715,Core Gene,1
Zm00033ab427760,pan_gene_64716,Dispensable Gene,1
gmap_ID=chr9:165705640-165706032,pan_gene_64717,Core Gene,1
Zm00033ab427850,pan_gene_64718,Dispensable Gene,1
Zm00033ab427870,pan_gene_64719,Dispensable Gene,1
gmap_ID=chr10:33822-34199,pan_gene_64720,Dispensable Gene,1
gmap_ID=chr10:883089-883535,pan_gene_64721,Dispensable Gene,1
gmap_ID=chr10:4324757-4325062,pan_gene_64730,Near-Core Gene,1
gmap_ID=chr10:4745670-4745972,pan_gene_64731,Dispensable Gene,1
Zm00033ab430280,pan_gene_64733,Dispensable Gene,2
gmap_ID=chr10:5799195-5799593,pan_gene_64734,Dispensable Gene,1
Zm00033ab430430,pan_gene_64735,Dispensable Gene,1
gmap_ID=chr10:6482359-6482641,pan_gene_64737,Dispensable Gene,1
gmap_ID=chr10:7296234-7297568,pan_gene_64741,Dispensable Gene,1
gmap_ID=chr10:7301260-7301631,pan_gene_64742,Dispensable Gene,1
gmap_ID=chr10:7625951-7626541,pan_gene_64743,Dispensable Gene,1
Zm00033ab431170,pan_gene_64745,Dispensable Gene,1
Zm00033ab431690,pan_gene_64754,Dispensable Gene,1
Zm00033ab432200,pan_gene_64762,Dispensable Gene,1
Zm00033ab432210,pan_gene_64763,Dispensable Gene,1
gmap_ID=chr10:13960998-13961339,pan_gene_64766,Dispensable Gene,1
Zm00033ab432410,pan_gene_64767,Dispensable Gene,1
gmap_ID=chr10:14824362-14824535,pan_gene_64768,Dispensable Gene,1
Zm00033ab432760,pan_gene_64773,Dispensable Gene,1
gmap_ID=chr10:22699579-22700006,pan_gene_64782,Dispensable Gene,1
gmap_ID=chr10:22700800-22701242,pan_gene_64783,Dispensable Gene,1
gmap_ID=chr10:22702626-22702852,pan_gene_64784,Near-Core Gene,1
Zm00033ab433830,pan_gene_64786,Near-Core Gene,1
Zm00033ab433870,pan_gene_64787,Dispensable Gene,1
gmap_ID=chr10:26970619-26974111,pan_gene_64800,Dispensable Gene,1
gmap_ID=chr10:26980605-26982014,pan_gene_64801,Dispensable Gene,1
gmap_ID=chr10:27797053-27797334,pan_gene_64802,Dispensable Gene,1
Zm00033ab434790,pan_gene_64804,Dispensable Gene,2
Zm00033ab435130,pan_gene_64805,Near-Core Gene,1
gmap_ID=chr10:35540066-35541337,pan_gene_64806,Dispensable Gene,1
gmap_ID=chr10:35612379-35612869,pan_gene_64807,Dispensable Gene,1
gmap_ID=chr10:36109182-36130593,pan_gene_64808,Dispensable Gene,1
Zm00033ab435270,pan_gene_64809,Dispensable Gene,1
gmap_ID=chr10:37335295-37335657,pan_gene_64810,Dispensable Gene,1
gmap_ID=chr10:42834014-42834529,pan_gene_64811,Dispensable Gene,1
gmap_ID=chr10:47474449-47474805,pan_gene_64813,Core Gene,1
gmap_ID=chr10:48585299-48585863,pan_gene_64814,Core Gene,1
gmap_ID=chr10:49809925-49810451,pan_gene_64815,Near-Core Gene,1
gmap_ID=chr10:54343732-54348563,pan_gene_64818,Core Gene,1
gmap_ID=chr10:56635928-56636146,pan_gene_64820,Core Gene,1
gmap_ID=chr10:60507119-60507469,pan_gene_64822,Core Gene,1
gmap_ID=chr10:61033651-61038097,pan_gene_64823,Dispensable Gene,1
Zm00033ab437300,pan_gene_64824,Dispensable Gene,1
Zm00033ab437370,pan_gene_64825,Dispensable Gene,1
gmap_ID=chr10:74090735-74091367,pan_gene_64830,Dispensable Gene,1
gmap_ID=chr10:75241900-75242428,pan_gene_64832,Near-Core Gene,1
Zm00033ab439520,pan_gene_64833,Dispensable Gene,1
gmap_ID=chr10:79808128-79808706,pan_gene_64837,Core Gene,1
Zm00033ab441120,pan_gene_64846,Dispensable Gene,1
Zm00033ab441260,pan_gene_64848,Dispensable Gene,1
Zm00033ab441440,pan_gene_64850,Dispensable Gene,1
gmap_ID=chr10:87062433-87065085,pan_gene_64851,Dispensable Gene,1
Zm00033ab441510,pan_gene_64852,Core Gene,1
Zm00033ab441750,pan_gene_64858,Core Gene,1
Zm00033ab442120,pan_gene_64861,Dispensable Gene,1
Zm00033ab442130,pan_gene_64862,Dispensable Gene,1
gmap_ID=chr10:89704435-89706446,pan_gene_64863,Dispensable Gene,1
gmap_ID=chr10:92513159-92513691,pan_gene_64868,Core Gene,1
Zm00033ab444100,pan_gene_64881,Core Gene,2
gmap_ID=chr10:102813848-102814229,pan_gene_64889,Core Gene,1
Zm00033ab444980,pan_gene_64894,Dispensable Gene,1
gmap_ID=chr10:105686308-105686637,pan_gene_64895,Near-Core Gene,1
gmap_ID=chr10:108019407-108020561,pan_gene_64897,Core Gene,1
Zm00033ab445630,pan_gene_64902,Dispensable Gene,1
gmap_ID=chr10:110597080-110597806,pan_gene_64905,Dispensable Gene,1
Zm00033ab445680,pan_gene_64906,Dispensable Gene,1
gmap_ID=chr10:112334181-112334552,pan_gene_64911,Near-Core Gene,1
gmap_ID=chr10:112519601-112520604,pan_gene_64912,Dispensable Gene,1
gmap_ID=chr10:112549654-112590089,pan_gene_64913,Dispensable Gene,1
Zm00033ab446110,pan_gene_64915,Dispensable Gene,1
gmap_ID=chr10:115026551-115029536,pan_gene_64917,Dispensable Gene,1
Zm00033ab446540,pan_gene_64918,Dispensable Gene,1
gmap_ID=chr10:115658761-115659057,pan_gene_64919,Near-Core Gene,1
gmap_ID=chr10:115724975-115735154,pan_gene_64920,Dispensable Gene,1
Zm00033ab446630,pan_gene_64921,Dispensable Gene,1
gmap_ID=chr10:117079428-117080948,pan_gene_64923,Core Gene,1
Zm00033ab446990,pan_gene_64924,Dispensable Gene,1
gmap_ID=chr10:118107627-118108092,pan_gene_64925,Dispensable Gene,1
Zm00033ab447120,pan_gene_64926,Dispensable Gene,1
Zm00033ab447130,pan_gene_64927,Dispensable Gene,1
Zm00033ab447200,pan_gene_64928,Dispensable Gene,1
Zm00033ab447230,pan_gene_64929,Dispensable Gene,1
Zm00033ab447240,pan_gene_64930,Dispensable Gene,1
gmap_ID=chr10:118597394-118597651,pan_gene_64931,Dispensable Gene,1
Zm00033ab447530,pan_gene_64933,Dispensable Gene,1
Zm00033ab447540,pan_gene_64934,Dispensable Gene,1
Zm00033ab447570,pan_gene_64935,Dispensable Gene,1
Zm00033ab447580,pan_gene_64936,Dispensable Gene,1
Zm00033ab447890,pan_gene_64939,Dispensable Gene,1
gmap_ID=chr10:122547136-122547741,pan_gene_64941,Dispensable Gene,1
gmap_ID=chr10:123676860-123677243,pan_gene_64948,Core Gene,1
gmap_ID=chr10:124638710-124638862,pan_gene_64957,Dispensable Gene,1
Zm00033ab449050,pan_gene_64958,Dispensable Gene,1
gmap_ID=chr10:127914791-127915126,pan_gene_64961,Core Gene,1
gmap_ID=chr10:128374434-128391575,pan_gene_64965,Dispensable Gene,1
gmap_ID=chr10:131667483-131675635,pan_gene_64970,Dispensable Gene,1
gmap_ID=chr10:133491378-133493836,pan_gene_64972,Core Gene,1
gmap_ID=chr10:133833968-133834414,pan_gene_64973,Dispensable Gene,1
Zm00033ab452050,pan_gene_64976,Dispensable Gene,1
Zm00033ab453090,pan_gene_64987,Dispensable Gene,1
gmap_ID=chr10:138571569-138571982,pan_gene_64988,Dispensable Gene,1
Zm00033ab453410,pan_gene_64989,Near-Core Gene,1
Zm00033ab453520,pan_gene_64992,Dispensable Gene,1
Zm00033ab453870,pan_gene_64995,Dispensable Gene,1
Zm00033ab453900,pan_gene_64996,Dispensable Gene,1
Zm00033ab454040,pan_gene_64997,Dispensable Gene,1
Zm00033ab454370,pan_gene_65007,Dispensable Gene,1
Zm00033ab454400,pan_gene_65008,Dispensable Gene,1
Zm00033ab454500,pan_gene_65009,Dispensable Gene,2
gmap_ID=chr10:142271336-142271827,pan_gene_65010,Dispensable Gene,1
Zm00033ab454560,pan_gene_65011,Dispensable Gene,1
gmap_ID=chr10:142297261-142305364,pan_gene_65012,Dispensable Gene,1
Zm00033ab454700,pan_gene_65013,Dispensable Gene,2
Zm00033ab455210,pan_gene_65018,Dispensable Gene,1
Zm00033ab455360,pan_gene_65019,Core Gene,1
Zm00033ab455420,pan_gene_65020,Dispensable Gene,1
gmap_ID=chr10:144196844-144197859,pan_gene_65021,Dispensable Gene,1
Zm00033ab455510,pan_gene_65022,Dispensable Gene,1
gmap_ID=chr10:144482423-144483004,pan_gene_65025,Dispensable Gene,1
Zm00033ab455970,pan_gene_65026,Core Gene,1
gmap_ID=chr10:146119544-146120607,pan_gene_65030,Dispensable Gene,1
gmap_ID=chr10:146494023-146494661,pan_gene_65031,Core Gene,1
gmap_ID=chr10:146872989-146873609,pan_gene_65034,Dispensable Gene,1
Zm00033ab456770,pan_gene_65035,Dispensable Gene,1
Zm00033ab456780,pan_gene_65036,Dispensable Gene,1
Zm00033ab456790,pan_gene_65037,Dispensable Gene,1
Zm00033ab456800,pan_gene_65038,Dispensable Gene,1
Zm00033ab456920,pan_gene_65039,Dispensable Gene,2
Zm00033ab456940,pan_gene_65040,Dispensable Gene,1
Zm00033ab457420,pan_gene_65046,Core Gene,1
Zm00033ab457600,pan_gene_65047,Dispensable Gene,1
gmap_ID=chr10:151179891-151180196,pan_gene_65061,Core Gene,1
gmap_ID=chr10:151293072-151293859,pan_gene_65062,Dispensable Gene,1
Zm00033ab459130,pan_gene_65063,Dispensable Gene,1
gmap_ID=chr10:152724468-152724802,pan_gene_65068,Dispensable Gene,1
gmap_ID=chr10:153625680-153632077,pan_gene_65069,Core Gene,1
